Orthogroup	gene	Stratum	type
OG0001488	P47976	4	Root
OG0002437	P49956	4	Root
OG0002802	Q04632	4	Root
OG0001176	P15436	5	Root
OG0002354	P40509	4	Root
OG0001628	P53622	4	Root
OG0001977	P27697	4	Root
OG0002524	P40086	4	Root
OG0000066	P36034	2	Root
OG0003580	Q04935	4	Root
OG0003975	P38824	3	Root
OG0002482	P48510	4	Root
OG0004433	P40568	2	Root
OG0002906	Q07560	5	Root
OG0003922	Q08226	3	Root
OG0000808	P38845	4	Root
OG0001180	Q03048	4	Root
OG0003065	Q12289	4	Root
OG0005148	Q04930	3	Root
OG0003498	P38308	3	Root
OG0006598	Q12734	1	Root
OG0001499	P19516	4	Root
OG0002320	Q3E731	4	Root
OG0000066	P47187	2	Root
OG0003650	P00401	5	Root
OG0002897	P47081	4	Root
OG0004583	P00420	5	Root
OG0001935	P04037	4	Root
OG0003971	P04039	3	Root
OG0003227	P53314	4	Root
OG0000560	P17898	4	Root
OG0004322	P25651	2	Root
OG0004807	P40465	2	Root
OG0001686	Q04659	4	Root
OG0005836	Q08955	1	Root
OG0003388	P53859	4	Root
OG0003090	P20486	4	Root
OG0003233	Q12510	4	Root
OG0002285	Q06156	4	Root
OG0004749	Q3E823	2	Root
OG0004747	Q05809	4	Root
OG0001753	P53959	4	Root
OG0001511	P53195	3	Root
OG0001032	P10614	4	Root
OG0003940	P38773	2	Root
OG0002048	P46957	4	Root
OG0003613	P53239	4	Root
OG0000066	P0CX12	2	Root
OG0003241	Q3E7A4	4	Root
OG0002192	P00427	4	Root
OG0000091	P00424	4	Root
OG0002841	P07255	4	Root
OG0004790	P53847	2	Root
OG0003924	P32601	4	Root
OG0001961	P53600	4	Root
OG0004037	P00410	5	Root
OG0003898	P10174	3	Root
OG0003735	P36064	3	Root
OG0001017	P14306	4	Root
OG0001665	P39112	4	Root
OG0001395	Q07648	5	Root
OG0002636	Q06538	4	Root
OG0001701	P43639	4	Root
OG0001774	Q04149	4	Root
OG0000839	P19524	4	Root
OG0001867	P23503	4	Root
OG0002296	P40460	4	Root
OG0002328	P08018	4	Root
OG0001249	P53259	5	Root
OG0000855	P38794	4	Root
OG0000435	P40186	4	Root
OG0002557	P32838	4	Root
OG0000012	P53756	4	Root
OG0000436	Q06608	4	Root
OG0002996	Q12006	4	Root
OG0002649	Q04493	5	Root
OG0002800	P46988	4	Root
OG0001157	P32452	5	Root
OG0000438	P25297	4	Root
OG0000395	Q06651	4	Root
OG0004164	P40091	2	Root
OG0001652	P12868	4	Root
OG0002849	Q99373	2	Root
OG0002476	P38921	4	Root
OG0003519	P05066	4	Root
OG0003585	P07270	4	Root
OG0003376	P38744	4	Root
OG0000094	P0CE90	1	Root
OG0002251	P53297	4	Root
OG0000012	P33302	4	Root
OG0001679	P40335	4	Root
OG0001870	Q00618	4	Root
OG0002082	P20133	4	Root
OG0000094	Q3E770	1	Root
OG0000556	P53860	4	Root
OG0000378	Q06149	2	Root
OG0001946	P27801	4	Root
OG0002144	P32609	4	Root
OG0001549	P06738	5	Root
OG0001410	P34217	4	Root
OG0004317	P32896	2	Root
OG0003225	P40530	4	Root
OG0002321	P25646	4	Root
OG0002534	P25578	4	Root
OG0000094	P0CE91	1	Root
OG0000380	P0CE86	1	Root
OG0000380	P0CE87	1	Root
OG0002497	P10963	5	Root
OG0000476	P23594	4	Root
OG0003889	P25362	2	Root
OG0000380	P0CE85	1	Root
OG0000012	Q02785	4	Root
OG0004199	P10834	2	Root
OG0002330	P53261	4	Root
OG0003325	Q12515	4	Root
OG0000382	P38126	5	Root
OG0002537	P40345	4	Root
OG0002699	P53170	4	Root
OG0003218	P12383	2	Root
OG0002578	P38075	4	Root
OG0000222	P50085	5	Root
OG0001561	P07269	4	Root
OG0003228	P39684	2	Root
OG0002106	Q05568	4	Root
OG0001751	P48363	4	Root
OG0002341	P80667	4	Root
OG0001998	Q03289	4	Root
OG0000374	P38361	5	Root
OG0000277	P39535	5	Root
OG0002709	P50947	4	Root
OG0002752	P20052	4	Root
OG0003351	P17442	4	Root
OG0000439	P53252	4	Root
OG0001465	P08964	4	Root
OG0001234	Q02642	4	Root
OG0006570	Q3E7Y6	1	Root
OG0002441	Q06389	4	Root
OG0004870	P39718	3	Root
OG0005812	Q08580	1	Root
OG0004342	Q07913	2	Root
OG0001185	Q04958	5	Root
OG0000117	Q02629	4	Root
OG0000117	P49687	4	Root
OG0000509	Q03262	5	Root
OG0003203	P46673	4	Root
OG0002725	P06776	4	Root
OG0002162	Q04264	4	Root
OG0001924	P17967	4	Root
OG0002084	Q12164	4	Root
OG0000094	P0CE93	1	Root
OG0000094	P0CE89	1	Root
OG0000256	P20604	4	Root
OG0000613	P38151	4	Root
OG0000337	P24867	4	Root
OG0000337	P25693	4	Root
OG0001104	P13259	5	Root
OG0002617	P33767	4	Root
OG0003173	P36102	4	Root
OG0001472	P48565	4	Root
OG0001523	Q04430	4	Root
OG0000380	P40585	1	Root
OG0000067	P32598	4	Root
OG0002826	Q3E833	4	Root
OG0003699	P53124	2	Root
OG0000157	P06169	4	Root
OG0001219	Q12511	4	Root
OG0001298	P40459	5	Root
OG0000380	Q12370	1	Root
OG0001796	P29468	4	Root
OG0000094	P43575	1	Root
OG0000094	P0CE92	1	Root
OG0005162	Q07362	2	Root
OG0001836	P39081	4	Root
OG0002377	P22434	4	Root
OG0000157	P26263	4	Root
OG0002909	P43558	4	Root
OG0002173	P32521	4	Root
OG0000979	P53632	4	Root
OG0000519	P38787	5	Root
OG0000094	P0CE88	1	Root
OG0000380	P25610	1	Root
OG0000094	P39545	1	Root
OG0000914	P25644	4	Root
OG0000922	P15873	5	Root
OG0000012	P51533	4	Root
OG0001966	Q12033	4	Root
OG0000094	P53343	1	Root
OG0000094	P32612	1	Root
OG0000094	P53427	1	Root
OG0002196	P25580	4	Root
OG0002337	P32833	4	Root
OG0002612	Q04734	4	Root
OG0000094	Q08322	1	Root
OG0000831	P38219	5	Root
OG0006123	Q99380	2	Root
OG0005857	Q92316	2	Root
OG0004711	Q03723	2	Root
OG0004448	Q08692	2	Root
OG0006899	P40219	2	Root
OG0000923	P05150	5	Root
OG0002037	P37254	4	Root
OG0004798	P40960	2	Root
OG0002012	P33751	5	Root
OG0001673	P36147	4	Root
OG0004441	P38826	2	Root
OG0001737	P41543	4	Root
OG0002969	P38747	4	Root
OG0002558	P38351	4	Root
OG0001556	P40035	4	Root
OG0003229	P49686	4	Root
OG0001416	Q06668	5	Root
OG0001869	Q02795	4	Root
OG0003635	Q03266	4	Root
OG0001484	P04147	4	Root
OG0002902	P33400	4	Root
OG0002804	P53179	4	Root
OG0001882	P53010	4	Root
OG0002761	P08466	4	Root
OG0001338	P33895	4	Root
OG0002754	P53397	4	Root
OG0001221	P12695	5	Root
OG0003110	P50874	4	Root
OG0000843	P53224	4	Root
OG0000084	Q03558	4	Root
OG0000823	Q12375	4	Root
OG0002211	P48439	4	Root
OG0001897	Q04049	4	Root
OG0000135	P32263	5	Root
OG0002821	P39937	4	Root
OG0001889	P32567	4	Root
OG0004408	Q12445	2	Root
OG0003594	P21957	4	Root
OG0000633	Q12451	4	Root
OG0000247	P38122	5	Root
OG0004234	P16547	2	Root
OG0005508	P38271	2	Root
OG0002824	P54964	4	Root
OG0002104	Q99220	4	Root
OG0005835	P43611	1	Root
OG0003118	Q08202	4	Root
OG0000026	Q06593	4	Root
OG0000879	P54790	4	Root
OG0001927	P54791	4	Root
OG0002095	P38713	4	Root
OG0000941	P38755	4	Root
OG0002314	P46964	4	Root
OG0000764	P39952	5	Root
OG0001330	Q12447	4	Root
OG0000474	P00950	4	Root
OG0005173	P40473	2	Root
OG0004167	Q12245	2	Root
OG0004521	P38208	3	Root
OG0001146	P06197	5	Root
OG0003051	Q07930	4	Root
OG0003749	P53833	4	Root
OG0002291	P38336	4	Root
OG0004143	P53218	2	Root
OG0003640	P40506	4	Root
OG0000660	Q12236	4	Root
OG0000127	P87284	4	Root
OG0001571	P07283	4	Root
OG0001031	Q06449	4	Root
OG0001402	P33333	5	Root
OG0001671	Q12017	4	Root
OG0000911	P33775	4	Root
OG0002484	P36069	4	Root
OG0003972	P38218	4	Root
OG0001937	Q04636	4	Root
OG0000107	Q03178	4	Root
OG0003648	Q04004	4	Root
OG0001423	P46971	4	Root
OG0000919	P35182	5	Root
OG0000674	P34221	4	Root
OG0002744	P38148	4	Root
OG0001494	P40012	5	Root
OG0002703	Q05788	5	Root
OG0002815	P39008	4	Root
OG0003831	P38291	4	Root
OG0001856	P40164	4	Root
OG0001010	P19881	5	Root
OG0003592	P25576	4	Root
OG0000827	P36093	4	Root
OG0003092	P18898	4	Root
OG0004348	P46956	2	Root
OG0001500	P38264	4	Root
OG0000366	Q06494	4	Root
OG0000474	Q12008	4	Root
OG0003705	Q12057	3	Root
OG0003174	P32383	4	Root
OG0001293	P38197	5	Root
OG0004439	Q03306	2	Root
OG0000741	Q04383	4	Root
OG0003431	P05375	4	Root
OG0004424	Q03760	2	Root
OG0000291	P05030	4	Root
OG0002023	P14242	4	Root
OG0003723	P32903	2	Root
OG0004278	Q06644	2	Root
OG0003282	Q02199	4	Root
OG0001981	P48837	4	Root
OG0004131	P32499	2	Root
OG0001082	P19262	5	Root
OG0001161	P16387	5	Root
OG0000195	P40897	4	Root
OG0001126	P20967	5	Root
OG0001106	P54784	5	Root
OG0003422	Q08952	4	Root
OG0003045	P40010	4	Root
OG0003747	P38738	3	Root
OG0000406	P32473	5	Root
OG0001147	P39720	2	Root
OG0003510	P36023	4	Root
OG0002885	P39104	4	Root
OG0004485	P38325	3	Root
OG0005843	Q06216	1	Root
OG0004796	Q12255	2	Root
OG0003544	P38768	3	Root
OG0001084	Q99297	4	Root
OG0003906	P50946	3	Root
OG0001721	P16451	4	Root
OG0002584	P36163	4	Root
OG0000325	P28273	4	Root
OG0003220	P39705	4	Root
OG0002178	P32332	4	Root
OG0003744	P53949	3	Root
OG0003568	P25366	3	Root
OG0004138	Q12066	2	Root
OG0003743	Q12454	3	Root
OG0001784	P32336	4	Root
OG0001341	Q00402	4	Root
OG0004239	P20676	2	Root
OG0002632	Q05166	4	Root
OG0004699	P38881	2	Root
OG0001972	P41812	4	Root
OG0003942	P38193	3	Root
OG0001174	P07272	4	Root
OG0000074	P39105	4	Root
OG0000074	Q08108	4	Root
OG0001899	P35999	4	Root
OG0004330	Q07951	2	Root
OG0003437	P39685	4	Root
OG0004280	P38089	2	Root
OG0002407	P38797	4	Root
OG0003525	P36040	3	Root
OG0002016	P28005	4	Root
OG0002005	P40347	5	Root
OG0001324	P11491	5	Root
OG0004736	Q12036	2	Root
OG0003397	P53633	4	Root
OG0004788	Q03776	2	Root
OG0000186	P42934	4	Root
OG0000080	Q06892	5	Root
OG0000082	P24031	4	Root
OG0000263	P53835	4	Root
OG0000186	P31382	4	Root
OG0001403	P53184	5	Root
OG0003536	Q12412	4	Root
OG0004226	P38969	2	Root
OG0004391	Q05778	2	Root
OG0000690	P23287	4	Root
OG0000082	P35842	4	Root
OG0000082	P52290	4	Root
OG0000014	P53691	5	Root
OG0000067	P26570	4	Root
OG0000570	P40494	4	Root
OG0003322	Q12428	5	Root
OG0002102	P23639	4	Root
OG0000491	P32523	4	Root
OG0002721	Q04119	4	Root
OG0002066	P38796	4	Root
OG0000011	Q01939	5	Root
OG0003413	P19736	4	Root
OG0002627	P40005	4	Root
OG0000334	Q12462	4	Root
OG0003623	P42836	4	Root
OG0001915	Q04370	4	Root
OG0003287	P53900	4	Root
OG0002342	P52553	4	Root
OG0000277	P27514	5	Root
OG0001831	Q03880	4	Root
OG0001155	P10363	5	Root
OG0002458	P20457	4	Root
OG0002032	Q12417	4	Root
OG0005154	Q08931	2	Root
OG0000678	P32264	5	Root
OG0005509	Q00723	2	Root
OG0003011	P40302	4	Root
OG0002180	P54885	5	Root
OG0000988	P25375	4	Root
OG0000011	P33297	5	Root
OG0003464	P49704	4	Root
OG0002989	P38698	4	Root
OG0004729	Q12498	2	Root
OG0000745	P42946	4	Root
OG0000011	P40327	5	Root
OG0001093	P30656	5	Root
OG0002436	Q07350	4	Root
OG0002284	P28004	4	Root
OG0000575	P34227	5	Root
OG0003069	P38624	4	Root
OG0000178	P53174	1	Root
OG0001304	P39006	4	Root
OG0002716	P53043	4	Root
OG0000019	P53131	4	Root
OG0000021	P09232	5	Root
OG0002626	P21372	4	Root
OG0002399	P21242	4	Root
OG0000543	P23638	5	Root
OG0002128	P23394	4	Root
OG0001283	P39682	4	Root
OG0002590	Q03338	4	Root
OG0000011	P53549	5	Root
OG0002851	P32524	4	Root
OG0002814	P23724	4	Root
OG0000290	Q07747	4	Root
OG0004474	P14164	2	Root
OG0005134	Q03233	2	Root
OG0001463	P31787	4	Root
OG0000051	P38113	4	Root
OG0001192	Q01976	5	Root
OG0002563	P31383	4	Root
OG0003096	Q03771	4	Root
OG0001193	P32463	5	Root
OG0002604	P40433	4	Root
OG0000964	P37898	4	Root
OG0004324	Q01802	2	Root
OG0006124	P08521	2	Root
OG0000825	Q00955	4	Root
OG0004142	P40535	2	Root
OG0004802	P47146	2	Root
OG0002085	P32316	4	Root
OG0000528	P38720	5	Root
OG0000211	Q02895	5	Root
OG0002825	Q00362	4	Root
OG0002491	P38903	4	Root
OG0003555	P47096	4	Root
OG0002693	P12904	4	Root
OG0003655	P35181	4	Root
OG0003367	P53068	4	Root
OG0000606	P37302	5	Root
OG0001128	P00812	5	Root
OG0002038	P53886	4	Root
OG0003726	P38285	3	Root
OG0000110	P53943	5	Root
OG0005761	P38832	1	Root
OG0000423	Q01217	5	Root
OG0000228	P36000	4	Root
OG0002193	Q12028	4	Root
OG0002921	P38065	4	Root
OG0003327	P36090	4	Root
OG0001319	P19880	4	Root
OG0000180	P22936	5	Root
OG0001763	P46672	4	Root
OG0001028	P40024	5	Root
OG0000093	P18544	5	Root
OG0002268	P15274	4	Root
OG0001000	P16550	4	Root
OG0001692	Q00776	4	Root
OG0001305	Q12157	4	Root
OG0000640	P0CD91	4	Root
OG0000483	P53629	4	Root
OG0002271	P47064	4	Root
OG0000635	P36117	4	Root
OG0001767	P38153	4	Root
OG0003208	Q08951	4	Root
OG0001651	P40351	4	Root
OG0000006	P47771	5	Root
OG0000006	P46367	5	Root
OG0002870	P50082	4	Root
OG0003105	P32357	4	Root
OG0000323	P28240	4	Root
OG0004163	Q07622	2	Root
OG0001504	P21147	4	Root
OG0000051	P07246	4	Root
OG0000479	P10127	5	Root
OG0000176	P23542	4	Root
OG0000316	P52910	5	Root
OG0002472	P15891	4	Root
OG0000767	P13711	4	Root
OG0004366	Q05955	2	Root
OG0000223	P60010	4	Root
OG0004251	P38872	2	Root
OG0006900	P32781	2	Root
OG0005151	Q2V2Q1	2	Root
OG0003235	Q08957	2	Root
OG0000111	Q04894	5	Root
OG0000165	P38090	4	Root
OG0002316	Q12449	4	Root
OG0000715	P10869	5	Root
OG0005012	Q12089	3	Root
OG0001212	P38628	4	Root
OG0000468	Q04689	4	Root
OG0000521	P38013	4	Root
OG0006588	Q07732	1	Root
OG0003407	P23180	4	Root
OG0000138	P19414	5	Root
OG0005510	P03875	5	Root
OG0001417	P54783	5	Root
OG0002631	P32459	4	Root
OG0000798	P38856	4	Root
OG0001518	Q04212	4	Root
OG0000051	P00330	4	Root
OG0003338	P25371	4	Root
OG0002842	P16661	4	Root
OG0005832	P32323	1	Root
OG0003277	Q12184	4	Root
OG0004775	P47015	2	Root
OG0003232	P36154	4	Root
OG0003333	Q12032	5	Root
OG0002481	P53930	4	Root
OG0001552	P38884	4	Root
OG0000695	Q07716	4	Root
OG0002686	P25376	2	Root
OG0002286	P46680	4	Root
OG0002098	P50076	4	Root
OG0000028	P22580	4	Root
OG0002692	P32789	4	Root
OG0001898	P38179	4	Root
OG0000006	P54115	5	Root
OG0004447	P38266	2	Root
OG0001130	P47127	4	Root
OG0004706	P38080	2	Root
OG0003458	Q99186	4	Root
OG0001632	P53730	4	Root
OG0003446	P25335	4	Root
OG0001557	P08019	4	Root
OG0001636	Q12440	4	Root
OG0004313	P53940	2	Root
OG0002309	P53868	4	Root
OG0002719	Q06497	4	Root
OG0000123	P32629	4	Root
OG0003545	P47140	4	Root
OG0003748	P52923	4	Root
OG0002317	P53178	4	Root
OG0002052	Q12001	4	Root
OG0000347	P18238	4	Root
OG0002853	Q12482	4	Root
OG0000145	P39721	4	Root
OG0001422	Q08548	4	Root
OG0003955	P47019	3	Root
OG0000634	P52893	5	Root
OG0005511	P25649	2	Root
OG0000812	P40350	5	Root
OG0002329	P53954	4	Root
OG0002431	Q02336	4	Root
OG0006564	P40451	1	Root
OG0000548	Q08223	4	Root
OG0002746	P38242	4	Root
OG0000999	P32375	5	Root
OG0001350	P14904	4	Root
OG0003692	P43548	4	Root
OG0005477	Q9ZZX0	4	Root
OG0003316	Q03673	4	Root
OG0006125	Q08981	2	Root
OG0003267	P53909	4	Root
OG0000061	P25613	4	Root
OG0003296	P40502	4	Root
OG0001197	P43567	5	Root
OG0000414	P14540	5	Root
OG0004371	P07248	2	Root
OG0003508	P40053	3	Root
OG0000347	P18239	4	Root
OG0002588	Q04412	4	Root
OG0001254	P40529	4	Root
OG0000583	P47143	5	Root
OG0005191	P40563	2	Root
OG0000711	Q03798	4	Root
OG0002928	P40507	4	Root
OG0001747	P48360	4	Root
OG0003472	Q12156	4	Root
OG0004414	P38305	2	Root
OG0000968	P39010	4	Root
OG0000101	Q08269	5	Root
OG0000587	P47177	5	Root
OG0000290	P42884	4	Root
OG0003527	Q08641	4	Root
OG0005166	Q02486	2	Root
OG0004446	Q12471	2	Root
OG0000290	P25612	4	Root
OG0000748	Q02804	4	Root
OG0000819	P54074	4	Root
OG0000813	P40467	4	Root
OG0003297	P48361	2	Root
OG0000233	P0CX79	5	Root
OG0004482	Q12421	2	Root
OG0002715	P81450	4	Root
OG0004195	P50273	2	Root
OG0004844	P00854	5	Root
OG0002977	P40986	4	Root
OG0000041	P53111	4	Root
OG0001923	P22768	5	Root
OG0002167	P39524	4	Root
OG0002382	Q06410	4	Root
OG0000909	P25568	5	Root
OG0002517	P53104	4	Root
OG0002378	P40344	4	Root
OG0005174	Q99325	2	Root
OG0005180	Q12048	2	Root
OG0002880	Q12380	4	Root
OG0004756	P46983	2	Root
OG0004685	Q06159	2	Root
OG0002728	P38862	4	Root
OG0000128	P40994	4	Root
OG0001825	P47117	4	Root
OG0001088	P80428	4	Root
OG0000346	P40518	4	Root
OG0000549	P32660	4	Root
OG0001943	P39986	4	Root
OG0002435	P40527	4	Root
OG0002117	Q12527	4	Root
OG0003288	P40353	2	Root
OG0002199	Q06628	4	Root
OG0002990	P38316	4	Root
OG0003298	Q12092	4	Root
OG0000303	Q06321	4	Root
OG0004321	P46989	2	Root
OG0001703	P53855	4	Root
OG0004232	P40458	2	Root
OG0001191	Q06485	4	Root
OG0004812	Q05789	3	Root
OG0000691	P00431	4	Root
OG0001289	P48016	5	Root
OG0000210	P40416	5	Root
OG0002299	P38110	4	Root
OG0002807	Q12127	2	Root
OG0003148	P18496	4	Root
OG0002358	P32453	4	Root
OG0002492	Q12349	4	Root
OG0000917	P07249	4	Root
OG0002279	P50275	4	Root
OG0000233	P0CZ17	5	Root
OG0000233	P0CX77	5	Root
OG0000233	P0CX78	5	Root
OG0000311	P49089	5	Root
OG0002275	P50077	4	Root
OG0000456	P13586	5	Root
OG0005512	P38270	2	Root
OG0004214	Q07879	2	Root
OG0004449	Q06671	2	Root
OG0005513	P40155	2	Root
OG0006566	P38855	1	Root
OG0004184	Q02969	2	Root
OG0003143	Q12181	4	Root
OG0001678	P36052	4	Root
OG0000045	Q12746	5	Root
OG0004332	P53939	2	Root
OG0002141	P38798	4	Root
OG0001849	P39744	4	Root
OG0002593	P53742	5	Root
OG0001878	P48234	4	Root
OG0000666	P39997	5	Root
OG0003025	P38742	4	Root
OG0001672	P39683	4	Root
OG0001280	P53617	4	Root
OG0002294	Q07418	4	Root
OG0004420	P50091	2	Root
OG0003361	Q03370	4	Root
OG0003358	P36003	4	Root
OG0001664	P39923	4	Root
OG0001459	P53164	4	Root
OG0000119	P14907	4	Root
OG0000389	P25339	4	Root
OG0000322	P07244	5	Root
OG0000653	P21264	5	Root
OG0000871	P07275	5	Root
OG0000097	P25502	4	Root
OG0000488	P49166	5	Root
OG0000372	P32327	5	Root
OG0000563	P38972	5	Root
OG0001107	P04046	5	Root
OG0000433	P05744	5	Root
OG0000132	P53294	5	Root
OG0001835	P21304	4	Root
OG0002060	P25635	4	Root
OG0000852	Q08217	4	Root
OG0003941	P40048	4	Root
OG0000904	P80210	5	Root
OG0001284	P49167	4	Root
OG0000131	P07259	5	Root
OG0003050	P38958	4	Root
OG0003147	P38876	5	Root
OG0001855	Q12461	4	Root
OG0000618	P38009	5	Root
OG0006546	P53167	1	Root
OG0000048	P0CH09	5	Root
OG0002049	Q12146	4	Root
OG0004211	P29461	2	Root
OG0003037	Q07807	4	Root
OG0001114	Q12211	4	Root
OG0004489	Q06244	3	Root
OG0000048	P0CH08	5	Root
OG0001209	P36010	5	Root
OG0002741	P38830	4	Root
OG0004806	Q06148	2	Root
OG0002610	P38757	4	Root
OG0003523	P47035	3	Root
OG0000924	P11632	4	Root
OG0000692	Q08959	5	Root
OG0002713	Q02771	4	Root
OG0005514	P10355	2	Root
OG0003352	P32588	4	Root
OG0000042	P40100	4	Root
OG0000490	Q05911	5	Root
OG0000930	P0CX85	4	Root
OG0000754	O14455	4	Root
OG0001275	P08456	5	Root
OG0002157	P32606	4	Root
OG0002768	Q02772	4	Root
OG0002057	P40454	4	Root
OG0000846	Q06991	4	Root
OG0004194	P40508	2	Root
OG0001186	P38061	5	Root
OG0001177	Q08647	5	Root
OG0000991	P09368	4	Root
OG0001125	P31115	5	Root
OG0002113	Q02256	4	Root
OG0003246	P41909	4	Root
OG0002948	P36166	4	Root
