Orthogroup	A_s288c	A.niger	F.veneatum	S.pombe	Total
OG0005230	0	1	1	0	2
OG0005231	0	1	1	0	2
OG0005232	0	1	1	0	2
OG0005233	0	1	1	0	2
OG0005234	0	1	1	0	2
OG0005235	0	1	1	0	2
OG0005236	0	1	1	0	2
OG0005237	0	1	1	0	2
OG0005238	0	1	1	0	2
OG0005239	0	1	1	0	2
OG0005240	0	1	1	0	2
OG0005241	0	1	1	0	2
OG0005242	0	1	1	0	2
OG0005243	0	1	1	0	2
OG0005244	0	1	1	0	2
OG0005245	0	1	1	0	2
OG0005246	0	1	0	1	2
OG0005247	0	1	1	0	2
OG0005248	0	1	1	0	2
OG0005249	0	1	1	0	2
OG0005250	0	1	1	0	2
OG0005251	0	1	1	0	2
OG0005252	0	1	1	0	2
OG0005253	0	1	1	0	2
OG0005254	0	1	1	0	2
OG0005255	0	1	1	0	2
OG0005256	0	1	1	0	2
OG0005257	0	1	1	0	2
OG0005258	0	1	1	0	2
OG0005259	0	1	1	0	2
OG0005260	0	1	1	0	2
OG0005261	0	1	1	0	2
OG0005262	0	1	1	0	2
OG0005263	0	1	1	0	2
OG0005264	0	1	1	0	2
OG0005265	0	1	1	0	2
OG0005266	0	1	1	0	2
OG0005267	0	1	1	0	2
OG0005268	0	1	1	0	2
OG0005269	0	1	1	0	2
OG0005270	0	1	1	0	2
OG0005271	0	1	1	0	2
OG0005272	0	1	1	0	2
OG0005273	0	1	1	0	2
OG0005274	0	1	1	0	2
OG0005275	0	1	1	0	2
OG0005276	0	1	1	0	2
OG0005277	0	1	1	0	2
OG0005278	0	1	1	0	2
OG0005279	0	1	1	0	2
OG0005280	0	1	1	0	2
OG0005281	0	1	1	0	2
OG0005282	0	1	1	0	2
OG0005283	0	1	1	0	2
OG0005284	0	1	1	0	2
OG0005285	0	1	1	0	2
OG0005286	0	1	1	0	2
OG0005287	0	1	1	0	2
OG0005288	0	1	1	0	2
OG0005289	0	1	1	0	2
OG0005290	0	1	1	0	2
OG0005291	0	1	1	0	2
OG0005292	0	1	1	0	2
OG0005293	0	1	1	0	2
OG0005294	0	1	1	0	2
OG0005295	0	1	1	0	2
OG0005296	0	1	1	0	2
OG0005297	0	1	1	0	2
OG0005298	0	1	1	0	2
OG0005299	0	1	1	0	2
OG0005300	0	1	1	0	2
OG0005301	0	1	1	0	2
OG0005302	0	1	1	0	2
OG0005303	0	1	1	0	2
OG0005304	0	1	1	0	2
OG0005305	0	1	1	0	2
OG0005306	0	1	1	0	2
OG0005307	0	1	1	0	2
OG0005308	0	1	1	0	2
OG0005309	0	1	1	0	2
OG0005310	0	1	1	0	2
OG0005311	0	1	1	0	2
OG0005312	0	1	1	0	2
OG0005313	0	1	1	0	2
OG0005314	0	1	1	0	2
OG0005315	0	1	1	0	2
OG0005316	0	1	1	0	2
OG0005317	0	1	1	0	2
OG0005318	0	1	1	0	2
OG0005319	0	1	1	0	2
OG0005320	0	1	1	0	2
OG0005321	0	1	1	0	2
OG0005322	0	1	1	0	2
OG0005323	0	1	1	0	2
OG0005324	0	1	1	0	2
OG0005325	0	1	1	0	2
OG0005326	0	1	1	0	2
OG0005327	0	1	1	0	2
OG0005328	0	1	1	0	2
OG0005329	0	1	1	0	2
OG0005330	0	1	1	0	2
OG0005331	0	1	1	0	2
OG0005332	0	1	1	0	2
OG0005333	0	1	1	0	2
OG0005334	0	1	1	0	2
OG0005335	0	1	1	0	2
OG0005336	0	1	1	0	2
OG0005337	0	1	1	0	2
OG0005338	0	1	1	0	2
OG0005339	0	1	1	0	2
OG0005340	0	1	1	0	2
OG0005341	1	1	0	0	2
OG0005342	0	1	1	0	2
OG0005343	1	1	0	0	2
OG0005344	0	1	1	0	2
OG0005345	0	1	1	0	2
OG0005346	0	1	1	0	2
OG0005347	0	1	1	0	2
OG0005348	0	1	1	0	2
OG0005349	0	1	1	0	2
OG0005350	0	1	1	0	2
OG0005351	0	1	1	0	2
OG0005352	0	1	1	0	2
OG0005353	0	1	1	0	2
OG0005354	0	1	1	0	2
OG0005355	0	1	1	0	2
OG0005356	0	1	1	0	2
OG0005357	0	1	1	0	2
OG0005358	0	1	1	0	2
OG0005359	0	1	1	0	2
OG0005360	0	1	1	0	2
OG0005361	0	1	1	0	2
OG0005362	0	1	1	0	2
OG0005363	0	1	1	0	2
OG0005364	0	1	1	0	2
OG0005365	0	1	1	0	2
OG0005366	0	1	1	0	2
OG0005367	0	1	1	0	2
OG0005368	0	1	1	0	2
OG0005369	0	1	1	0	2
OG0005370	0	1	1	0	2
OG0005371	0	1	1	0	2
OG0005372	0	1	1	0	2
OG0005373	0	1	0	1	2
OG0005374	0	1	1	0	2
OG0005375	0	1	1	0	2
OG0005376	0	1	1	0	2
OG0005377	0	1	1	0	2
OG0005378	0	1	1	0	2
OG0005379	0	1	1	0	2
OG0005380	0	1	1	0	2
OG0005381	0	1	1	0	2
OG0005382	0	1	1	0	2
OG0005383	0	1	1	0	2
OG0005384	0	1	1	0	2
OG0005385	0	1	1	0	2
OG0005386	0	1	1	0	2
OG0005387	0	1	1	0	2
OG0005388	0	1	1	0	2
OG0005389	0	1	1	0	2
OG0005390	0	1	1	0	2
OG0005391	0	1	1	0	2
OG0005392	0	1	1	0	2
OG0005393	0	1	1	0	2
OG0005394	0	1	1	0	2
OG0005395	0	1	1	0	2
OG0005396	0	1	1	0	2
OG0005397	0	1	1	0	2
OG0005398	0	1	1	0	2
OG0005399	0	1	1	0	2
OG0005400	0	1	1	0	2
OG0005401	0	1	1	0	2
OG0005402	0	1	1	0	2
OG0005403	0	1	1	0	2
OG0005404	0	1	1	0	2
OG0005405	0	1	1	0	2
OG0005406	0	1	1	0	2
OG0005407	0	1	1	0	2
OG0005408	0	1	1	0	2
OG0005409	0	1	1	0	2
OG0005410	0	1	1	0	2
OG0005411	0	1	1	0	2
OG0005412	0	1	1	0	2
OG0005413	0	1	1	0	2
OG0005414	0	1	1	0	2
OG0005415	0	1	1	0	2
OG0005416	0	1	1	0	2
OG0005417	0	1	1	0	2
OG0005418	0	1	1	0	2
OG0005419	0	1	1	0	2
OG0005420	0	1	1	0	2
OG0005421	0	1	1	0	2
OG0005422	0	1	1	0	2
OG0005423	0	1	1	0	2
OG0005424	0	1	1	0	2
OG0005425	0	1	1	0	2
OG0005426	0	1	1	0	2
OG0005427	0	1	1	0	2
OG0005428	0	1	1	0	2
OG0005429	0	1	1	0	2
OG0005430	0	1	1	0	2
OG0005431	0	1	1	0	2
OG0005432	0	1	1	0	2
OG0005433	0	1	1	0	2
OG0005434	0	1	1	0	2
OG0005435	0	1	1	0	2
OG0005436	0	1	1	0	2
OG0005437	0	1	1	0	2
OG0005438	0	1	1	0	2
OG0005439	0	1	1	0	2
OG0005440	0	1	1	0	2
OG0005441	0	1	1	0	2
OG0005442	0	1	1	0	2
OG0005443	0	1	1	0	2
OG0005444	0	1	1	0	2
OG0005445	0	1	1	0	2
OG0005446	0	1	1	0	2
OG0005447	0	1	1	0	2
OG0005448	0	1	1	0	2
OG0005449	0	1	1	0	2
OG0005450	0	1	1	0	2
OG0005451	0	1	1	0	2
OG0005452	0	1	1	0	2
OG0005453	0	1	1	0	2
OG0005454	0	1	1	0	2
OG0005455	0	1	1	0	2
OG0005456	0	1	1	0	2
OG0005457	0	1	1	0	2
OG0005458	0	1	1	0	2
OG0005459	0	1	1	0	2
OG0005460	0	1	1	0	2
OG0005461	0	1	1	0	2
OG0005462	0	1	1	0	2
OG0005463	0	1	1	0	2
OG0005464	0	1	1	0	2
OG0005465	0	1	1	0	2
OG0005466	0	1	1	0	2
OG0005467	0	1	1	0	2
OG0005468	0	1	1	0	2
OG0005469	0	1	1	0	2
OG0005470	0	1	1	0	2
OG0005471	0	1	1	0	2
OG0005472	0	1	1	0	2
OG0005473	0	1	1	0	2
OG0005474	0	1	1	0	2
OG0005475	0	1	1	0	2
OG0005476	0	1	1	0	2
OG0005477	0	1	1	0	2
OG0005478	0	1	1	0	2
OG0005479	0	1	1	0	2
OG0005480	0	1	1	0	2
OG0005481	0	1	1	0	2
OG0005482	0	1	1	0	2
OG0005483	0	1	1	0	2
OG0005484	0	1	1	0	2
OG0005485	0	1	1	0	2
OG0005486	0	1	1	0	2
OG0005487	0	1	1	0	2
OG0005488	0	1	1	0	2
OG0005489	0	1	1	0	2
OG0005490	0	1	1	0	2
OG0005491	0	1	1	0	2
OG0005492	0	1	1	0	2
OG0005493	0	1	1	0	2
OG0005494	0	1	1	0	2
OG0005495	0	1	1	0	2
OG0005496	0	1	1	0	2
OG0005497	0	1	1	0	2
OG0005498	0	1	1	0	2
OG0005499	0	1	1	0	2
OG0005500	0	1	1	0	2
OG0005501	0	1	1	0	2
OG0005502	0	1	1	0	2
OG0005503	1	1	0	0	2
OG0005504	0	1	1	0	2
OG0005505	0	1	1	0	2
OG0005506	0	1	1	0	2
OG0005507	0	1	1	0	2
OG0005508	0	1	1	0	2
OG0005509	0	1	1	0	2
OG0005510	0	1	1	0	2
OG0005511	0	1	1	0	2
OG0005512	0	1	1	0	2
OG0005513	0	1	1	0	2
OG0005514	0	1	1	0	2
OG0005515	0	1	1	0	2
OG0005516	0	1	1	0	2
OG0005517	0	1	1	0	2
OG0005518	0	1	1	0	2
OG0005519	0	1	1	0	2
OG0005520	0	1	1	0	2
OG0005521	0	1	1	0	2
OG0005522	0	1	1	0	2
OG0005523	0	1	1	0	2
OG0005524	0	1	1	0	2
OG0005525	0	1	1	0	2
OG0005526	0	1	1	0	2
OG0005527	0	1	1	0	2
OG0005528	0	1	1	0	2
OG0005529	0	1	1	0	2
OG0005530	0	1	1	0	2
OG0005531	0	1	1	0	2
OG0005532	0	1	1	0	2
OG0005533	0	1	1	0	2
OG0005534	0	1	1	0	2
OG0005535	0	1	1	0	2
OG0005536	0	1	1	0	2
OG0005537	0	1	1	0	2
OG0005538	0	1	1	0	2
OG0005539	0	1	1	0	2
OG0005540	0	1	1	0	2
OG0005541	0	1	1	0	2
OG0005542	0	1	1	0	2
OG0005543	0	1	1	0	2
OG0005544	0	1	1	0	2
OG0005545	0	1	1	0	2
OG0005546	0	1	1	0	2
OG0005547	0	1	1	0	2
OG0005548	0	1	1	0	2
OG0005549	0	1	1	0	2
OG0005550	0	1	1	0	2
OG0005551	0	1	1	0	2
OG0005552	0	1	1	0	2
OG0005553	0	1	1	0	2
OG0005554	0	1	1	0	2
OG0005555	0	1	1	0	2
OG0005556	0	1	1	0	2
OG0005557	0	1	1	0	2
OG0005558	0	1	1	0	2
OG0005559	0	1	1	0	2
OG0005560	1	1	0	0	2
OG0005561	0	1	1	0	2
OG0005562	0	1	1	0	2
OG0005563	0	1	1	0	2
OG0005564	0	1	1	0	2
OG0005565	0	1	1	0	2
OG0005566	0	1	1	0	2
OG0005567	0	1	1	0	2
OG0005568	0	1	1	0	2
OG0005569	0	1	1	0	2
OG0005570	0	1	1	0	2
OG0005571	0	1	1	0	2
OG0005572	0	1	1	0	2
OG0005573	0	1	1	0	2
OG0005574	0	1	1	0	2
OG0005575	0	1	1	0	2
OG0005576	0	1	1	0	2
OG0005577	0	1	1	0	2
OG0005578	0	1	1	0	2
OG0005579	0	1	1	0	2
OG0005580	0	1	1	0	2
OG0005581	0	1	1	0	2
OG0005582	0	1	1	0	2
OG0005583	0	1	1	0	2
OG0005584	0	1	1	0	2
OG0005585	0	1	1	0	2
OG0005586	0	1	1	0	2
OG0005587	0	1	1	0	2
OG0005588	0	1	1	0	2
OG0005589	0	1	1	0	2
OG0005590	0	1	1	0	2
OG0005591	0	1	1	0	2
OG0005592	0	1	1	0	2
OG0005593	0	1	1	0	2
OG0005594	0	1	0	1	2
OG0005595	0	1	1	0	2
OG0005596	0	1	1	0	2
OG0005597	0	1	1	0	2
OG0005598	0	1	1	0	2
OG0005599	0	1	1	0	2
OG0005600	0	1	1	0	2
OG0005601	0	1	1	0	2
OG0005602	0	1	1	0	2
OG0005603	0	1	1	0	2
OG0005604	0	1	1	0	2
OG0005605	0	1	1	0	2
OG0005606	0	1	1	0	2
OG0005607	0	1	1	0	2
OG0005608	0	1	1	0	2
OG0005609	0	1	1	0	2
OG0005610	0	1	1	0	2
OG0005611	0	1	1	0	2
OG0005612	0	1	1	0	2
OG0005613	0	1	1	0	2
OG0005614	0	1	1	0	2
OG0005615	0	1	1	0	2
OG0005616	0	1	1	0	2
OG0005617	0	1	1	0	2
OG0005618	0	1	1	0	2
OG0005619	0	1	1	0	2
OG0005620	0	1	1	0	2
OG0005621	0	1	1	0	2
OG0005622	0	1	1	0	2
OG0005623	0	1	1	0	2
OG0005624	0	1	1	0	2
OG0005625	0	1	1	0	2
OG0005626	0	1	1	0	2
OG0005627	0	1	1	0	2
OG0005628	0	1	1	0	2
OG0005629	0	1	1	0	2
OG0005630	0	1	1	0	2
OG0005631	0	1	1	0	2
OG0005632	0	1	1	0	2
OG0005633	0	1	1	0	2
OG0005634	0	1	1	0	2
OG0005635	0	1	1	0	2
OG0005636	0	1	1	0	2
OG0005637	0	1	1	0	2
OG0005638	0	1	1	0	2
OG0005639	0	1	1	0	2
OG0005640	0	1	1	0	2
OG0005641	0	1	1	0	2
OG0005642	0	1	1	0	2
OG0005643	0	1	1	0	2
OG0005644	1	1	0	0	2
OG0005645	0	1	1	0	2
OG0005646	0	1	1	0	2
OG0005647	0	1	1	0	2
OG0005648	0	1	1	0	2
OG0005649	0	1	1	0	2
OG0005650	0	1	1	0	2
OG0005651	0	1	1	0	2
OG0005652	0	1	1	0	2
OG0005653	0	1	1	0	2
OG0005654	0	1	1	0	2
OG0005655	0	1	1	0	2
OG0005656	0	1	1	0	2
OG0005657	0	1	1	0	2
OG0005658	0	1	1	0	2
OG0005659	0	1	1	0	2
OG0005660	0	1	1	0	2
OG0005661	0	1	1	0	2
OG0005662	0	1	1	0	2
OG0005663	0	1	1	0	2
OG0005664	0	1	1	0	2
OG0005665	0	1	1	0	2
OG0005666	0	1	1	0	2
OG0005667	0	1	1	0	2
OG0005668	0	1	1	0	2
OG0005669	0	1	1	0	2
OG0005670	0	1	1	0	2
OG0005671	0	1	1	0	2
OG0005672	0	1	1	0	2
OG0005673	0	1	1	0	2
OG0005674	0	1	1	0	2
OG0005675	0	1	0	1	2
OG0005676	0	1	1	0	2
OG0005677	0	1	1	0	2
OG0005678	0	1	1	0	2
OG0005679	0	1	1	0	2
OG0005680	0	1	1	0	2
OG0005681	0	1	1	0	2
OG0005682	0	1	1	0	2
OG0005683	0	1	1	0	2
OG0005684	0	1	1	0	2
OG0005685	0	1	1	0	2
OG0005686	0	1	1	0	2
OG0005687	0	1	1	0	2
OG0005688	0	1	1	0	2
OG0005689	0	1	1	0	2
OG0005690	0	1	1	0	2
OG0005691	0	1	1	0	2
OG0005692	0	1	1	0	2
OG0005693	0	1	1	0	2
OG0005694	0	1	1	0	2
OG0005695	0	1	1	0	2
OG0005696	0	1	1	0	2
OG0005697	0	1	1	0	2
OG0005698	0	1	1	0	2
OG0005699	0	1	1	0	2
OG0005700	0	1	1	0	2
OG0005701	0	1	1	0	2
OG0005702	0	1	1	0	2
OG0005703	0	1	1	0	2
OG0005704	0	1	1	0	2
OG0005705	0	1	1	0	2
OG0005706	0	1	1	0	2
OG0005707	0	1	1	0	2
OG0005708	0	1	1	0	2
OG0005709	0	1	1	0	2
OG0005710	0	1	1	0	2
OG0005711	0	1	1	0	2
OG0005712	0	1	1	0	2
OG0005713	0	1	1	0	2
OG0005714	0	1	0	1	2
OG0005715	0	1	1	0	2
OG0005716	0	1	1	0	2
OG0005717	0	1	1	0	2
OG0005718	0	1	1	0	2
OG0005719	0	1	1	0	2
OG0005720	0	1	1	0	2
OG0005721	0	1	1	0	2
OG0005722	0	1	1	0	2
OG0005723	0	1	1	0	2
OG0005724	0	1	1	0	2
OG0005725	0	1	1	0	2
OG0005726	0	1	1	0	2
OG0005727	0	1	1	0	2
OG0005728	0	1	1	0	2
OG0005729	0	1	1	0	2
OG0005730	0	1	1	0	2
OG0005731	0	1	1	0	2
OG0005732	0	1	1	0	2
OG0005733	0	1	1	0	2
OG0005734	0	1	1	0	2
OG0005735	0	1	1	0	2
OG0005736	0	1	1	0	2
OG0005737	0	1	1	0	2
OG0005738	0	1	1	0	2
OG0005739	0	1	1	0	2
OG0005740	0	1	0	1	2
OG0005741	0	1	1	0	2
OG0005742	0	1	1	0	2
OG0005743	0	1	1	0	2
OG0005744	0	1	1	0	2
OG0005745	0	1	1	0	2
OG0005746	0	1	1	0	2
OG0005747	0	1	1	0	2
OG0005748	0	1	1	0	2
OG0005749	0	1	1	0	2
OG0005750	0	1	1	0	2
OG0005751	0	1	1	0	2
OG0005752	0	1	1	0	2
OG0005753	0	1	1	0	2
OG0005754	0	1	1	0	2
OG0005755	0	1	1	0	2
OG0005756	0	1	1	0	2
OG0005757	0	1	1	0	2
OG0005758	0	1	1	0	2
OG0005759	0	1	1	0	2
OG0005760	0	1	1	0	2
OG0005761	0	1	1	0	2
OG0005762	0	1	1	0	2
OG0005763	0	1	1	0	2
OG0005764	0	1	1	0	2
OG0005765	0	1	1	0	2
OG0005766	0	1	1	0	2
OG0005767	0	1	1	0	2
OG0005768	0	1	1	0	2
OG0005769	0	1	1	0	2
OG0005770	0	1	1	0	2
OG0005771	0	1	1	0	2
OG0005772	0	1	1	0	2
OG0005773	0	1	1	0	2
OG0005774	0	1	1	0	2
OG0005775	0	1	1	0	2
OG0005776	0	1	1	0	2
OG0005777	0	1	0	1	2
OG0005778	0	1	1	0	2
OG0005779	0	1	1	0	2
OG0005780	0	1	1	0	2
OG0005781	0	1	1	0	2
OG0005782	0	1	1	0	2
OG0005783	0	1	1	0	2
OG0005784	0	1	1	0	2
OG0005785	0	1	1	0	2
OG0005786	0	1	1	0	2
OG0005787	0	1	1	0	2
OG0005788	0	1	1	0	2
OG0005789	0	1	1	0	2
OG0005790	0	1	1	0	2
OG0005791	0	1	1	0	2
OG0005792	0	1	1	0	2
OG0005793	0	1	1	0	2
OG0005794	0	1	1	0	2
OG0005795	0	1	1	0	2
OG0005796	0	1	1	0	2
OG0005797	0	1	1	0	2
OG0005798	0	1	1	0	2
OG0005799	0	1	1	0	2
OG0005800	0	1	1	0	2
OG0005801	0	1	1	0	2
OG0005802	0	1	1	0	2
OG0005803	0	1	1	0	2
OG0005804	0	1	1	0	2
OG0005805	0	1	1	0	2
OG0005806	0	1	1	0	2
OG0005807	0	1	1	0	2
OG0005808	0	1	1	0	2
OG0005809	0	1	1	0	2
OG0005810	0	1	1	0	2
OG0005811	0	1	1	0	2
OG0005812	0	1	1	0	2
OG0005813	0	1	1	0	2
OG0005814	0	1	1	0	2
OG0005815	0	1	1	0	2
OG0005816	0	1	1	0	2
OG0005817	0	1	1	0	2
OG0005818	0	1	1	0	2
OG0005819	0	1	1	0	2
OG0005820	1	1	0	0	2
OG0005821	0	1	1	0	2
OG0005822	0	1	1	0	2
OG0005823	0	1	1	0	2
OG0005824	0	1	1	0	2
OG0005825	0	1	1	0	2
OG0005826	0	1	1	0	2
OG0005827	0	1	1	0	2
OG0005828	0	1	1	0	2
OG0005829	0	1	1	0	2
OG0005830	0	1	1	0	2
OG0005831	0	1	1	0	2
OG0005832	0	1	1	0	2
OG0005833	0	1	1	0	2
OG0005834	0	1	1	0	2
OG0005835	0	1	1	0	2
OG0005836	0	1	1	0	2
OG0005837	0	1	1	0	2
OG0005838	0	1	1	0	2
OG0005839	0	1	1	0	2
OG0005840	0	1	1	0	2
OG0005841	0	1	1	0	2
OG0005842	0	1	0	1	2
OG0005843	0	1	1	0	2
OG0005844	0	1	1	0	2
OG0005845	0	1	1	0	2
OG0005846	0	1	1	0	2
OG0005847	0	1	1	0	2
OG0005848	0	1	1	0	2
OG0005849	0	1	1	0	2
OG0005850	0	1	1	0	2
OG0005851	0	1	1	0	2
OG0005852	0	1	1	0	2
OG0005853	0	1	1	0	2
OG0005854	0	1	1	0	2
OG0005855	0	1	1	0	2
OG0005856	0	1	1	0	2
OG0005857	0	1	1	0	2
OG0005858	0	1	1	0	2
OG0005859	0	1	1	0	2
OG0005860	0	1	1	0	2
OG0005861	0	1	1	0	2
OG0005862	0	1	1	0	2
OG0005863	0	1	1	0	2
OG0005864	0	1	1	0	2
OG0005865	0	1	1	0	2
OG0005866	0	1	1	0	2
OG0005867	0	1	1	0	2
OG0005868	0	1	1	0	2
OG0005869	0	1	1	0	2
OG0005870	0	1	1	0	2
OG0005871	0	1	1	0	2
OG0005872	0	1	1	0	2
OG0005873	0	1	1	0	2
OG0005874	0	1	1	0	2
OG0005875	0	1	1	0	2
OG0005876	0	1	1	0	2
OG0005877	0	1	1	0	2
OG0005878	0	1	1	0	2
OG0005879	0	1	1	0	2
OG0005880	0	1	1	0	2
OG0005881	0	1	1	0	2
OG0005882	0	1	1	0	2
OG0005883	0	1	1	0	2
OG0005884	0	1	1	0	2
OG0005885	0	1	1	0	2
OG0005886	0	1	1	0	2
OG0005887	0	1	1	0	2
OG0005888	0	1	1	0	2
OG0005889	0	1	1	0	2
OG0005890	0	1	1	0	2
OG0005891	0	1	1	0	2
OG0005892	0	1	1	0	2
OG0005893	0	1	1	0	2
OG0005894	0	1	1	0	2
OG0005895	0	1	1	0	2
OG0005896	0	1	1	0	2
OG0005897	0	1	1	0	2
OG0005898	0	1	1	0	2
OG0005899	0	1	1	0	2
OG0005900	0	1	1	0	2
OG0005901	0	1	1	0	2
OG0005902	0	1	1	0	2
OG0005903	0	1	1	0	2
OG0005904	0	1	1	0	2
OG0005905	0	1	1	0	2
OG0005906	0	1	1	0	2
OG0005907	0	1	1	0	2
OG0005908	0	1	1	0	2
OG0005909	0	1	1	0	2
OG0005910	0	1	1	0	2
OG0005911	0	1	1	0	2
OG0005912	0	1	1	0	2
OG0005913	0	1	1	0	2
OG0005914	0	1	1	0	2
OG0005915	0	1	1	0	2
OG0005916	0	1	1	0	2
OG0005917	0	1	1	0	2
OG0005918	1	1	0	0	2
OG0005919	0	1	1	0	2
OG0005920	0	1	1	0	2
OG0005921	0	1	1	0	2
OG0005922	0	1	1	0	2
OG0005923	0	1	1	0	2
OG0005924	0	1	1	0	2
OG0005925	0	1	1	0	2
OG0005926	0	1	1	0	2
OG0005927	0	1	1	0	2
OG0005928	0	1	1	0	2
OG0005929	0	1	1	0	2
OG0005930	0	1	1	0	2
OG0005931	0	1	1	0	2
OG0005932	0	1	1	0	2
OG0005933	0	1	1	0	2
OG0005934	0	1	1	0	2
OG0005935	0	1	1	0	2
OG0005936	0	1	1	0	2
OG0005937	0	1	1	0	2
OG0005938	0	1	1	0	2
OG0005939	0	1	1	0	2
OG0005940	0	1	1	0	2
OG0005941	0	1	1	0	2
OG0005942	0	1	1	0	2
OG0005943	0	1	1	0	2
OG0005944	0	1	1	0	2
OG0005945	0	1	1	0	2
OG0005946	0	1	1	0	2
OG0005947	0	1	1	0	2
OG0005948	0	1	1	0	2
OG0005949	0	1	1	0	2
OG0005950	0	1	1	0	2
OG0005951	0	1	1	0	2
OG0005952	0	1	1	0	2
OG0005953	0	1	1	0	2
OG0005954	0	1	1	0	2
OG0005955	0	1	1	0	2
OG0005956	0	1	1	0	2
OG0005957	0	1	1	0	2
OG0005958	0	1	1	0	2
OG0005959	0	1	1	0	2
OG0005960	0	1	1	0	2
OG0005961	0	1	1	0	2
OG0005962	0	1	1	0	2
OG0005963	0	1	1	0	2
OG0005964	0	1	1	0	2
OG0005965	0	1	1	0	2
OG0005966	0	1	1	0	2
OG0005967	0	1	1	0	2
OG0005968	0	1	1	0	2
OG0005969	0	1	1	0	2
OG0005970	0	1	1	0	2
OG0005971	0	1	1	0	2
OG0005972	0	1	1	0	2
OG0005973	0	1	1	0	2
OG0005974	0	1	1	0	2
OG0005975	0	1	1	0	2
OG0005976	0	1	1	0	2
OG0005977	0	1	1	0	2
OG0005978	0	1	1	0	2
OG0005979	0	1	1	0	2
OG0005980	0	1	1	0	2
OG0005981	0	1	1	0	2
OG0005982	0	1	1	0	2
OG0005983	0	1	1	0	2
OG0005984	0	1	1	0	2
OG0005985	0	1	1	0	2
OG0005986	0	1	1	0	2
OG0005987	0	1	1	0	2
OG0005988	0	1	1	0	2
OG0005989	0	1	1	0	2
OG0005990	0	1	1	0	2
OG0005991	0	1	1	0	2
OG0005992	0	1	1	0	2
OG0005993	0	1	1	0	2
OG0005994	0	1	1	0	2
OG0005995	0	1	1	0	2
OG0005996	0	1	1	0	2
OG0005997	0	1	1	0	2
OG0005998	0	1	1	0	2
OG0005999	0	1	1	0	2
OG0006000	0	1	1	0	2
OG0006001	0	1	1	0	2
OG0006002	0	1	1	0	2
OG0006003	0	1	1	0	2
OG0006004	0	1	1	0	2
OG0006005	0	1	1	0	2
OG0006006	0	1	1	0	2
OG0006007	0	1	1	0	2
OG0006008	0	1	1	0	2
OG0006009	0	1	1	0	2
OG0006010	0	1	1	0	2
OG0006011	0	1	1	0	2
OG0006012	0	1	1	0	2
OG0006013	0	1	1	0	2
OG0006014	0	1	0	1	2
OG0006015	0	1	1	0	2
OG0006016	0	1	1	0	2
OG0006017	0	1	1	0	2
OG0006018	0	1	1	0	2
OG0006019	0	1	1	0	2
OG0006020	0	1	1	0	2
OG0006021	0	1	1	0	2
OG0006022	0	1	1	0	2
OG0006023	0	1	1	0	2
OG0006024	0	1	1	0	2
OG0006025	0	1	1	0	2
OG0006026	0	1	1	0	2
OG0006027	0	1	1	0	2
OG0006028	0	1	1	0	2
OG0006029	0	1	1	0	2
OG0006030	0	1	1	0	2
OG0006031	0	1	1	0	2
OG0006032	0	1	1	0	2
OG0006033	0	1	1	0	2
OG0006034	0	1	1	0	2
OG0006035	0	1	1	0	2
OG0006036	0	1	1	0	2
OG0006037	0	1	1	0	2
OG0006038	0	1	1	0	2
OG0006039	0	1	1	0	2
OG0006040	0	1	1	0	2
OG0006041	0	1	1	0	2
OG0006042	0	1	1	0	2
OG0006043	0	1	1	0	2
OG0006044	0	1	1	0	2
OG0006045	0	1	1	0	2
OG0006046	0	1	1	0	2
OG0006047	0	1	1	0	2
OG0006048	0	1	1	0	2
OG0006049	0	1	1	0	2
OG0006050	0	1	1	0	2
OG0006051	0	1	1	0	2
OG0006052	0	1	1	0	2
OG0006053	0	1	1	0	2
OG0006054	0	1	1	0	2
OG0006055	0	1	1	0	2
OG0006056	0	1	1	0	2
OG0006057	0	1	1	0	2
OG0006058	0	1	1	0	2
OG0006059	0	1	1	0	2
OG0006060	0	1	1	0	2
OG0006061	0	1	1	0	2
OG0006062	0	1	1	0	2
OG0006063	0	1	1	0	2
OG0006064	1	1	0	0	2
OG0006065	0	1	1	0	2
OG0006066	0	1	1	0	2
OG0006067	0	1	1	0	2
OG0006068	0	1	1	0	2
OG0006069	0	1	1	0	2
OG0006070	0	1	1	0	2
OG0006071	0	1	1	0	2
OG0006072	0	1	1	0	2
OG0006073	0	1	1	0	2
OG0006074	0	1	1	0	2
OG0006075	0	1	1	0	2
OG0006076	0	1	1	0	2
OG0006077	0	1	1	0	2
OG0006078	0	1	1	0	2
OG0006079	0	1	1	0	2
OG0006080	0	1	1	0	2
OG0006081	0	1	1	0	2
OG0006082	0	1	1	0	2
OG0006083	0	1	1	0	2
OG0006084	0	1	1	0	2
OG0006085	0	1	1	0	2
OG0006086	0	1	1	0	2
OG0006087	0	1	1	0	2
OG0006088	0	1	1	0	2
OG0006089	0	1	1	0	2
OG0006090	0	1	1	0	2
OG0006091	0	1	1	0	2
OG0006092	0	1	1	0	2
OG0006093	0	1	1	0	2
OG0006094	0	1	1	0	2
OG0006095	0	1	1	0	2
OG0006096	0	1	1	0	2
OG0006097	0	1	1	0	2
OG0006098	0	1	1	0	2
OG0006099	0	1	1	0	2
OG0006100	0	1	1	0	2
OG0006101	0	1	1	0	2
