Orthogroup	DMKU3-1042	W29	s288c
OG0002064	tr|W0TJY5|W0TJY5_KLUMD	tr|A0A1D8NM58|A0A1D8NM58_YARLL	sp|P40481|HPM1_YEAST
OG0002065	tr|W0TIR2|W0TIR2_KLUMD	tr|A0A1D8N6M6|A0A1D8N6M6_YARLL	sp|P38821|DNPEP_YEAST
OG0002066	tr|W0T882|W0T882_KLUMD	tr|A0A1D8N6I6|A0A1D8N6I6_YARLL	sp|Q02931|UTP17_YEAST
OG0002067	tr|W0TEF7|W0TEF7_KLUMD	tr|A0A1D8NJ97|A0A1D8NJ97_YARLL	sp|P35817|BDF1_YEAST
OG0002068	tr|W0TGG4|W0TGG4_KLUMD	tr|A0A1D8NA64|A0A1D8NA64_YARLL	sp|Q04003|SAS4_YEAST
OG0002069	tr|W0TC03|W0TC03_KLUMD	tr|A0A1D8NAB0|A0A1D8NAB0_YARLL	sp|Q12427|STB3_YEAST
OG0002070	tr|W0T7P8|W0T7P8_KLUMD	tr|A0A1D8NBK0|A0A1D8NBK0_YARLL	sp|P40302|PSA6_YEAST
OG0002071	tr|W0TEM1|W0TEM1_KLUMD	tr|A0A1D8NPH3|A0A1D8NPH3_YARLL	sp|Q12510|CMR1_YEAST
OG0002072	tr|W0TGP9|W0TGP9_KLUMD	tr|A0A1D8NLT0|A0A1D8NLT0_YARLL	sp|P32074|COPG_YEAST
OG0002073	tr|W0T9Z4|W0T9Z4_KLUMD	tr|A0A1D8N6S2|A0A1D8N6S2_YARLL	sp|P38120|RT09_YEAST
OG0002074	tr|W0T6E8|W0T6E8_KLUMD	tr|A0A1D8NQJ2|A0A1D8NQJ2_YARLL	sp|P53905|LSM7_YEAST
OG0002075	tr|W0T7E2|W0T7E2_KLUMD	tr|A0A1H6PKV8|A0A1H6PKV8_YARLL	sp|P35996|RM38_YEAST
OG0002076	tr|W0T492|W0T492_KLUMD	tr|A0A1D8NF82|A0A1D8NF82_YARLL	sp|Q96VH5|MIC10_YEAST
OG0002077	tr|W0T4U7|W0T4U7_KLUMD	tr|A0A1D8NQ99|A0A1D8NQ99_YARLL	sp|Q02889|MGR2_YEAST
OG0002078	tr|W0TBX7|W0TBX7_KLUMD	tr|A0A1D8NQQ8|A0A1D8NQQ8_YARLL	sp|Q06704|IMH1_YEAST
OG0002079	tr|W0TA13|W0TA13_KLUMD	tr|A0A1D8NP57|A0A1D8NP57_YARLL	sp|P25604|STP22_YEAST
OG0002080	tr|W0TBP4|W0TBP4_KLUMD	tr|A0A1H6PHP8|A0A1H6PHP8_YARLL	sp|Q12029|FSF1_YEAST
OG0002081	tr|W0TE64|W0TE64_KLUMD	tr|A0A1H6PPT3|A0A1H6PPT3_YARLL	sp|P50085|PHB2_YEAST
OG0002082	tr|W0TIM8|W0TIM8_KLUMD	tr|A0A1D8N3Y6|A0A1D8N3Y6_YARLL	sp|P37366|CCL1_YEAST
OG0002083	tr|W0TB52|W0TB52_KLUMD	tr|A0A1D8NCF0|A0A1D8NCF0_YARLL	sp|P39522|ILV3_YEAST
OG0002084	tr|W0TI65|W0TI65_KLUMD	tr|A0A1D8NKM5|A0A1D8NKM5_YARLL	sp|P38968|SEC31_YEAST
OG0002085	tr|W0T6G1|W0T6G1_KLUMD	tr|A0A1D8NM03|A0A1D8NM03_YARLL	sp|Q02754|YP067_YEAST
OG0002086	tr|W0TB21|W0TB21_KLUMD	tr|A0A1D8NDH3|A0A1D8NDH3_YARLL	sp|P20434|RPAB1_YEAST
OG0002087	tr|W0T7S6|W0T7S6_KLUMD	tr|A0A1D8NNF1|A0A1D8NNF1_YARLL	sp|P27476|NSR1_YEAST
OG0002088	tr|W0THM0|W0THM0_KLUMD	tr|A0A1D8NNK8|A0A1D8NNK8_YARLL	sp|P38702|LEU5_YEAST
OG0002089	tr|W0TE51|W0TE51_KLUMD	tr|A0A1D8NBB2|A0A1D8NBB2_YARLL	sp|Q08925|MRN1_YEAST
OG0002090	tr|W0T2P1|W0T2P1_KLUMD	tr|A0A1D8N4A2|A0A1D8N4A2_YARLL	sp|Q05874|EFM7_YEAST
OG0002091	tr|W0T4D0|W0T4D0_KLUMD	tr|A0A1D8NM89|A0A1D8NM89_YARLL	sp|P50105|TAF4_YEAST
OG0002092	tr|W0TIQ6|W0TIQ6_KLUMD	tr|A0A1H6PTX4|A0A1H6PTX4_YARLL	sp|P40968|PRP17_YEAST
OG0002093	tr|W0T6L9|W0T6L9_KLUMD	tr|A0A1H6Q1W7|A0A1H6Q1W7_YARLL	sp|P21951|DPOE_YEAST
OG0002094	tr|W0THE6|W0THE6_KLUMD		sp|P36167|SRL3_YEAST, sp|Q12416|WHI5_YEAST
OG0002095	tr|W0TE85|W0TE85_KLUMD	tr|A0A1D8NF32|A0A1D8NF32_YARLL	sp|P36516|RM03_YEAST
OG0002096	tr|W0THH5|W0THH5_KLUMD	tr|A0A1D8NAN3|A0A1D8NAN3_YARLL	sp|Q02555|RNT1_YEAST
OG0002097	tr|W0TB80|W0TB80_KLUMD	tr|A0A1D8NBA0|A0A1D8NBA0_YARLL	sp|P24004|PEX1_YEAST
OG0002098	tr|W0T8S1|W0T8S1_KLUMD	tr|A0A1D8N6Q6|A0A1D8N6Q6_YARLL	sp|P40087|DDI1_YEAST
OG0002099	tr|W0T5K0|W0T5K0_KLUMD	tr|A0A1D8NBP4|A0A1D8NBP4_YARLL	sp|P38909|CYC2_YEAST
OG0002100	tr|W0TCF4|W0TCF4_KLUMD	tr|A0A1D8N903|A0A1D8N903_YARLL	sp|P32585|MED18_YEAST
OG0002101	tr|W0T6F9|W0T6F9_KLUMD	tr|A0A1D8NJ40|A0A1D8NJ40_YARLL	sp|P25344|STE50_YEAST
OG0002102	tr|W0TCQ6|W0TCQ6_KLUMD	tr|A0A1D8NA70|A0A1D8NA70_YARLL	sp|P40986|CDC1_YEAST
OG0002103	tr|W0TEW3|W0TEW3_KLUMD	tr|A0A1D8N522|A0A1D8N522_YARLL, tr|A0A1D8NBN1|A0A1D8NBN1_YARLL	
OG0002104	tr|W0TFL4|W0TFL4_KLUMD	tr|A0A1D8N7S7|A0A1D8N7S7_YARLL	sp|P40303|PSA4_YEAST
OG0002105	tr|W0T6P3|W0T6P3_KLUMD	tr|A0A1D8NBQ0|A0A1D8NBQ0_YARLL	sp|P33760|PEX6_YEAST
OG0002106	tr|W0TDC8|W0TDC8_KLUMD	tr|A0A1D8N7M0|A0A1D8N7M0_YARLL	sp|P32606|PT127_YEAST
OG0002107	tr|W0TH65|W0TH65_KLUMD	tr|A0A1D8NFV1|A0A1D8NFV1_YARLL	sp|P40012|PPOX_YEAST
OG0002108	tr|W0T5Y3|W0T5Y3_KLUMD	tr|A0A1D8NNP5|A0A1D8NNP5_YARLL	sp|P40970|LCB2_YEAST
OG0002109	tr|W0T9L0|W0T9L0_KLUMD	tr|A0A1D8NG05|A0A1D8NG05_YARLL	sp|P38009|PUR92_YEAST
OG0002110	tr|W0TEH1|W0TEH1_KLUMD	tr|A0A1D8NKP5|A0A1D8NKP5_YARLL	sp|P27515|URK1_YEAST
OG0002111	tr|W0T7U9|W0T7U9_KLUMD	tr|A0A1D8NI34|A0A1D8NI34_YARLL	sp|P23060|MAK32_YEAST
OG0002112	tr|W0TAQ7|W0TAQ7_KLUMD	tr|A0A1H6Q4T3|A0A1H6Q4T3_YARLL	sp|Q07648|DTD_YEAST
OG0002113	tr|W0TD58|W0TD58_KLUMD	tr|A0A1D8NDL8|A0A1D8NDL8_YARLL	sp|P07258|CARA_YEAST
OG0002114	tr|W0TG92|W0TG92_KLUMD	tr|A0A1H6PTX5|A0A1H6PTX5_YARLL	sp|P25454|RAD51_YEAST
OG0002115	tr|W0T5U4|W0T5U4_KLUMD	tr|A0A1D8N5Y6|A0A1D8N5Y6_YARLL	sp|Q02892|NOG1_YEAST
OG0002116	tr|W0TDC6|W0TDC6_KLUMD	tr|A0A1D8NL58|A0A1D8NL58_YARLL	sp|P38081|YBQ6_YEAST
OG0002117	tr|W0T2Q8|W0T2Q8_KLUMD	tr|A0A1D8NII0|A0A1D8NII0_YARLL	sp|P43582|WWM1_YEAST
OG0002118	tr|W0T2V1|W0T2V1_KLUMD	tr|A0A1D8NGN4|A0A1D8NGN4_YARLL	sp|Q04172|SHE9_YEAST
OG0002119	tr|W0TD98|W0TD98_KLUMD	tr|A0A1D8NAH2|A0A1D8NAH2_YARLL, tr|A0A1D8NI40|A0A1D8NI40_YARLL	
OG0002120	tr|W0T5N2|W0T5N2_KLUMD	tr|A0A1H6PX64|A0A1H6PX64_YARLL	sp|P38138|GLU2A_YEAST
OG0002121	tr|W0T8D3|W0T8D3_KLUMD	tr|A0A1D8NCW0|A0A1D8NCW0_YARLL	sp|P06782|SNF1_YEAST
OG0002122	tr|W0TCS4|W0TCS4_KLUMD	tr|A0A1H6PI67|A0A1H6PI67_YARLL	sp|Q08235|BRX1_YEAST
OG0002123	tr|W0TFJ1|W0TFJ1_KLUMD	tr|A0A1H6PL17|A0A1H6PL17_YARLL	sp|Q06493|YLH47_YEAST
OG0002124	tr|W0TF60|W0TF60_KLUMD	tr|A0A1D8N5C4|A0A1D8N5C4_YARLL	sp|P54781|ERG5_YEAST
OG0002125	tr|W0T7J0|W0T7J0_KLUMD	tr|A0A1D8NJ81|A0A1D8NJ81_YARLL	sp|P38759|VPS29_YEAST
OG0002126	tr|W0TD10|W0TD10_KLUMD	tr|A0A1H6PLE4|A0A1H6PLE4_YARLL	sp|P22224|SEC15_YEAST
OG0002127	tr|W0TE24|W0TE24_KLUMD	tr|A0A1D8NEQ6|A0A1D8NEQ6_YARLL	sp|Q12496|YO098_YEAST
OG0002128	tr|W0TB54|W0TB54_KLUMD	tr|A0A1D8NI67|A0A1D8NI67_YARLL	sp|P32387|RM41_YEAST
OG0002129	tr|W0TER9|W0TER9_KLUMD	tr|A0A1D8NE40|A0A1D8NE40_YARLL	sp|Q03722|YMC0_YEAST
OG0002130	tr|W0TIG7|W0TIG7_KLUMD	tr|A0A1H6PVG7|A0A1H6PVG7_YARLL	sp|Q12749|SMC6_YEAST
OG0002131	tr|W0TF81|W0TF81_KLUMD	tr|A0A1D8NER5|A0A1D8NER5_YARLL	sp|P47158|CAF17_YEAST
OG0002132	tr|W0T4B1|W0T4B1_KLUMD	tr|A0A1D8NJF0|A0A1D8NJF0_YARLL	sp|P36046|MIA40_YEAST
OG0002133	tr|W0TBT0|W0TBT0_KLUMD	tr|A0A1H6PT42|A0A1H6PT42_YARLL	sp|Q07457|BRE1_YEAST
OG0002134	tr|W0T916|W0T916_KLUMD	tr|A0A1H6Q0M3|A0A1H6Q0M3_YARLL	sp|Q3E793|BOL1_YEAST
OG0002135	tr|W0TH92|W0TH92_KLUMD	tr|A0A1D8NAC2|A0A1D8NAC2_YARLL	sp|Q12181|NDOR1_YEAST
OG0002136	tr|W0TCY6|W0TCY6_KLUMD	tr|A0A1D8NJK3|A0A1D8NJK3_YARLL	sp|P11412|G6PD_YEAST
OG0002137	tr|W0TGQ7|W0TGQ7_KLUMD	tr|A0A1D8NHW8|A0A1D8NHW8_YARLL	sp|P25046|MED19_YEAST
OG0002138	tr|W0T6I5|W0T6I5_KLUMD	tr|A0A1D8N6M1|A0A1D8N6M1_YARLL	sp|Q03337|TRS31_YEAST
OG0002139	tr|W0TIG2|W0TIG2_KLUMD	tr|A0A1H6PGX7|A0A1H6PGX7_YARLL	sp|Q06708|VAC14_YEAST
OG0002140	tr|W0T6Q9|W0T6Q9_KLUMD	tr|A0A1H6PHU8|A0A1H6PHU8_YARLL	sp|P25332|RBSK_YEAST
OG0002141	tr|W0TGH6|W0TGH6_KLUMD	tr|A0A1D8NLB9|A0A1D8NLB9_YARLL	sp|Q10740|LKHA4_YEAST
OG0002142	tr|W0TDF9|W0TDF9_KLUMD	tr|A0A1D8N7B7|A0A1D8N7B7_YARLL	sp|Q04958|NTE1_YEAST
OG0002143	tr|W0TG54|W0TG54_KLUMD	tr|A0A1H6PS05|A0A1H6PS05_YARLL	sp|Q06835|RDS3_YEAST
OG0002144	tr|W0TAW5|W0TAW5_KLUMD		sp|P34231|YKS7_YEAST, sp|Q06689|YL413_YEAST
OG0002145	tr|W0T4Q4|W0T4Q4_KLUMD	tr|A0A1D8N8E4|A0A1D8N8E4_YARLL	sp|P38132|MCM7_YEAST
OG0002146	tr|W0TK04|W0TK04_KLUMD	tr|A0A1H6PQF2|A0A1H6PQF2_YARLL	sp|P03965|CARB_YEAST
OG0002147	tr|W0TBM8|W0TBM8_KLUMD	tr|A0A1D8N9X5|A0A1D8N9X5_YARLL	sp|Q08271|GAS4_YEAST
OG0002148	tr|W0TF90|W0TF90_KLUMD	tr|A0A1D8NGB7|A0A1D8NGB7_YARLL	sp|P36081|YKH7_YEAST
OG0002149	tr|W0T4G5|W0T4G5_KLUMD	tr|A0A1H6PLE0|A0A1H6PLE0_YARLL	sp|P38208|POP8_YEAST
OG0002150	tr|W0T8U0|W0T8U0_KLUMD	tr|A0A1D8NMS5|A0A1D8NMS5_YARLL	sp|P32471|EF1B_YEAST
OG0002151	tr|W0TBF0|W0TBF0_KLUMD	tr|A0A1D8NGU4|A0A1D8NGU4_YARLL	sp|P36064|COXM1_YEAST
OG0002152	tr|W0T5P0|W0T5P0_KLUMD	tr|A0A1D8NE68|A0A1D8NE68_YARLL	sp|P36059|NNRD_YEAST
OG0002153	tr|W0TEP5|W0TEP5_KLUMD	tr|A0A1D8NC64|A0A1D8NC64_YARLL	sp|P41811|COPB2_YEAST
OG0002154	tr|W0T2Y2|W0T2Y2_KLUMD	tr|A0A1H6Q7V2|A0A1H6Q7V2_YARLL	sp|Q03655|GAS3_YEAST
OG0002155	tr|W0T9H1|W0T9H1_KLUMD	tr|A0A1D8NIF1|A0A1D8NIF1_YARLL	sp|P25554|SGF29_YEAST
OG0002156	tr|W0T5H9|W0T5H9_KLUMD	tr|A0A1D8NGM5|A0A1D8NGM5_YARLL	sp|P38326|SWC5_YEAST
OG0002157	tr|W0T3R1|W0T3R1_KLUMD	tr|A0A1H6PX99|A0A1H6PX99_YARLL	sp|P36160|RPF2_YEAST
OG0002158	tr|W0TK81|W0TK81_KLUMD	tr|A0A1D8NQQ1|A0A1D8NQQ1_YARLL	sp|O60200|MDM35_YEAST
OG0002159	tr|W0TEP9|W0TEP9_KLUMD	tr|A0A1D8NKL3|A0A1D8NKL3_YARLL	sp|P48445|BPL1_YEAST
OG0002160	tr|W0T877|W0T877_KLUMD	tr|A0A1D8N898|A0A1D8N898_YARLL	sp|P35189|TAF14_YEAST
OG0002161	tr|W0TDB5|W0TDB5_KLUMD	tr|A0A1D8NJ48|A0A1D8NJ48_YARLL	sp|P40555|PSMD9_YEAST
OG0002162	tr|W0T7G1|W0T7G1_KLUMD	tr|A0A1D8N578|A0A1D8N578_YARLL	sp|P07143|CY1_YEAST
OG0002163	tr|W0TG00|W0TG00_KLUMD	tr|A0A1H6PJY1|A0A1H6PJY1_YARLL	sp|P29055|TF2B_YEAST
OG0002164	tr|W0TDW7|W0TDW7_KLUMD	tr|A0A1H6PLV3|A0A1H6PLV3_YARLL	sp|Q06680|CND3_YEAST
OG0002165	tr|W0TBC5|W0TBC5_KLUMD	tr|A0A1D8N4P3|A0A1D8N4P3_YARLL	sp|P53292|RT35_YEAST
OG0002166	tr|W0TBW8|W0TBW8_KLUMD	tr|A0A1D8NNR5|A0A1D8NNR5_YARLL	sp|P23201|SPA2_YEAST
OG0002167	tr|W0THZ8|W0THZ8_KLUMD	tr|A0A1D8NE02|A0A1D8NE02_YARLL	sp|P20095|PRP2_YEAST
OG0002168	tr|W0T621|W0T621_KLUMD	tr|A0A1H6Q7Z4|A0A1H6Q7Z4_YARLL	sp|Q06389|NCS1_YEAST
OG0002169	tr|W0TBR4|W0TBR4_KLUMD	tr|A0A1H6Q2J6|A0A1H6Q2J6_YARLL	sp|P53257|TPC1_YEAST
OG0002170	tr|W0TFU9|W0TFU9_KLUMD	tr|A0A1D8N6Y1|A0A1D8N6Y1_YARLL	sp|P36525|RM24_YEAST
OG0002171	tr|W0T339|W0T339_KLUMD	tr|A0A1D8NNK1|A0A1D8NNK1_YARLL	sp|P32381|ARP2_YEAST
OG0002172	tr|W0T8I0|W0T8I0_KLUMD	tr|A0A1H6Q3Y0|A0A1H6Q3Y0_YARLL	sp|P11747|TAF13_YEAST
OG0002173	tr|W0T8D8|W0T8D8_KLUMD	tr|A0A1D8NPS9|A0A1D8NPS9_YARLL	sp|P25515|VATL1_YEAST
OG0002174	tr|W0T9N1|W0T9N1_KLUMD, tr|W0TGW6|W0TGW6_KLUMD		sp|Q04814|YM86_YEAST
OG0002175	tr|W0TFE6|W0TFE6_KLUMD	tr|A0A1H6Q488|A0A1H6Q488_YARLL	sp|P38713|OSH3_YEAST
OG0002176	tr|W0TEX1|W0TEX1_KLUMD	tr|A0A1D8NC55|A0A1D8NC55_YARLL	sp|P38250|IST2_YEAST
OG0002177	tr|W0T868|W0T868_KLUMD	tr|A0A1D8N4C4|A0A1D8N4C4_YARLL	sp|Q08231|THP1_YEAST
OG0002178	tr|W0TAX7|W0TAX7_KLUMD	tr|A0A1D8N6W2|A0A1D8N6W2_YARLL	sp|Q12090|REXO3_YEAST
OG0002179	tr|W0T7H2|W0T7H2_KLUMD	tr|A0A1H6PQ75|A0A1H6PQ75_YARLL	sp|P47118|YAE1_YEAST
OG0002180	tr|W0T883|W0T883_KLUMD	tr|A0A1D8NJU7|A0A1D8NJU7_YARLL	sp|P53598|SUCA_YEAST
OG0002181	tr|W0T518|W0T518_KLUMD	tr|A0A1D8NKP2|A0A1D8NKP2_YARLL	sp|P32316|ACH1_YEAST
OG0002182	tr|W0TA46|W0TA46_KLUMD	tr|A0A1D8N6R1|A0A1D8N6R1_YARLL	sp|P53937|SWS2_YEAST
OG0002183	tr|W0T2G6|W0T2G6_KLUMD	tr|A0A1D8NA14|A0A1D8NA14_YARLL	sp|P32911|SUI1_YEAST
OG0002184	tr|W0T3E2|W0T3E2_KLUMD	tr|A0A1D8N7X2|A0A1D8N7X2_YARLL	sp|P04046|PUR1_YEAST
OG0002185	tr|W0T9D0|W0T9D0_KLUMD	tr|A0A1D8N684|A0A1D8N684_YARLL	sp|P40454|PTPA1_YEAST
OG0002186	tr|W0TBZ7|W0TBZ7_KLUMD	tr|A0A1D8N5H2|A0A1D8N5H2_YARLL	sp|P43321|SMD3_YEAST
OG0002187	tr|W0T840|W0T840_KLUMD	tr|A0A1D8NPL4|A0A1D8NPL4_YARLL	sp|P53276|UTP8_YEAST
OG0002188	tr|W0TEK0|W0TEK0_KLUMD	tr|A0A1D8N8H0|A0A1D8N8H0_YARLL	sp|P19097|FAS2_YEAST
OG0002189	tr|W0T7J8|W0T7J8_KLUMD	tr|A0A1D8N797|A0A1D8N797_YARLL	sp|P22215|SLY41_YEAST
OG0002190	tr|W0T9T1|W0T9T1_KLUMD	tr|A0A1H6PR29|A0A1H6PR29_YARLL	sp|P32621|GDA1_YEAST
OG0002191	tr|W0T893|W0T893_KLUMD	tr|A0A1D8NH37|A0A1D8NH37_YARLL	sp|P38285|AMN1_YEAST
OG0002192	tr|W0TBP6|W0TBP6_KLUMD	tr|A0A1D8N849|A0A1D8N849_YARLL	sp|P32892|DRS1_YEAST
OG0002193	tr|W0T4K6|W0T4K6_KLUMD	tr|A0A1D8N679|A0A1D8N679_YARLL	sp|P38764|RPN1_YEAST
OG0002194	tr|W0T9X8|W0T9X8_KLUMD	tr|A0A1D8NPK7|A0A1D8NPK7_YARLL	sp|P13099|TOP3_YEAST
OG0002195	tr|W0TCX5|W0TCX5_KLUMD	tr|A0A1H6Q9J3|A0A1H6Q9J3_YARLL	sp|P53860|PDR16_YEAST
OG0002196	tr|W0TID3|W0TID3_KLUMD	tr|A0A1D8N6G8|A0A1D8N6G8_YARLL	sp|P38264|PHO88_YEAST
OG0002197	tr|W0T6U8|W0T6U8_KLUMD	tr|A0A1D8N680|A0A1D8N680_YARLL	sp|P18962|DAP2_YEAST
OG0002198	tr|W0TDY1|W0TDY1_KLUMD	tr|A0A1D8N554|A0A1D8N554_YARLL	sp|P39937|PAC2_YEAST
OG0002199	tr|W0TE72|W0TE72_KLUMD	tr|A0A1H6PZ52|A0A1H6PZ52_YARLL	sp|P38145|RISA_YEAST
OG0002200	tr|W0T9M6|W0T9M6_KLUMD	tr|A0A1D8NFH1|A0A1D8NFH1_YARLL	sp|P39077|TCPG_YEAST
OG0002201	tr|W0TCC7|W0TCC7_KLUMD	tr|A0A1H6Q3T0|A0A1H6Q3T0_YARLL	sp|Q08193|GAS5_YEAST
OG0002202	tr|W0TAI7|W0TAI7_KLUMD	tr|A0A1D8NM88|A0A1D8NM88_YARLL	sp|P23639|PSA2_YEAST
OG0002203	tr|W0TFC0|W0TFC0_KLUMD	tr|A0A1D8NMH2|A0A1D8NMH2_YARLL	sp|O13297|CET1_YEAST
OG0002204	tr|W0T9F7|W0T9F7_KLUMD	tr|A0A1D8NLQ3|A0A1D8NLQ3_YARLL	sp|P25656|CDC50_YEAST
OG0002205	tr|W0TAZ2|W0TAZ2_KLUMD	tr|A0A1D8N5T0|A0A1D8N5T0_YARLL	sp|P39683|NPT1_YEAST
OG0002206	tr|W0TFX7|W0TFX7_KLUMD	tr|A0A1D8NHE8|A0A1D8NHE8_YARLL	sp|Q12057|PIN2_YEAST
OG0002207	tr|W0TAA1|W0TAA1_KLUMD	tr|A0A1H6PJ09|A0A1H6PJ09_YARLL	sp|Q06247|YL173_YEAST
OG0002208	tr|W0T7G7|W0T7G7_KLUMD	tr|A0A1H6PVA9|A0A1H6PVA9_YARLL	sp|P36040|POC2_YEAST
OG0002209	tr|W0T9U2|W0T9U2_KLUMD	tr|A0A1D8NJ55|A0A1D8NJ55_YARLL	sp|P25639|YCV1_YEAST
OG0002210	tr|W0TGT7|W0TGT7_KLUMD	tr|A0A1D8NJK4|A0A1D8NJK4_YARLL	sp|P30775|RF1M_YEAST
OG0002211	tr|W0T6P1|W0T6P1_KLUMD	tr|A0A1D8NL43|A0A1D8NL43_YARLL	sp|P42837|FIG4_YEAST
OG0002212	tr|W0T6B1|W0T6B1_KLUMD		sp|P28006|GAC1_YEAST, sp|Q06216|PIG1_YEAST
OG0002213	tr|W0T828|W0T828_KLUMD	tr|A0A1H6PWW7|A0A1H6PWW7_YARLL	sp|P37303|GLY1_YEAST
OG0002214	tr|W0TBR8|W0TBR8_KLUMD	tr|A0A1H6PNC3|A0A1H6PNC3_YARLL	sp|P57743|LSM3_YEAST
OG0002215	tr|W0THZ2|W0THZ2_KLUMD	tr|A0A1H6PQ30|A0A1H6PQ30_YARLL	sp|P40066|GLE2_YEAST
OG0002216	tr|W0TDT0|W0TDT0_KLUMD	tr|A0A1D8NED7|A0A1D8NED7_YARLL	sp|P48569|YD183_YEAST
OG0002217	tr|W0TGN3|W0TGN3_KLUMD	tr|A0A1D8NDJ9|A0A1D8NDJ9_YARLL	sp|Q12000|TMA46_YEAST
OG0002218	tr|W0T5E0|W0T5E0_KLUMD	tr|A0A1D8NAK7|A0A1D8NAK7_YARLL	sp|P06785|TYSY_YEAST
OG0002219	tr|W0TFW2|W0TFW2_KLUMD	tr|A0A1D8NGC4|A0A1D8NGC4_YARLL	sp|Q12482|AGC1_YEAST
OG0002220	tr|W0TFE7|W0TFE7_KLUMD	tr|A0A1D8N3Y5|A0A1D8N3Y5_YARLL	sp|P32790|SLA1_YEAST
OG0002221	tr|W0TH63|W0TH63_KLUMD	tr|A0A1D8NCZ0|A0A1D8NCZ0_YARLL	sp|P15367|SEC11_YEAST
OG0002222	tr|W0T7B2|W0T7B2_KLUMD	tr|A0A1H6Q5M0|A0A1H6Q5M0_YARLL	sp|P36146|LAS1_YEAST
OG0002223	tr|W0TI51|W0TI51_KLUMD	tr|A0A1H6Q5Z1|A0A1H6Q5Z1_YARLL	sp|P15703|BGL2_YEAST
OG0002224	tr|W0TE02|W0TE02_KLUMD	tr|A0A1D8NNT3|A0A1D8NNT3_YARLL	sp|P32469|DPH5_YEAST
OG0002225	tr|W0T9S8|W0T9S8_KLUMD	tr|A0A1H6PX44|A0A1H6PX44_YARLL	sp|P40217|EIF3I_YEAST
OG0002226	tr|W0TEG7|W0TEG7_KLUMD	tr|A0A1D8NQN4|A0A1D8NQN4_YARLL	sp|P23644|TOM40_YEAST
OG0002227	tr|W0THS6|W0THS6_KLUMD	tr|A0A1D8NAJ0|A0A1D8NAJ0_YARLL	sp|P48526|SYIM_YEAST
OG0002228	tr|W0THW6|W0THW6_KLUMD	tr|A0A1H6PS11|A0A1H6PS11_YARLL	sp|Q12314|SFM1_YEAST
OG0002229	tr|W0T502|W0T502_KLUMD	tr|A0A1D8NNX6|A0A1D8NNX6_YARLL	sp|Q01448|HPC2_YEAST
OG0002230	tr|W0T440|W0T440_KLUMD	tr|A0A1D8NIC5|A0A1D8NIC5_YARLL	sp|P39968|VAC8_YEAST
OG0002231	tr|W0TDE1|W0TDE1_KLUMD	tr|A0A1H6PK19|A0A1H6PK19_YARLL	sp|P53388|DIP5_YEAST
OG0002232	tr|W0TEZ2|W0TEZ2_KLUMD	tr|A0A1D8NHH4|A0A1D8NHH4_YARLL	sp|P32873|BEM3_YEAST
OG0002233	tr|W0T613|W0T613_KLUMD	tr|A0A1D8NJE0|A0A1D8NJE0_YARLL	sp|Q06411|SP382_YEAST
OG0002234	tr|W0T884|W0T884_KLUMD	tr|A0A1D8N3R8|A0A1D8N3R8_YARLL	sp|Q02260|SMD1_YEAST
OG0002235	tr|W0TEY6|W0TEY6_KLUMD	tr|A0A1D8NMS9|A0A1D8NMS9_YARLL	sp|P30822|XPO1_YEAST
OG0002236	tr|W0TEN5|W0TEN5_KLUMD	tr|A0A1D8NKK7|A0A1D8NKK7_YARLL	sp|P53127|SNT2_YEAST
OG0002237	tr|W0TGY0|W0TGY0_KLUMD	tr|A0A1H6PU19|A0A1H6PU19_YARLL	sp|P53305|RT27_YEAST
OG0002238	tr|W0T5D3|W0T5D3_KLUMD	tr|A0A1H6Q5U4|A0A1H6Q5U4_YARLL	sp|Q08954|YP199_YEAST
OG0002239	tr|W0TDC0|W0TDC0_KLUMD	tr|A0A1D8NIQ4|A0A1D8NIQ4_YARLL	sp|P38741|RIM4_YEAST
OG0002240	tr|W0TC09|W0TC09_KLUMD	tr|A0A1D8NM68|A0A1D8NM68_YARLL	sp|P52910|ACS2_YEAST
OG0002241	tr|W0T8R3|W0T8R3_KLUMD	tr|A0A1D8N906|A0A1D8N906_YARLL	sp|P13393|TBP_YEAST
OG0002242	tr|W0TA16|W0TA16_KLUMD	tr|A0A1H6Q7Q3|A0A1H6Q7Q3_YARLL	sp|P38374|YSY6_YEAST
OG0002243	tr|W0TBK2|W0TBK2_KLUMD	tr|A0A1H6Q435|A0A1H6Q435_YARLL	sp|P40579|YIV5_YEAST
OG0002244	tr|W0T8K3|W0T8K3_KLUMD	tr|A0A1D8N4C8|A0A1D8N4C8_YARLL	sp|Q08689|NAT5_YEAST
OG0002245	tr|W0TJZ4|W0TJZ4_KLUMD	tr|A0A1D8NNU2|A0A1D8NNU2_YARLL	sp|Q00245|RHO3_YEAST
OG0002246	tr|W0TJU9|W0TJU9_KLUMD	tr|A0A1H6PNI1|A0A1H6PNI1_YARLL	sp|P02309|H4_YEAST
OG0002247	tr|W0TF39|W0TF39_KLUMD	tr|A0A1D8N3K7|A0A1D8N3K7_YARLL	sp|Q03308|VPS16_YEAST
OG0002248	tr|W0TEW0|W0TEW0_KLUMD	tr|A0A1D8N804|A0A1D8N804_YARLL	sp|P08018|PBS2_YEAST
OG0002249	tr|W0T2D8|W0T2D8_KLUMD	tr|A0A1D8N6C9|A0A1D8N6C9_YARLL	sp|P53843|IST1_YEAST
