GeneName_CENPK	GeneName_S288C	uniprotID_S288c	Standard_A	Standard_B	Standard_C	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	OsmoticStress_A	OsmoticStress_B	OsmoticStress_C	ec_number	Protein_name
CENPK1137D_4980	YAR002W	P39705	0.178768635	0.279802214	0.178768635	0.508590709	0.637893707	0.389495494	0.637893707	0.508590709	0.279802214	0.508590709	0.389495494	0.279802214		Nucleoporin NUP60 - NUP60
CENPK1137D_4310	YDR483W	P27809	0.333521432	1.053525026	1.738419634	0.77827941	0.77827941	0.539926526	0.77827941	0.77827941	1.738419634	0.333521432	0.77827941	0.539926526	2.4.1.-	Glycolipid 2-alpha-mannosyltransferase - KRE2
CENPK1137D_123	YMR093W	Q04305	0.623776739	1.069138081	0.623776739	0.832980711	0.623776739	0.274274986	0.438449888	0.438449888	0.438449888	0.623776739	0.623776739	0.832980711		U3 small nucleolar RNA-associated protein 15 - UTP15
CENPK1137D_2141	YOR123C	P38439	0.467799268	0.291549665	0.291549665	1.15443469	0.467799268	0.895735652	0.895735652	0.895735652	0.467799268	1.448436747	0.895735652	1.15443469		RNA polymerase-associated protein LEO1 - LEO1
CENPK1137D_3217	YGR250C	P53316	0.132541315	0.365007807	0.365007807	0.545927736	0.365007807	0.205260937	0.545927736	0.205260937	0.205260937	0.452653926	0.452653926	0.205260937		Uncharacterized RNA-binding protein YGR250C - YGR250C
CENPK1137D_3916	YDR092W	P52490	9	20.5443469	45.41588834	20.5443469	99	9	99	45.41588834	20.5443469	99	20.5443469	9	2.3.2.23	Ubiquitin-conjugating enzyme E2 13 - UBC13
CENPK1137D_4571			14.84893192	9	9	24.11886432	14.84893192	14.84893192	24.11886432	5.309573445	5.309573445	2.981071706	2.981071706	2.981071706		specific  Etr1p
CENPK1137D_1903	YPL222W	Q08968	0.062467831	0.623776739	0.35387618	0.528306733	0.438449888	0.35387618	0.35387618	0.35387618	0.274274986	0.35387618	0.438449888	0.274274986		UPF0061 protein FMP40 - FMP40
CENPK1137D_4596	YBR052C	P38234	1.782559402	1.15443469	1.15443469	1.782559402	1.782559402	1.782559402	1.782559402	3.641588834	1.15443469	0.668100537	2.593813664	2.593813664		Protein RFS1 - RFS1
CENPK1137D_2855	YGL120C	P53131	0.467799268	0.359356391	0.359356391	0.258925412	0.258925412	0.079775162	0.711328304	0.467799268	0.258925412	0.467799268	0.359356391	0.165914401	3.6.4.13	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43 - PRP43
CENPK1137D_156	YMR125W	P34160	0.199353946	0.199353946	0.199353946	0.199353946	0.35387618	0.199353946	0.832980711	0.274274986	0.199353946	0.199353946	0.274274986	0.199353946		Nuclear cap-binding protein complex subunit 1 - STO1
CENPK1137D_748	YLR380W	Q06705	0.719072202	0.719072202	0.719072202	0.501310729	0.719072202	0.14504757	0.501310729	0.501310729	0.501310729	0.501310729	0.719072202	0.719072202		Phosphatidylinositol transfer protein CSR1 - CSR1
CENPK1137D_2356	YOR340C	P46669	1.3101297	0.873817423	1.848035868	1.848035868	0.232846739	0.519911083	2.511191734	1.3101297	1.3101297	2.511191734	0.519911083	1.3101297		DNA-directed RNA polymerase I subunit RPA43 - RPA43
CENPK1137D_489	YLR100W	Q12452	0.719072202	0.311133937	0.311133937	0.719072202	0.501310729	0.311133937	1.58086154	1.58086154	0.311133937	0.719072202	0.968419447	0.311133937	1.1.1.270	3-keto-steroid reductase - ERG27
CENPK1137D_2280	YOR265W	P48606	2.593813664	3.641588834	2.593813664	2.593813664	4.994842503	3.641588834	1.15443469	0.668100537	1.782559402	1.782559402	1.782559402	1.15443469		Tubulin-specific chaperone A - RBL2
CENPK1137D_2301	YOR286W	Q08742	9	5.812920691	3.641588834	3.641588834	9	1.15443469	5.812920691	13.67799268	5.812920691	3.641588834	3.641588834	5.812920691	2.8.1.1	"Thiosulfate sulfurtransferase RDL2, mitochondrial - RDL2"
CENPK1137D_3976	YDR153C	Q03769	0.77827941	2.16227766	1.610157216	0.467799268	1.15443469	0.77827941	0.211527659	0.77827941	1.610157216	1.610157216	1.15443469	1.610157216		Epsin-5 - ENT5
CENPK1137D_4809	YBR252W	P33317	1.15443469	3.641588834	3.641588834	5.812920691	3.641588834	1.15443469	5.812920691	3.641588834	5.812920691	5.812920691	1.15443469	2.16227766	3.6.1.23	'Deoxyuridine 5''-triphosphate nucleotidohydrolase - DUT1'
CENPK1137D_1822	YPR129W	P45978	1.424462017	1.030917621	1.030917621	3.124626383	0.42510267	1.030917621	2.455107295	1.424462017	0.70125428	1.894266125	0.70125428	0.42510267		Protein SCD6 - SCD6
CENPK1137D_2499	YNL183C	P22211	0.178768635	0.637893707	0.508590709	0.279802214	0.389495494	0.178768635	0.637893707	0.637893707	0.508590709	0.77827941	0.389495494	0.508590709	2.7.11.1	Nitrogen permease reactivator protein - NPR1
CENPK1137D_3186	YGR220C	P31334	1.15443469	1.610157216	1.610157216	1.610157216	0.77827941	0.211527659	1.610157216	1.15443469	1.610157216	1.15443469	0.77827941	0.77827941		"54S ribosomal protein L9, mitochondrial - MRPL9"
CENPK1137D_3333	YFL048C	P43555	0.359356391	0.359356391	1.15443469	0.847849797	1.15443469	0	0.847849797	0.847849797	1.15443469	1.15443469	1.511886432	1.15443469		Protein EMP47 - EMP47
CENPK1137D_1187	YKL120W	P32332	0.584893192	1.511886432	0.847849797	0.847849797	0.584893192	0.359356391	0.359356391	0.847849797	1.511886432	0.584893192	0.847849797	1.511886432		Mitochondrial oxaloacetate transport protein - OAC1
CENPK1137D_708	YLR337C	P37370	0.333521432	0.467799268	0.77827941	0.615598098	0.957341781	0.211527659	0.467799268	0.333521432	0.615598098	0.467799268	0.77827941	0.211527659		Verprolin - VRP1
CENPK1137D_442	YLR056W	P32353	2.83118685	1.15443469	1.610157216	0.467799268	0	0.211527659	2.16227766	0.77827941	0.77827941	0	0.211527659	0	1.14.19.20	Delta(7)-sterol 5(6)-desaturase - ERG3
CENPK1137D_1840	YPR148C	Q06523	0.467799268	1.448436747	1.15443469	2.16227766	1.15443469	0.467799268	0.895735652	0.467799268	0.895735652	0.668100537	0.467799268	0.467799268		Uncharacterized protein YPR148C - YPR148C
CENPK1137D_3139	YGR173W	P53295	0.668100537	0.467799268	0.895735652	0.136463666	0.136463666	0.291549665	0.895735652	0.467799268	0.895735652	1.15443469	0.895735652	1.448436747		Ribosome-interacting GTPase 2 - RBG2
CENPK1137D_753	YLR384C	Q06706	0.089022962	0.136463666	0.136463666	0.291549665	0.185971012	0.291549665	0.291549665	0.136463666	0.136463666	0.185971012	0.237635028	0.185971012		Elongator complex protein 1 - IKI3
CENPK1137D_1156	YKL151C	P36059	0.584893192	1.511886432	1.15443469	1.15443469	1.928644565	0.584893192	1.15443469	0.847849797	1.15443469	1.15443469	0.584893192	0.847849797	4.2.1.93	ATP-dependent (S)-NAD(P)H-hydrate dehydratase - YKL151C
CENPK1137D_4406	YCR052W	P25632	0.623776739	0.832980711	0.832980711	0.438449888	0.438449888	0.438449888	0.623776739	0.438449888	1.069138081	1.069138081	0.438449888	0.274274986		Chromatin structure-remodeling complex protein RSC6 - RSC6
CENPK1137D_2960	YGL012W	P25340	0	0.847849797	0.847849797	1.15443469	0.584893192	0.165914401	0.584893192	0	0.584893192	1.15443469	1.15443469	0.847849797	1.3.1.71	Delta(24(24(1)))-sterol reductase - ERG4
CENPK1137D_5151	YIL108W	P40483	0.079775162	0.359356391	0.165914401	0.359356391	0.165914401	0.165914401	0.258925412	0.359356391	0.258925412	0.584893192	0.711328304	0.847849797	3.4.24.-	Putative zinc metalloproteinase YIL108W - YIL108W
CENPK1137D_1412	YJR117W	P47154	0.154781985	0.333521432	0.77827941	0.539926526	0.77827941	0.539926526	1.371373706	1.053525026	1.053525026	1.371373706	1.738419634	0.77827941	3.4.24.84	CAAX prenyl protease 1 - STE24
CENPK1137D_1363	YJR069C	P47119	1.371373706	2.16227766	2.16227766	3.216965034	1.371373706	0.77827941	4.623413252	3.216965034	6.498942093	4.623413252	4.623413252	2.16227766	3.6.1.9	Inosine triphosphate pyrophosphatase - HAM1
CENPK1137D_1123	YKL187C	P34231	1.15443469	1.928644565	1.928644565	2.414548874	1.928644565	1.15443469	1.928644565	0.847849797	2.414548874	0	0	0		Uncharacterized protein YKL187C - YKL187C
CENPK1137D_5181	YIL076W	P40509	0.77827941	0.77827941	1.610157216	0.467799268	0.77827941	0.467799268	1.15443469	0.77827941	0.467799268	2.16227766	2.16227766	2.16227766		Coatomer subunit epsilon - SEC28
CENPK1137D_4218	YDR390C	P52488	0.350314038	0.649648074	0.649648074	1.015337686	0.649648074	0.649648074	0.492495545	0.492495545	0.221677349	0.350314038	0.649648074	0.492495545		Ubiquitin-activating enzyme E1-like - UBA2
CENPK1137D_3890	YDR070C	Q12497	2.981071706	24.11886432	14.84893192	62.09573445	62.09573445	38.81071706	5.309573445	5.309573445	9	0.584893192	0.584893192	0		"Protein FMP16, mitochondrial - FMP16"
CENPK1137D_1044	YKR035W-A	P69771	2.593813664	2.593813664	2.593813664	0.668100537	1.15443469	1.782559402	0.668100537	1.15443469	1.15443469	2.593813664	1.782559402	0.668100537		Vacuolar protein-sorting-associated protein 46 - DID2
CENPK1137D_3140	YGR174C	P37267	2.593813664	1.782559402	1.782559402	2.593813664	1.782559402	1.15443469	1.782559402	2.593813664	1.15443469	0.668100537	1.782559402	1.15443469		Assembly factor CBP4 - CBP4
CENPK1137D_2980	YGR008C	P16965	45.41588834	999	20.5443469	214.443469	214.443469	20.5443469	20.5443469	45.41588834	99	0	1.15443469	0		ATPase-stabilizing factor 15 kDa protein - STF2
CENPK1137D_766	YLR395C	P04039	0	999	30.6227766	0	0	9	315.227766	30.6227766	0	3161.27766	30.6227766	315.227766	1.9.3.1	"Cytochrome c oxidase polypeptide VIII, mitochondrial - COX8"
CENPK1137D_1857	YPR165W	P06780	2.72759372	1.682695795	1.682695795	4.179474679	2.72759372	2.72759372	4.179474679	1.682695795	1.682695795	1.682695795	1.682695795	1.682695795		GTP-binding protein RHO1 - RHO1
CENPK1137D_3993	YDR170C	P11075	0.091376715	0.1236548	0.156887528	0.1236548	0.1236548	0.060025849	0.1236548	0.226330684	0.156887528	0.1236548	0.156887528	0.156887528		Protein transport protein SEC7 - SEC7
CENPK1137D_4185	YDR361C	Q06338	0.637893707	0.389495494	0.930697729	0.930697729	0.637893707	0.637893707	0.637893707	0.637893707	0.930697729	2.16227766	2.16227766	1.275845926		Protein BCP1 - BCP1
CENPK1137D_1509	YJL124C	P47017	3.216965034	2.16227766	2.16227766	0.77827941	1.371373706	2.16227766	2.16227766	0.333521432	1.371373706	3.216965034	2.16227766	2.16227766		Sm-like protein LSm1 - LSM1
CENPK1137D_1736	YPR034W	Q12406	0.221677349	0.823348001	1.227542952	0.221677349	0.823348001	0.221677349	0.350314038	0.350314038	0.492495545	0.492495545	0.649648074	0.492495545		Actin-related protein 7 - ARP7
CENPK1137D_353	YMR308C	P32337	0.14504757	0.14504757	0.403003723	0.225279857	0.501310729	0.225279857	0.403003723	0.311133937	0.311133937	0.403003723	0.311133937	0.225279857		Importin subunit beta-3 - PSE1
CENPK1137D_4767	YBR212W	P32831	1.030917621	0.42510267	0.70125428	1.894266125	1.424462017	1.030917621	1.894266125	1.894266125	1.030917621	1.424462017	1.030917621	0.193776642		Negative growth regulatory protein NGR1 - NGR1
CENPK1137D_2286	YOR271C	Q12029	0.42510267	1.030917621	0.42510267	0.70125428	0.70125428	0.70125428	2.455107295	0.70125428	1.030917621	0.70125428	2.455107295	1.894266125		Probable mitochondrial transport protein FSF1 - FSF1
CENPK1137D_349	YMR304W	P50101	0	0.380384265	0.202264435	0.148153621	0.202264435	0.258925412	0.380384265	0.318256739	0.445439771	0.202264435	0.202264435	0.318256739	3.4.19.12	Ubiquitin carboxyl-terminal hydrolase 15 - UBP15
CENPK1137D_277	YMR237W	Q05029	0.291549665	0.406527242	0.406527242	0.185971012	0.531740464	0	0.406527242	0.089022962	0.531740464	0.291549665	0.531740464	0.531740464		Protein BCH1 - BCH1
CENPK1137D_3628	YEL026W	P39990	99	20.5443469	20.5443469	20.5443469	3.641588834	9	3.641588834	9	9	20.5443469	45.41588834	45.41588834		13 kDa ribonucleoprotein-associated protein - SNU13
CENPK1137D_3969	YDR145W	Q03761	0.615598098	0.333521432	0.615598098	0.615598098	0.957341781	0.333521432	0.333521432	0.77827941	0.467799268	0.467799268	0.467799268	0.333521432		Transcription initiation factor TFIID subunit 12 - TAF12
CENPK1137D_718	YLR348C	Q06143	0.77827941	1.610157216	1.610157216	0.77827941	0.77827941	0.467799268	1.610157216	1.610157216	2.16227766	1.610157216	2.83118685	2.16227766		Mitochondrial dicarboxylate transporter - DIC1
CENPK1137D_3853	YDL218W	Q07629	2.72759372	4.179474679	4.179474679	6.19685673	4.179474679	6.19685673	6.19685673	12.89495494	4.179474679	0	0	0		Uncharacterized membrane protein YDL218W - YDL218W
CENPK1137D_1913	YPL212C	Q12211	0.406527242	0.978318883	0.816599788	0.531740464	0.291549665	0.089022962	0.531740464	0.406527242	0.816599788	0.185971012	0.089022962	0.185971012	5.4.99.-	tRNA pseudouridine synthase 1 - PUS1
CENPK1137D_4164	YDL188C	P23595	0.539926526	1.738419634	0.77827941	0.77827941	1.053525026	0.77827941	0.333521432	0.77827941	0.77827941	0.333521432	0.333521432	0.539926526	3.1.3.16	Serine/threonine-protein phosphatase PP2A-2 catalytic subunit - PPH22
CENPK1137D_3689	YDL134C	P23594	0.165914401	0.584893192	0.165914401	0.165914401	0.165914401	0.359356391	0	0.359356391	0.165914401	0	0	0	3.1.3.16	Serine/threonine-protein phosphatase PP2A-1 catalytic subunit - PPH21
CENPK1137D_1615			0.190577239	0.110336318	0.190577239	0.149756995	0.149756995	0.072267222	0.110336318	0.149756995	0.072267222	0.276616949	0.232846739	0.190577239		specific  Sec16p
CENPK1137D_4916	YBL098W	P38169	0.333521432	0.333521432	0.211527659	0.333521432	0.615598098	0.333521432	0.77827941	0.615598098	0.467799268	0.333521432	0.333521432	0.211527659	1.14.13.9	Kynurenine 3-monooxygenase - BNA4
CENPK1137D_1246	YJL055W	P47044	1.782559402	1.15443469	1.15443469	2.593813664	2.593813664	1.15443469	1.15443469	1.15443469	1.15443469	2.593813664	1.782559402	1.782559402		LOG family protein YJL055W - YJL055W
CENPK1137D_70	YMR038C	P40202	0.668100537	1.782559402	1.782559402	0.668100537	1.15443469	0.668100537	0.668100537	1.15443469	1.782559402	3.641588834	0.668100537	2.593813664		Superoxide dismutase 1 copper chaperone - CCS1
CENPK1137D_747	YLR378C	P32915	0.193776642	1.424462017	1.424462017	1.424462017	0.42510267	0.70125428	1.424462017	1.424462017	0.42510267	0.70125428	1.030917621	0.70125428		Protein transport protein SEC61 - SEC61
CENPK1137D_5216	YHR072W-A	Q6Q547	99	99	30.6227766	99	99	315.227766	99	99	30.6227766	30.6227766	99	30.6227766		H/ACA ribonucleoprotein complex subunit 3 - NOP10
CENPK1137D_3759	YDL067C	P07255	30.6227766	99	99	30.6227766	99	99	99	99	30.6227766	99	99	99	1.9.3.1	Cytochrome c oxidase subunit 7A - COX9
CENPK1137D_1303	YJR008W	P47085	0.501310729	1.58086154	0.719072202	1.58086154	0.719072202	0.719072202	0.501310729	0.501310729	0.719072202	0.968419447	0.501310729	0.311133937		MEMO1 family protein YJR008W - YJR008W
CENPK1137D_1096	YKR084C	P32769	0.350314038	0.492495545	0.350314038	0.350314038	0.105295141	0.492495545	0.649648074	0.221677349	0.350314038	0.492495545	1.227542952	0.823348001		Elongation factor 1 alpha-like protein - HBS1
CENPK1137D_3071	YGR103W	P53261	0.304321387	0.42510267	0.70125428	0.193776642	0.42510267	0.092600861	0.557068405	0.42510267	0.42510267	0.304321387	0.557068405	0.557068405		Pescadillo homolog - NOP7
CENPK1137D_863	YLR017W	Q07938	0.77827941	1.610157216	2.83118685	0.77827941	0.77827941	0.467799268	1.15443469	0.77827941	1.15443469	2.16227766	0.77827941	0.77827941	2.4.2.28	'S-methyl-5''-thioadenosine phosphorylase - MEU1'
CENPK1137D_746	YLR377C	P09201	0.77827941	1.738419634	1.371373706	2.651741273	1.738419634	3.869675252	0.539926526	0.539926526	0.77827941	0	0	0	3.1.3.11	"Fructose-1,6-bisphosphatase - FBP1"
CENPK1137D_4943	YAL036C	P39729	0	1.15443469	0.895735652	0.895735652	0.668100537	0.136463666	0.467799268	0.467799268	0.668100537	1.15443469	1.15443469	0.467799268		Ribosome-interacting GTPase 1 - RBG1
CENPK1137D_4498	YCR003W	P25348	2.72759372	4.179474679	4.179474679	0.930697729	2.72759372	0.930697729	2.72759372	2.72759372	1.682695795	1.682695795	0.930697729	1.682695795		"54S ribosomal protein L32, mitochondrial - MRPL32"
CENPK1137D_5122	YIL135C	P40463	0.311133937	0.719072202	0.968419447	0.968419447	0.311133937	0.719072202	0.501310729	1.253933905	0.719072202	0.719072202	0.968419447	0.501310729		Protein VHS2 - VHS2
CENPK1137D_71	YMR039C	P54000	0.70125428	0.42510267	0.70125428	1.424462017	1.030917621	0.42510267	0.42510267	0	0.193776642	1.424462017	1.894266125	2.455107295		RNA polymerase II transcriptional coactivator SUB1 - SUB1
CENPK1137D_5405	YHR013C	P07347	1.3101297	1.3101297	0.873817423	1.848035868	0.232846739	1.848035868	0.519911083	0.519911083	0.519911083	0.873817423	1.3101297	1.848035868	2.3.1.255	N-terminal acetyltransferase A complex catalytic subunit ARD1 - ARD1
CENPK1137D_5050	YIL010W	P40553	0.77827941	0.77827941	1.610157216	1.610157216	0.77827941	1.610157216	1.15443469	0.467799268	1.610157216	1.610157216	0.77827941	1.15443469	1.11.1.15	Peroxiredoxin DOT5 - DOT5
CENPK1137D_1759	YPR058W	P32331	0.77827941	2.16227766	0.77827941	1.15443469	1.15443469	1.15443469	1.15443469	1.610157216	1.15443469	1.610157216	0.467799268	1.15443469		"Carrier protein YMC1, mitochondrial - YMC1"
CENPK1137D_2531	YNL149C	P53903	0.930697729	4.179474679	2.72759372	2.72759372	0.930697729	1.682695795	2.72759372	2.72759372	4.179474679	0.930697729	1.682695795	2.72759372		Processing of GAS1 and ALP protein 2 - PGA2
CENPK1137D_4183	YDR358W	Q06336	0.406527242	0.531740464	0.816599788	0.668100537	0.531740464	0.531740464	0.668100537	0.531740464	0.668100537	0.291549665	0.089022962	0.185971012		ADP-ribosylation factor-binding protein GGA1 - GGA1
CENPK1137D_5295	YHR147C	P32904	1.610157216	2.16227766	1.610157216	0.77827941	0.77827941	0.467799268	0.467799268	2.83118685	0.77827941	1.15443469	0.211527659	0.77827941		"54S ribosomal protein L6, mitochondrial - MRPL6"
CENPK1137D_3171	YGR205W	P42938	1.15443469	1.610157216	2.83118685	2.83118685	2.16227766	1.610157216	0.77827941	0.211527659	1.610157216	1.15443469	0.467799268	0	2.7.-.-	Probable ATP-dependent kinase TDA10 - TDA10
CENPK1137D_2227	YOR210W	P22139	30.6227766	99	99	30.6227766	315.227766	9	9	30.6227766	99	99	99	30.6227766		"DNA-directed RNA polymerases I, II, and III subunit RPABC5 - RPB10"
CENPK1137D_4802	YBR245C	P38144	0.314147363	0.263848203	0.314147363	0.168951816	0.081180751	0	0.168951816	0.168951816	0.263848203	0.124210035	0.081180751	0	3.6.4.-	ISWI chromatin-remodeling complex ATPase ISW1 - ISW1
CENPK1137D_579	YLR200W	P52553	1.15443469	0.467799268	3.641588834	9	3.641588834	1.15443469	5.812920691	5.812920691	3.641588834	1.15443469	5.812920691	2.16227766		Prefoldin subunit 6 - YKE2
CENPK1137D_3453	YER049W	P40032	0.304321387	0.557068405	0.858791891	0.304321387	0.557068405	0.304321387	0.557068405	0.193776642	0.42510267	0.42510267	0.42510267	0.70125428	1.14.11.-	"Prolyl 3,4-dihydroxylase TPA1 - TPA1"
CENPK1137D_4667	YBR120C	P07253	0.873817423	1.3101297	1.3101297	2.511191734	1.848035868	0.519911083	0.519911083	0.873817423	1.3101297	0.519911083	0.232846739	1.848035868		Cytochrome B pre-mRNA-processing protein 6 - CBP6
CENPK1137D_2877	YGL097W	P21827	1.424462017	1.424462017	0.70125428	1.424462017	0.70125428	0.42510267	0.193776642	0.42510267	1.030917621	1.424462017	0.42510267	1.030917621		Guanine nucleotide exchange factor SRM1 - SRM1
CENPK1137D_4683	YBR135W	P20486	0.467799268	2.16227766	2.16227766	0.467799268	9	5.812920691	1.15443469	1.15443469	2.16227766	2.16227766	2.16227766	2.16227766		Cyclin-dependent kinases regulatory subunit - CKS1
CENPK1137D_1478	YJL155C	P32604	0	0.873817423	0.519911083	0.519911083	0.687612476	0.687612476	0.36887451	0.687612476	0.873817423	0.232846739	0.519911083	0.687612476	3.1.3.46	"Fructose-2,6-bisphosphatase - FBP26"
CENPK1137D_119	YMR089C	P40341	0.14504757	0.070068956	0.225279857	0.070068956	0.311133937	0	0	0	0.311133937	0.311133937	0.403003723	0.14504757	3.4.24.-	Mitochondrial respiratory chain complexes assembly protein YTA12 - YTA12
CENPK1137D_3673	YER017C	P39925	0.089022962	0.185971012	0.291549665	0	0.406527242	0	0.089022962	0.185971012	0.291549665	0.291549665	0.406527242	0.089022962	3.4.24.-	Mitochondrial respiratory chain complexes assembly protein AFG3 - AFG3
CENPK1137D_5243	YHR098C	P38810	0.089022962	0.531740464	0.406527242	0.531740464	0.406527242	0.406527242	0.406527242	0.291549665	0.291549665	0.089022962	0.185971012	0.406527242		SED5-binding protein 3 - SFB3
CENPK1137D_1432	YJR135W-A	P57744	2.981071706	5.309573445	5.309573445	5.309573445	9	5.309573445	2.981071706	2.981071706	2.981071706	2.981071706	2.981071706	5.309573445		Mitochondrial import inner membrane translocase subunit TIM8 - TIM8
