OG_ID	CLIB122	W29
OG0003909	YALI0_D26818g	YALI1_D35356g
OG0003910	YALI0_E00704g	YALI1_E01081g
OG0003911	YALI0_F07084g	YALI1_F10385g
OG0003912	YALI0_F18304g	YALI1_F24270g
OG0003913	YALI0_C16621g	YALI1_C23738g
OG0003914	YALI0_D13024g	YALI1_D16151g
OG0003915	YALI0_A08077g	YALI1_A07649g
OG0003916	YALI0_D05533g	YALI1_D07149g
OG0003917	YALI0_C03201g	YALI1_C04281g
OG0003918	YALI0_A02431g	YALI1_A02947g
OG0003919	YALI0_E25740g	YALI1_E30496g
OG0003920	YALI0_D22088g	YALI1_D27884g
OG0003921	YALI0_E33693g	YALI1_E39955g
OG0003922	YALI0_C23386g	YALI1_C32253g
OG0003923	YALI0_E21241g	YALI1_E25364g
OG0003924	YALI0_E33979g	YALI1_E40324g
OG0003925	YALI0_F32153g	YALI1_F39885g
OG0003926	YALI0_F30261g	YALI1_F37828g
OG0003927	YALI0_A17336g	YALI1_A17470g
OG0003928	YALI0_F18414g	YALI1_F24413g
OG0003929	YALI0_A18007g	YALI1_A18286g
OG0003930	YALI0_D26972g	YALI1_D35509g
OG0003931	YALI0_D12562g	YALI1_D15696g
OG0003932	YALI0_A15752g	YALI1_A15766g
OG0003933	YALI0_F24871g	YALI1_F32204g
OG0003934	YALI0_C22231g	YALI1_C30614g
OG0003935	YALI0_E04004g	YALI1_E04795g
OG0003936	YALI0_E03124g	YALI1_E03723g
OG0003937	YALI0_D17644g	YALI1_D21599g
OG0003938	YALI0_C18117g	YALI1_C25288g
OG0003939	YALI0_F25663g	YALI1_F32989g
OG0003940	YALI0_F14289g	YALI1_F19140g
OG0003941	YALI0_F22429g	YALI1_F29670g
OG0003942	YALI0_F21175g	YALI1_F28031g
OG0003943	YALI0_E22330g	YALI1_E26320g
OG0003944	YALI0_C20669g	YALI1_C28621g
OG0003945	YALI0_E12727g	YALI1_E15758g
OG0003946	YALI0_F00924g	YALI1_F01456g
OG0003947	YALI0_E21692g	YALI1_E25713g
OG0003948	YALI0_B13376g	YALI1_B17805g
OG0003949	YALI0_A08558g	YALI1_A08467g
OG0003950	YALI0_D01914g	YALI1_D02150g
OG0003951	YALI0_C14696g	YALI1_C20429g
OG0003952	YALI0_F31559g	YALI1_F39183g
OG0003954	YALI0_D22418g	YALI1_D28404g
OG0003955	YALI0_D01177g	YALI1_D01317g
OG0003956	YALI0_D13838g	YALI1_D17151g
OG0003957	YALI0_E33033g	YALI1_E39221g
OG0003958	YALI0_E05401g	YALI1_E06280g
OG0003959	YALI0_C20779g	YALI1_C28767g
OG0003960	YALI0_D16885g	YALI1_D20840g
OG0003961	YALI0_B05390g	YALI1_B07374g
OG0003962	YALI0_E07986g	YALI1_E09672g
OG0003963	YALI0_E14597g	YALI1_E17574g
OG0003964	YALI0_E27269g	YALI1_E32269g
OG0003965	YALI0_F19910g	YALI1_F26574g
OG0003966	YALI0_A15466g	YALI1_A15528g
OG0003967	YALI0_C05643g	YALI1_C07199g
OG0003968	YALI0_D17028g	YALI1_D20985g
OG0003969	YALI0_C09658g	YALI1_C13410g
OG0003970	YALI0_E23991g	YALI1_E28545g
OG0003971	YALI0_B13728g	YALI1_B18236g
OG0003972	YALI0_A17985g	YALI1_A18273g
OG0003973	YALI0_A07557g	YALI1_A07051g
OG0003974	YALI0_D15708g	YALI1_D19252g
OG0003975	YALI0_B23111g	YALI1_B30036g
OG0003976	YALI0_C22858g	YALI1_C31576g
OG0003977	YALI0_C11858g	YALI1_C16572g
OG0003978	YALI0_C12122g	YALI1_C17031g
OG0003979	YALI0_F00528g	YALI1_F00866g
OG0003980	YALI0_E12573g	YALI1_E15555g
OG0003981	YALI0_D06193g	YALI1_D07945g
OG0003982	YALI0_A11935g	YALI1_A12167g
OG0003983	YALI0_D20724g	YALI1_D26320g
OG0003984	YALI0_F19272g	YALI1_F25671g
OG0003985	YALI0_C07128g	YALI1_C09467g
OG0003986	YALI0_C15136g	YALI1_C21401g
OG0003987	YALI0_B19096g	YALI1_B25062g
OG0003988	YALI0_F21725g	YALI1_F28744g
OG0003989	YALI0_F31548g	YALI1_F39176g
OG0003990	YALI0_B14861g	YALI1_B19507g
OG0003991	YALI0_D25586g	YALI1_D33919g
OG0003992	YALI0_A16148g	YALI1_A16075g
OG0003993	YALI0_F28479g	YALI1_F36204g
OG0003994	YALI0_F07953g	YALI1_F11308g
OG0003995	YALI0_F12287g	YALI1_F16270g
OG0003996	YALI0_B18854g	YALI1_B24564g
OG0003997	YALI0_E33165g	YALI1_E39306g
OG0003998	YALI0_B09515g	YALI1_B12742g
OG0003999	YALI0_D08419g	YALI1_D10829g
OG0004000	YALI0_F23573g	YALI1_F30903g
OG0004001	YALI0_A20944g	YALI1_A21993g
OG0004002	YALI0_D08250g	YALI1_D10565g
OG0004003	YALI0_A10310g	YALI1_A10254g
OG0004004	YALI0_F22077g	YALI1_F29196g
OG0004005	YALI0_D15378g	YALI1_D18833g
OG0004006	YALI0_C09526g	YALI1_C13227g
OG0004007	YALI0_D19206g	YALI1_D24361g
OG0004008	YALI0_A11517g	YALI1_A11500g
OG0004009	YALI0_A21351g	YALI1_A22369g
OG0004010	YALI0_B08965g	YALI1_B12042g
OG0004011	YALI0_C23661g	YALI1_C32667g
OG0004012	YALI0_E11319g	YALI1_E14068g
OG0004013	YALI0_C07590g	YALI1_C10041g
OG0004014	YALI0_A14388g	YALI1_A14199g
OG0004015	YALI0_C07326g	YALI1_C09718g
OG0004016	YALI0_C15829g	YALI1_C22816g
OG0004017	YALI0_C16247g	YALI1_C23254g
OG0004018	YALI0_F30019g	YALI1_F37559g
OG0004019	YALI0_F20328g	YALI1_F27002g
OG0004020	YALI0_F30723g	YALI1_F38344g
OG0004021	YALI0_E08250g	YALI1_E10067g
OG0004022	YALI0_B17534g	YALI1_B22721g
OG0004023	YALI0_B06787g	YALI1_B08831g
OG0004024	YALI0_B05962g	YALI1_B08094g
OG0004025	YALI0_F13453g	YALI1_F17962g
OG0004026	YALI0_E12001g	YALI1_E14805g
OG0004027	YALI0_D03762g	YALI1_D04772g
OG0004028	YALI0_A02090g	YALI1_A02470g
OG0004029	YALI0_F19052g	YALI1_F25444g
OG0004030	YALI0_B18678g	YALI1_B24280g
OG0004031	YALI0_E31647g	YALI1_E37392g
OG0004032	YALI0_A05577g	YALI1_A05605g
OG0004033	YALI0_B15268g	YALI1_B20108g
OG0004034	YALI0_B13178g	YALI1_B17518g
OG0004035	YALI0_B15994g	YALI1_B20968g
OG0004036	YALI0_D26642g	YALI1_D35190g
OG0004037	YALI0_D10769g	YALI1_D13450g
OG0004038	YALI0_A05885g	YALI1_A05737g
OG0004039	YALI0_F06534g	YALI1_F09695g
OG0004040	YALI0_E07491g	YALI1_E08900g
OG0004041	YALI0_B15180g	YALI1_B20009g
OG0004042	YALI0_F14883g	YALI1_F19841g
OG0004043	YALI0_D24123g	YALI1_D31568g
OG0004044	YALI0_F17336g	YALI1_F23095g
OG0004045	YALI0_B20680g	YALI1_B27015g
OG0004046	YALI0_F06842g	YALI1_F10122g
OG0004047	YALI0_E21560g	YALI1_E25587g
OG0004048	YALI0_E05995g	YALI1_E07234g
OG0004049	YALI0_E04268g	YALI1_E05145g
OG0004050	YALI0_A03751g	YALI1_A03937g
OG0004051	YALI0_B18040g	YALI1_B23351g
OG0004052	YALI0_A21153g	YALI1_A22129g
OG0004053	YALI0_E31933g	YALI1_E37895g
OG0004054	YALI0_F30004g	YALI1_F37528g
OG0004055	YALI0_F11209g	YALI1_F14850g
OG0004056	YALI0_C11583g	YALI1_C16255g
OG0004057	YALI0_F12815g	YALI1_F17203g
OG0004058	YALI0_A02046g	YALI1_A02443g
OG0004059	YALI0_B11880g	YALI1_B15692g
OG0004060	YALI0_C18183g	YALI1_C25336g
OG0004061	YALI0_C02057g	YALI1_C02831g
OG0004062	YALI0_E21604g	YALI1_E25640g
OG0004063	YALI0_D27192g	YALI1_D35809g
OG0004064	YALI0_D26840g	YALI1_D35394g
OG0004065	YALI0_D16203g	YALI1_D20007g
OG0004066	YALI0_D07040g	YALI1_D09004g
OG0004067	YALI0_E02024g	YALI1_E02481g
OG0004068	YALI0_F26125g	YALI1_F33579g
OG0004069	YALI0_A18381g	YALI1_A18915g
OG0004070	YALI0_D06017g	YALI1_D07696g
OG0004071	YALI0_C17083g	YALI1_C24460g
OG0004072	YALI0_D08976g	YALI1_D11442g
OG0004073	YALI0_E02640g	YALI1_E03243g
OG0004074	YALI0_A14586g	YALI1_A14390g
OG0004075	YALI0_D03949g	YALI1_D04936g
OG0004076	YALI0_E08392g	YALI1_E10247g
OG0004077	YALI0_F05082g	YALI1_F07675g
OG0004078	YALI0_E29843g	YALI1_E35265g
OG0004079	YALI0_B17908g	YALI1_B23201g
OG0004080	YALI0_A12815g	YALI1_A12852g
OG0004081	YALI0_E14817g	YALI1_E17811g
OG0004082	YALI0_D22638g	YALI1_D28934g
OG0004083	YALI0_D25476g	YALI1_D33780g
OG0004084	YALI0_F14685g	YALI1_F19610g
OG0004085	YALI0_B18414g	YALI1_B23933g
OG0004086	YALI0_B09383g	YALI1_B12529g
OG0004087	YALI0_C01782g	YALI1_C02487g
OG0004088	YALI0_E16687g	YALI1_E19883g
OG0004089	YALI0_A02178g	YALI1_A02561g
OG0004090	YALI0_E06435g	YALI1_E07657g
OG0004091	YALI0_C18263g	YALI1_C25391g
OG0004092	YALI0_B20812g	YALI1_B27179g
OG0004093	YALI0_D24772g	YALI1_D32812g
OG0004094	YALI0_C06622g	YALI1_C08893g
OG0004095	YALI0_B20504g	YALI1_B26808g
OG0004096	YALI0_D17226g	YALI1_D21173g
OG0004097	YALI0_E34441g	YALI1_E40818g
OG0004098	YALI0_A09196g	YALI1_A08901g
OG0004099	YALI0_D07854g	YALI1_D10102g
OG0004100	YALI0_C11209g	YALI1_C15674g
OG0004101	YALI0_D22594g	YALI1_D28842g
OG0004102	YALI0_E13035g	YALI1_E15991g
OG0004103	YALI0_F29645g	YALI1_F37213g
OG0004104	YALI0_A20174g	YALI1_A21236g
OG0004105	YALI0_B07271g	YALI1_B09320g
OG0004106	YALI0_E24717g	YALI1_E29535g
OG0004107	YALI0_F07238g	YALI1_F10616g
OG0004108	YALI0_E13277g	YALI1_E16255g
OG0004109	YALI0_E24123g	YALI1_E28736g
OG0004110	YALI0_B22242g	YALI1_B29051g
OG0004111	YALI0_E25179g	YALI1_E30109g
OG0004112	YALI0_E17347g	YALI1_E20626g
OG0004113	YALI0_E11803g	YALI1_E14584g
OG0004114	YALI0_F09361g	YALI1_F12983g
OG0004115	YALI0_E29931g	YALI1_E35384g
OG0004116	YALI0_A12045g	YALI1_A12284g
OG0004117	YALI0_F06644g	YALI1_F09803g
OG0004118	YALI0_B21824g	YALI1_B28430g
OG0004119	YALI0_C19778g	YALI1_C27109g
OG0004120	YALI0_B01782g	YALI1_B02767g
OG0004121	YALI0_D14454g	YALI1_D17593g
OG0004122	YALI0_F30437g	YALI1_F38013g
OG0004123	YALI0_F13629g	YALI1_F18202g
OG0004124	YALI0_A01892g	YALI1_A02263g
OG0004125	YALI0_A10703g	YALI1_A10798g
OG0004126	YALI0_F24695g	YALI1_F32043g
OG0004127	YALI0_E09130g	YALI1_E11289g
OG0004128	YALI0_F18590g	YALI1_F24773g
OG0004129	YALI0_D26169g	YALI1_D34594g
OG0004130	YALI0_C23364g	YALI1_C32184g
OG0004131	YALI0_C07700g	YALI1_C10271g
OG0004132	YALI0_D25938g	YALI1_D34288g
OG0004133	YALI0_D01441g	YALI1_D01676g
OG0004134	YALI0_C12100g	YALI1_C16961g
OG0004135	YALI0_F15719g	YALI1_F21192g
OG0004136	YALI0_D22682g	YALI1_D29203g
OG0004137	YALI0_F14553g	YALI1_F19381g
OG0004138	YALI0_E22572g	YALI1_E26677g
OG0004139	YALI0_C10945g	YALI1_C15359g
OG0004140	YALI0_E29997g	YALI1_E35417g
OG0004141	YALI0_B17930g	YALI1_B23237g
OG0004142	YALI0_F10901g	YALI1_F14542g
OG0004143	YALI0_E10109g	YALI1_E12703g
OG0004144	YALI0_C08965g	YALI1_C12317g
OG0004145	YALI0_B12628g	YALI1_B16687g
OG0004146	YALI0_D15664g	YALI1_D19187g
OG0004147	YALI0_B19624g	YALI1_B25734g
OG0004148	YALI0_E12628g	YALI1_E15606g
OG0004149	YALI0_E31551g	YALI1_E37198g
OG0004150	YALI0_D01529g	YALI1_D01796g
OG0004151	YALI0_D23683g	YALI1_D30618g
OG0004152	YALI0_F26807g	YALI1_F34202g
OG0004153	YALI0_E19921g	YALI1_E23809g
OG0004154	YALI0_E09515g	YALI1_E11798g
OG0004155	YALI0_E25223g	YALI1_E30234g
OG0004156	YALI0_E12111g	YALI1_E14967g
OG0004157	YALI0_D12342g	YALI1_D15362g
OG0004158	YALI0_F02717g	YALI1_F03974g
OG0004159	YALI0_E34881g	YALI1_E41421g
OG0004160	YALI0_C08767g	YALI1_C11970g
OG0004161	YALI0_B11176g	YALI1_B14844g
OG0004162	YALI0_B10340g	YALI1_B13948g
OG0004163	YALI0_E29095g	YALI1_E34367g
OG0004164	YALI0_F17182g	YALI1_F22935g
OG0004165	YALI0_B18458g	YALI1_B23966g
OG0004166	YALI0_A14322g	YALI1_A14162g
OG0004167	YALI0_D16159g	YALI1_D19971g
OG0004168	YALI0_B15202g	YALI1_B20043g
OG0004169	YALI0_F27687g	YALI1_F35163g
OG0004170	YALI0_C05324g	YALI1_C06770g
OG0004171	YALI0_F18172g	YALI1_F24130g
OG0004172	YALI0_F23507g	YALI1_F30841g
OG0004173	YALI0_F10285g	YALI1_F14009g
OG0004174	YALI0_E35024g	YALI1_E41610g
OG0004175	YALI0_E30987g	YALI1_E36472g
OG0004176	YALI0_E27346g	YALI1_E32332g
OG0004177	YALI0_E27027g	YALI1_E31974g
OG0004178	YALI0_D02893g	YALI1_D03701g
OG0004179	YALI0_C22506g	YALI1_C30936g
OG0004180	YALI0_C08030g	YALI1_C10718g
OG0004181	YALI0_E26631g	YALI1_E31592g
OG0004182	YALI0_C05038g	YALI1_C06459g
OG0004183	YALI0_E32087g	YALI1_E38050g
OG0004184	YALI0_C06259g	YALI1_C08151g
OG0004185	YALI0_B14663g	YALI1_B19290g
OG0004186	YALI0_E26895g	YALI1_E31827g
OG0004187	YALI0_E24211g	YALI1_E28828g
OG0004188	YALI0_D11088g	YALI1_D13916g
OG0004189	YALI0_A19866g	YALI1_A20965g
OG0004190	YALI0_D17534g	YALI1_D21511g
OG0004191	YALI0_C04587g	YALI1_C06106g
OG0004192	YALI0_C11803g	YALI1_C16485g
OG0004193	YALI0_B22374g	YALI1_B29191g
OG0004194	YALI0_B11660g	YALI1_B15475g
OG0004195	YALI0_C16951g	YALI1_C24262g
OG0004196	YALI0_E32505g	YALI1_E38526g
OG0004197	YALI0_A20064g	YALI1_A21106g
OG0004198	YALI0_F21835g	YALI1_F28897g
OG0004199	YALI0_F29843g	YALI1_F37354g
OG0004200	YALI0_F00440g	YALI1_F00534g
OG0004201	YALI0_E34925g	YALI1_E41514g
OG0004202	YALI0_E06105g	YALI1_E07409g
OG0004203	YALI0_D16445g	YALI1_D20359g
OG0004204	YALI0_F14707g	YALI1_F19635g
OG0004205	YALI0_C01738g	YALI1_C02402g
OG0004206	YALI0_C12639g	YALI1_C17820g
OG0004207	YALI0_F27951g	YALI1_F35603g
OG0004208	YALI0_B14751g	YALI1_B19388g
OG0004209	YALI0_F25993g	YALI1_F33381g
OG0004210	YALI0_B02024g	YALI1_B03021g
OG0004211	YALI0_D25014g	YALI1_D33168g
OG0004212	YALI0_D08052g	YALI1_D10304g
OG0004213	YALI0_B17468g	YALI1_B22667g
OG0004214	YALI0_B14399g	YALI1_B18955g
OG0004215	YALI0_A02332g	YALI1_A02813g
OG0004216	YALI0_E19657g	YALI1_E23555g
OG0004217	YALI0_F04884g	YALI1_F07504g
OG0004218	YALI0_F01430g	YALI1_F02238g
OG0004219	YALI0_E34397g	YALI1_E40785g
OG0004220	YALI0_E02343g	YALI1_E02959g
OG0004221	YALI0_E13189g	YALI1_E16121g
OG0004222	YALI0_D25564g	YALI1_D33889g
OG0004223	YALI0_E08206g	YALI1_E10013g
OG0004224	YALI0_E18700g	YALI1_E22383g
OG0004225	YALI0_E25630g	YALI1_E30373g
OG0004226	YALI0_F19404g	YALI1_F25852g
OG0004227	YALI0_F01969g	YALI1_F03118g
OG0004228	YALI0_B21054g	YALI1_B27460g
OG0004229	YALI0_B00924g	YALI1_B01578g
OG0004230	YALI0_C23430g	YALI1_C32294g
OG0004231	YALI0_C23188g	YALI1_C32010g
OG0004232	YALI0_F13519g	YALI1_F18081g
OG0004233	YALI0_F31097g	YALI1_F38806g
OG0004234	YALI0_E00550g	YALI1_E00928g
OG0004235	YALI0_F17248g	YALI1_F22993g
OG0004236	YALI0_D06864g	YALI1_D08798g
OG0004237	YALI0_D18942g	YALI1_D24026g
OG0004238	YALI0_B09603g	YALI1_B12917g
OG0004239	YALI0_C22000g	YALI1_C30320g
OG0004240	YALI0_E33363g	YALI1_E39466g
OG0004241	YALI0_A18986g	YALI1_A19924g
OG0004242	YALI0_F07337g	YALI1_F10688g
OG0004243	YALI0_B18788g	YALI1_B24471g
OG0004244	YALI0_B11396g	YALI1_B15109g
OG0004245	YALI0_E05379g	YALI1_E06220g
OG0004246	YALI0_C19283g	YALI1_C26628g
OG0004247	YALI0_B14949g	YALI1_B19602g
OG0004248	YALI0_E23716g	YALI1_E28046g
OG0004249	YALI0_E21890g	YALI1_E25889g
OG0004250	YALI0_C07865g	YALI1_C10480g
OG0004251	YALI0_D23199g	YALI1_D29951g
OG0004252	YALI0_D23001g	YALI1_D29699g
OG0004253	YALI0_D19448g	YALI1_D24687g
OG0004254	YALI0_C10648g	YALI1_C15021g
OG0004255	YALI0_A19162g	YALI1_A20131g
OG0004256	YALI0_B12826g	YALI1_B16996g
OG0004257	YALI0_C21692g	YALI1_C29983g
OG0004258	YALI0_C12012g	YALI1_C16770g
OG0004259	YALI0_A04059g	YALI1_A04341g
OG0004260	YALI0_F08195g	YALI1_F11583g
OG0004261	YALI0_F16962g	YALI1_F22784g
OG0004262	YALI0_E06611g	YALI1_E07950g
OG0004263	YALI0_E26939g	YALI1_E31891g
OG0004264	YALI0_D06413g	YALI1_D08205g
OG0004265	YALI0_B21527g	YALI1_B28025g
OG0004266	YALI0_C03333g	YALI1_C04389g
OG0004267	YALI0_F29997g	YALI1_F37508g
OG0004268	YALI0_C16412g	YALI1_C23504g
OG0004269	YALI0_F02035g	YALI1_F03153g
OG0004270	YALI0_C07612g	YALI1_C10121g
OG0004271	YALI0_E19470g	YALI1_E23302g
OG0004272	YALI0_C09614g	YALI1_C13302g
OG0004273	YALI0_A10208g	YALI1_A10072g
OG0004274	YALI0_D00253g	YALI1_D00264g
OG0004275	YALI0_F10824g	YALI1_F14443g
OG0004276	YALI0_E27940g	YALI1_E33024g
OG0004277	YALI0_E33407g	YALI1_E39570g
OG0004278	YALI0_C23925g	YALI1_C32972g
OG0004279	YALI0_E02310g	YALI1_E02906g
OG0004280	YALI0_A03663g	YALI1_A03883g
OG0004281	YALI0_E28259g	YALI1_E33336g
OG0004282	YALI0_E29887g	YALI1_E35305g
OG0004283	YALI0_C12276g	YALI1_C17238g
OG0004284	YALI0_E12243g	YALI1_E15144g
OG0004285	YALI0_D25520g	YALI1_D33835g
OG0004286	YALI0_F31581g	YALI1_F39199g
OG0004287	YALI0_D04554g	YALI1_D05705g
OG0004288	YALI0_A13013g	YALI1_A13019g
OG0004289	YALI0_E24563g	YALI1_E29235g
OG0004290	YALI0_D03619g	YALI1_D04566g
OG0004291	YALI0_C03135g	YALI1_C04201g
OG0004292	YALI0_D16841g	YALI1_D20758g
OG0004293	YALI0_F23529g	YALI1_F30852g
OG0004294	YALI0_F03883g	YALI1_F05781g
OG0004295	YALI0_C08327g	YALI1_C11382g
OG0004296	YALI0_B10626g	YALI1_B14292g
OG0004297	YALI0_E17765g	YALI1_E21097g
OG0004298	YALI0_F21329g	YALI1_F28146g
OG0004299	YALI0_E29029g	YALI1_E34319g
OG0004300	YALI0_E07139g	YALI1_E08472g
OG0004301	YALI0_F09097g	YALI1_F12666g
OG0004302	YALI0_E30415g	YALI1_E35780g
OG0004303	YALI0_E18326g	YALI1_E22029g
OG0004304	YALI0_C10252g	YALI1_C14498g
OG0004305	YALI0_E15059g	YALI1_E18095g
OG0004306	YALI0_A06765g	YALI1_A06434g
OG0004307	YALI0_F26543g	YALI1_F33973g
OG0004308	YALI0_F01903g	YALI1_F02983g
OG0004309	YALI0_D03718g	YALI1_D04680g
OG0004310	YALI0_D06347g	YALI1_D08151g
OG0004311	YALI0_E21153g	YALI1_E25211g
OG0004312	YALI0_E11451g	YALI1_E14234g
OG0004313	YALI0_A19756g	YALI1_A20849g
OG0004314	YALI0_B01034g	YALI1_B01752g
OG0004315	YALI0_D15532g	YALI1_D19039g
OG0004316	YALI0_B12408g	YALI1_B16318g
OG0004317	YALI0_B07381g	YALI1_B09448g
OG0004318	YALI0_F19624g	YALI1_F26058g
OG0004319	YALI0_F14597g	YALI1_F19500g
OG0004320	YALI0_D24563g	YALI1_D32519g
OG0004321	YALI0_C22121g	YALI1_C30454g
OG0004322	YALI0_F29183g	YALI1_F36760g
OG0004323	YALI0_F27445g	YALI1_F34818g
OG0004324	YALI0_C15224g	YALI1_C21487g
OG0004325	YALI0_E11957g	YALI1_E14749g
OG0004326	YALI0_F30239g	YALI1_F37808g
OG0004327	YALI0_F10131g	YALI1_F13691g
OG0004328	YALI0_B04004g	YALI1_B05404g
OG0004329	YALI0_F15609g	YALI1_F20943g
OG0004330	YALI0_B07205g	YALI1_B09279g
OG0004331	YALI0_F22363g	YALI1_F29635g
OG0004332	YALI0_F09405g	YALI1_F13017g
OG0004333	YALI0_D12815g	YALI1_D15965g
OG0004334	YALI0_B20086g	YALI1_B26235g
OG0004335	YALI0_D18040g	YALI1_D22401g
OG0004336	YALI0_B15576g	YALI1_B20416g
OG0004337	YALI0_D11125g	YALI1_D13976g
OG0004338	YALI0_A10010g	YALI1_A09893g
OG0004339	YALI0_B12848g	YALI1_B17008g
OG0004340	YALI0_F14795g	YALI1_F19746g
OG0004341	YALI0_A17468g	YALI1_A17570g
OG0004342	YALI0_B00550g	YALI1_B00539g
OG0004343	YALI0_F21428g	YALI1_F28333g
OG0004344	YALI0_F07711g	YALI1_F11049g
OG0004345	YALI0_F29249g	YALI1_F36882g
OG0004346	YALI0_B11550g	YALI1_B15310g
OG0004347	YALI0_F22319g	YALI1_F29596g
OG0004348	YALI0_F06886g	YALI1_F10184g
OG0004349	YALI0_D14762g	YALI1_D17983g
OG0004350	YALI0_C13970g	YALI1_C19735g
OG0004351	YALI0_E28270g	YALI1_E33372g
OG0004352	YALI0_C12595g	YALI1_C17782g
OG0004353	YALI0_B21582g	YALI1_B28150g
OG0004354	YALI0_D06391g	YALI1_D08186g
OG0004355	YALI0_B08074g	YALI1_B10552g
OG0004356	YALI0_B11924g	YALI1_B15742g
OG0004357	YALI0_A02673g	YALI1_A03170g
OG0004358	YALI0_E11605g	YALI1_E14469g
OG0004359	YALI0_D02277g	YALI1_D02625g
OG0004360	YALI0_E25718g	YALI1_E30479g
OG0004361	YALI0_B17842g	YALI1_B23077g
OG0004362	YALI0_F28501g	YALI1_F36233g
OG0004363	YALI0_E03762g	YALI1_E04544g
OG0004364	YALI0_F13387g	YALI1_F17930g
OG0004365	YALI0_D04224g	YALI1_D05286g
OG0004366	YALI0_D00957g	YALI1_D00996g
OG0004367	YALI0_A19008g	YALI1_A19965g
OG0004368	YALI0_F30327g	YALI1_F37892g
OG0004369	YALI0_F15103g	YALI1_F20177g
OG0004370	YALI0_F30789g	YALI1_F38450g
OG0004371	YALI0_C09735g	YALI1_C13522g
OG0004372	YALI0_E31823g	YALI1_E37792g
OG0004373	YALI0_F08569g	YALI1_F11930g
OG0004374	YALI0_D06578g	YALI1_D08408g
OG0004375	YALI0_F01606g	YALI1_F02508g
OG0004376	YALI0_F25025g	YALI1_F32342g
OG0004377	YALI0_F24739g	YALI1_F32090g
OG0004378	YALI0_F11099g	YALI1_F14746g
OG0004379	YALI0_B18876g	YALI1_B24606g
OG0004380	YALI0_F31625g	YALI1_F39242g
OG0004381	YALI0_E00528g	YALI1_E00907g
OG0004382	YALI0_D22979g	YALI1_D29668g
OG0004383	YALI0_A18183g	YALI1_A18514g
OG0004384	YALI0_E28831g	YALI1_E34156g
OG0004385	YALI0_A19206g	YALI1_A20176g
OG0004386	YALI0_A15081g	YALI1_A15079g
OG0004387	YALI0_F12199g	YALI1_F16069g
OG0004388	YALI0_F24563g	YALI1_F31934g
OG0004389	YALI0_D05247g	YALI1_D06788g
OG0004390	YALI0_C15334g	YALI1_C21639g
OG0004391	YALI0_A11627g	YALI1_A11676g
OG0004392	YALI0_A09592g	YALI1_A09372g
OG0004393	YALI0_C11319g	YALI1_C15803g
OG0004394	YALI0_F24541g	YALI1_F31902g
OG0004395	YALI0_F25069g	YALI1_F32387g
OG0004396	YALI0_D15862g	YALI1_D19515g
OG0004397	YALI0_C08096g	YALI1_C10806g
OG0004398	YALI0_C15356g	YALI1_C21682g
OG0004399	YALI0_F18106g	YALI1_F24079g
OG0004400	YALI0_D22308g	YALI1_D28213g
OG0004401	YALI0_E14927g	YALI1_E17920g
OG0004402	YALI0_A00154g	YALI1_A00148g
OG0004403	YALI0_F19536g	YALI1_F25984g
OG0004404	YALI0_F10076g	YALI1_F13602g
OG0004405	YALI0_D25146g	YALI1_D33350g
OG0004406	YALI0_E17655g	YALI1_E20923g
OG0004407	YALI0_C09284g	YALI1_C12941g
OG0004408	YALI0_F24453g	YALI1_F31832g
OG0004409	YALI0_E10989g	YALI1_E13808g
OG0004410	YALI0_E13442g	YALI1_E16390g
OG0004411	YALI0_C15202g	YALI1_C21448g
OG0004412	YALI0_D11528g	YALI1_D14400g
OG0004413	YALI0_C19261g	YALI1_C26616g
OG0004414	YALI0_E01760g	YALI1_E02290g
OG0004415	YALI0_B08360g	YALI1_B11388g
OG0004416	YALI0_D16401g	YALI1_D20304g
OG0004417	YALI0_F25751g	YALI1_F33123g
OG0004418	YALI0_A16214g	YALI1_A16121g
OG0004419	YALI0_A09658g	YALI1_A09422g
OG0004420	YALI0_F16357g	YALI1_F21813g
OG0004421	YALI0_D01463g	YALI1_D01739g
OG0004422	YALI0_F03113g	YALI1_F04314g
OG0004423	YALI0_B21340g	YALI1_B27777g
OG0004424	YALI0_A00374g	YALI1_A00468g
OG0004425	YALI0_A18722g	YALI1_A19595g
OG0004426	YALI0_E09152g	YALI1_E11309g
OG0004427	YALI0_E01386g	YALI1_E01935g
OG0004428	YALI0_F25245g	YALI1_F32554g
OG0004429	YALI0_D10813g	YALI1_D13510g
OG0004430	YALI0_A17941g	YALI1_A18166g
OG0004431	YALI0_B20196g	YALI1_B26350g
OG0004432	YALI0_D24189g	YALI1_D31719g
OG0004433	YALI0_F07931g	YALI1_F11292g
OG0004434	YALI0_A19668g	YALI1_A20685g
OG0004435	YALI0_F00198g	YALI1_F00229g
OG0004436	YALI0_F16687g	YALI1_F22299g
OG0004437	YALI0_F30481g	YALI1_F38116g
OG0004438	YALI0_F24959g	YALI1_F32305g
OG0004439	YALI0_E11330g	YALI1_E14080g
OG0004440	YALI0_D07062g	YALI1_D09034g
OG0004441	YALI0_E33605g	YALI1_E39862g
OG0004442	YALI0_D08514g	YALI1_D10930g
OG0004443	YALI0_A10615g	YALI1_A10619g
OG0004444	YALI0_E11627g	YALI1_E14489g
OG0004445	YALI0_E04466g	YALI1_E05403g
OG0004446	YALI0_D01133g	YALI1_D01298g
