Orthogroup	CLIB122 Uniprot	Combined W29 annotations
OG0003692	Q6CHN6	YALI1_A06591g
OG0003693	Q6CBD7	YALI1_C27101g
OG0003694	Q6C785	YALI1_E03510g
OG0003695	Q6CBQ0	YALI1_C23755g
OG0003696	Q6CCP1	YALI1_C10345g
OG0003697	Q6CBG9	YALI1_C26106g
OG0003698	Q6C0Y1	YALI1_F27716g
OG0003699	Q6CEB3	YALI1_B22109g
OG0003700	Q6C774	YALI1_E03846g
OG0003701	Q6CGQ8	YALI1_A17348g
OG0003702	Q6C542	YALI1_E25267g
OG0003703	Q6C407	YALI1_E36140g
OG0003704	Q6CI30	YALI1_A02615g
OG0003705	Q6CCY7	YALI1_C06973g
OG0003706	Q6C2A8	YALI1_F13001g
OG0003707	Q6C6F2	YALI1_E12587g
OG0003708	Q6C924	YALI1_D18130g
OG0003709	Q6C0S3	YALI1_F29356g
OG0003710	Q6CF53	YALI1_B13737g
OG0003711	Q6C0W3	YALI1_F28092g
OG0003712	Q6C8F8	YALI1_D25289g
OG0003713	Q6C983	YALI1_D16370g
OG0003714	Q6C467	YALI1_E34650g
OG0003715	Q6C7U3	YALI1_D33599g
OG0003716	Q6BZZ2	YALI1_F37234g
OG0003717	Q6CHQ3	YALI1_A06128g
OG0003718	Q6C3H2	YALI1_E41399g
OG0003719	Q6C6K0	YALI1_E10934g
OG0003720	Q6C9P2	YALI1_D12074g
OG0003721	Q6C9J0	YALI1_D13545g
OG0003722	Q6C3Y7	YALI1_E36773g
OG0003723	Q6C8P3	YALI1_D22568g
OG0003724	Q6C259	YALI1_F14303g
OG0003725	Q6C809	YALI1_D30781g
OG0003726	Q6C4P8	YALI1_E29512g
OG0003727	Q6C5S5	YALI1_E18749g
OG0003728	Q6C561	YALI1_E24633g
OG0003729	Q6C6Y9	YALI1_E06031g
OG0003730	Q6C8H8	YALI1_D24745g
OG0003731	Q6C2N1	YALI1_F09598g
OG0003732	Q6C4W4	YALI1_E27339g
OG0003733	Q6C6V6	YALI1_E07099g
OG0003734	Q6C106	YALI1_F26957g
OG0003735	Q6C5W7	YALI1_E17508g
OG0003736	Q6CE90	YALI1_B22747g
OG0003737	Q6CFV7	YALI1_B04781g
OG0003738	Q6CB57	YALI1_C30022g
OG0003739	Q6C5T3	YALI1_E18411g
OG0003740	B5FVF4	YALI1_E28156g
OG0003741	Q6CE41	YALI1_B24351g
OG0003742	Q6CI47	YALI1_A02131g
OG0003743	Q6C584	YALI1_E24028g
OG0003744	Q6C0Z8	YALI1_F27141g
OG0003745	Q6CHV6	YALI1_A04676g
OG0003746	Q6C6W2	YALI1_E06843g
OG0003747	F2Z6H1	YALI1_F35061g
OG0003748	Q6C2Q8	YALI1_F08745g
OG0003749	Q6C700	YALI1_E05833g
OG0003750	Q6C5L7	YALI1_E20215g
OG0003751	Q6C438	YALI1_E35410g
OG0003752	Q6CEW2	YALI1_B16375g
OG0003753	Q6CAY8	YALI1_C32106g
OG0003754	Q6C579	YALI1_E24149g
OG0003755	Q6CF62	YALI1_B13483g
OG0003756	Q6CG63	YALI1_B00578g
OG0003757	F2Z6I5	YALI1_E18441g
OG0003758	Q6C556	YALI1_E24793g
OG0003759	Q6CAY7	YALI1_C32119g
OG0003760	Q6C2E7	YALI1_F11907g
OG0003761	Q6C517	YALI1_E25859g
OG0003762	Q6CGG7	YALI1_A20453g
OG0003763	Q6C813	YALI1_D30593g
OG0003764	Q6CFS9	YALI1_B05571g
OG0003765	Q6CHF9	YALI1_A09121g
OG0003766	Q6C6A9	YALI1_E13818g
OG0003767	Q6C3H0	YALI1_E41436g
OG0003768	Q6CBX1	YALI1_C20488g
OG0003769	Q6CCC3	YALI1_C15077g
OG0003770	Q6CBV0	YALI1_C21603g
OG0003771	Q6CD81	YALI1_C04031g
OG0003772	Q6CF70	YALI1_B13122g
OG0003773	Q6CFP7	YALI1_B06866g
OG0003774	Q6C1X9	YALI1_F16743g
OG0003775	Q6CAK1	YALI1_D02348g
OG0003776	Q6CH44	YALI1_A12729g
OG0003777	Q6C0W4	YALI1_F28064g
OG0003778	Q6CHG8	YALI1_A08828g
OG0003779	Q6C8G8	YALI1_D25104g
OG0003780	Q6CAC2	YALI1_D05139g
OG0003781	Q6C746	YALI1_E04629g
OG0003782	Q6C1M7	YALI1_F19899g
OG0003783	Q6CDY8	YALI1_B26322g
OG0003784	Q6CGH3	YALI1_A20258g
OG0003785	Q6C4D1	YALI1_E32754g
OG0003786	F2Z6H3	YALI1_B18311g
OG0003787	Q6C776	YALI1_E03762g
OG0003788	Q6CC54	YALI1_C17566g
OG0003789	Q6C6I2	YALI1_E11510g
OG0003790	Q6CGR7	YALI1_A16891g
OG0003791	Q6CHX2	YALI1_A04071g
OG0003792	Q6C951	YALI1_D17336g
OG0003793	Q6C4K5	YALI1_E30886g
OG0003794	Q9B6E4	YALI1_M00131g3
OG0003795	Q6C833	YALI1_D29910g
OG0003796	Q6CA84	YALI1_D06489g
OG0003797	Q6C6V1	YALI1_E07302g
OG0003798	Q6C3R0	YALI1_E38896g
OG0003799	Q6C527	YALI1_E25617g
OG0003800	Q6CHT8	YALI1_A05210g
OG0003801	Q6C6K5	YALI1_E10755g
OG0003802	Q6C5Y4	YALI1_E17141g
OG0003803	Q6C6Y6	YALI1_E06109g
OG0003804	Q6CDF9	YALI1_C01129g
OG0003805	Q6C7B5	YALI1_E02678g
OG0003806	Q6CG43	YALI1_B01711g
OG0003807	Q6CCD3	YALI1_C14738g
OG0003808	Q6C3K3	YALI1_E40467g
OG0003809	Q6CFR7	YALI1_B05995g
OG0003810	Q6C985	YALI1_D16290g
OG0003811	Q6CG23	YALI1_B02487g
OG0003812	Q6C241	YALI1_F14729g
OG0003813	Q6CCB7	YALI1_C15201g
OG0003814	Q6CB01	YALI1_C31791g
OG0003815	Q6C451	YALI1_E35067g
OG0003816	Q6CDY2	YALI1_B26596g
OG0003817	Q6CAX0	YALI1_C32721g
OG0003818	Q6C1Y1	YALI1_F16702g
OG0003819	Q6CBE3	YALI1_C26959g
OG0003820	Q6CD10	YALI1_C06259g
OG0003821	Q6C3B3	YALI1_F01796g
OG0003822	Q6CGL8	YALI1_A18660g
OG0003823	Q6CAE3	YALI1_D04533g
OG0003824	Q6C7Y0	YALI1_D32316g
OG0003825	Q6C7G1	YALI1_E01623g
OG0003826	Q6C5L9	YALI1_E20159g
OG0003827	Q6C2B8	YALI1_F12810g
OG0003828	Q6CFB3	YALI1_B11681g
OG0003829	Q6C3K8	YALI1_E40327g
OG0003830	F2Z6D0	YALI1_A09010g
OG0003831	Q6C0J9	YALI1_F31463g
OG0003832	Q6C6R4	YALI1_E08271g
OG0003833	Q6C752	YALI1_E04499g
OG0003834	Q6CCK9	YALI1_C11744g
OG0003835	Q6C1X2	YALI1_F17034g
OG0003836	Q6CHB6	YALI1_A10468g
OG0003837	Q6C5E5	YALI1_E22439g
OG0003838	Q6CB06	YALI1_C31626g
OG0003839	Q6CDY3	YALI1_B26550g
OG0003840	Q6CF61	YALI1_B13536g
OG0003841	Q6CHW9	YALI1_A04178g
OG0003842	Q6CA40	YALI1_D07831g
OG0003843	Q6CE55	YALI1_B23939g
OG0003844	Q6CAC1	YALI1_D05195g
OG0003845	Q6CI17	YALI1_A03029g
OG0003846	Q6C8E0	YALI1_D25899g
OG0003847	Q6CBS2	YALI1_C23075g
OG0003848	Q6CCE6	YALI1_C14079g
OG0003849	Q6CDY1	YALI1_B26639g
OG0003850	Q6CFL9	YALI1_B07809g
OG0003851	Q6C4S3	YALI1_E28755g
OG0003852	Q6C0B3	YALI1_F33704g
OG0003853	Q6C9F6	YALI1_D14431g
OG0003854	Q6C8V0	YALI1_D20719g
OG0003855	Q6C4N3	YALI1_E29959g
OG0003856	Q6CDM1	YALI1_B29844g
OG0003857	Q6C505	YALI1_E26118g
OG0003858	Q6C525	YALI1_E25671g
OG0003859	Q6C5X0	YALI1_E17431g
OG0003860	Q6C2D5	YALI1_F12254g
OG0003861	Q6CDB0	YALI1_C03036g
OG0003862	Q6C1Q8	YALI1_F19106g
OG0003863	Q6CA74	YALI1_D06828g
OG0003864	Q6C4J9	YALI1_E31031g
OG0003865	Q6C6S5	YALI1_E08035g
OG0003866	Q6C127	YALI1_F26216g
OG0003867	Q6C6K8	YALI1_E10500g
OG0003868	Q6C350	YALI1_F03908g
OG0003869	Q6CFP2	YALI1_B07210g
OG0003870	Q6CHU6	YALI1_A04976g
OG0003871	Q6C2Z0	YALI1_F05958g
OG0003872	Q6C338	YALI1_F04110g
OG0003873	Q6CBE8	YALI1_C26837g
OG0003874	Q6C659	YALI1_E15093g
OG0003875	Q6C1U4	YALI1_F17805g
OG0003876	Q6C9A3	YALI1_D15937g
OG0003877	Q6CB00	YALI1_C31830g
OG0003878	Q6C1L7	YALI1_F20330g
OG0003879	Q6C9S7	YALI1_D11159g
OG0003880	Q6C9G1	YALI1_D14333g
OG0003881	Q6C1M6	YALI1_F19938g
OG0003882	Q6CFH2	YALI1_B09072g
OG0003883	Q6C8G3	YALI1_D25216g
OG0003884	Q6CEW0	YALI1_B16419g
OG0003885	Q6CFY9	YALI1_B03719g
OG0003886	Q6CFL4	YALI1_B07915g
OG0003887	Q6CDK4	YALI1_B30162g
OG0003888	Q6C7Q1	YALI1_D34840g
OG0003889	Q6BZY3	YALI1_F37498g
OG0003890	Q6C135	YALI1_F26012g
OG0003891	Q6C039	YALI1_F35690g
OG0003892	Q6CAJ2	YALI1_D02682g
OG0003893	Q6C6C3	YALI1_E13514g
OG0003894	Q6CAD3	YALI1_D04789g
OG0003895	Q6C3C4	YALI1_F01346g
OG0003896	Q6C086	YALI1_F34281g
OG0003897	Q6C946	YALI1_D17482g
OG0003898	Q6C2V2	YALI1_F07510g
OG0003899	Q6CF55	YALI1_B13699g
OG0003900	Q6CGI4	YALI1_A19989g
OG0003901	Q6CEC6	YALI1_B21787g
OG0003902	Q6CFK9	YALI1_B08123g
OG0003903	Q6C8F6	YALI1_D25359g
OG0003904	Q6CGL9	YALI1_A18622g
OG0003905	B5RSJ5	YALI1_A01864g
OG0003906	Q6C8N4	YALI1_D22834g
OG0003907	Q6C7C7	YALI1_E02413g
OG0003908	Q6CER4	YALI1_B18190g
OG0003909	Q6C7M8	YALI1_D35356g
OG0003910	Q6C7H9	YALI1_E01081g
OG0003911	Q6C2K6	YALI1_F10385g
OG0003912	Q6C190	YALI1_F24270g
OG0003913	Q6CBQ1	YALI1_C23738g
OG0003914	Q6C990	YALI1_D16151g
OG0003915	Q6CHJ9	YALI1_A07649g
OG0003916	Q6CA65	YALI1_D07149g
OG0003917	Q6CD73	YALI1_C04281g
OG0003918	Q6CI20	YALI1_A02947g
OG0003919	Q6C4L7	YALI1_E30496g
OG0003920	Q6C874	YALI1_D27884g
OG0003921	W0TYM7	YALI1_E39955g
OG0003922	Q6CAY3	YALI1_C32253g
OG0003923	Q6C539	YALI1_E25364g
OG0003924	Q6C3K9	YALI1_E40324g
OG0003925	Q6BZP0	YALI1_F39885g
OG0003926	Q6BZX0	YALI1_F37828g
OG0003927	Q6CGQ2	YALI1_A17470g
OG0003928	Q6C185	YALI1_F24413g
OG0003929	Q6CGM7	YALI1_A18286g
OG0003930	Q6C7M1	YALI1_D35509g
OG0003931	Q6C9B2	YALI1_D15696g
OG0003932	Q6CGV7	YALI1_A15766g
OG0003933	Q6C0G8	YALI1_F32204g
OG0003934	Q6CB35	YALI1_C30614g
OG0003935	Q6C739	YALI1_E04795g
OG0003936	Q6C777	YALI1_E03723g
OG0003937	Q6C8R3	YALI1_D21599g
OG0003938	Q6CBK0	YALI1_C25288g
OG0003939	Q6C0D5	YALI1_F32989g
OG0003940	Q6C1Q6	YALI1_F19140g
OG0003941	Q6C0R3	YALI1_F29670g
OG0003942	Q6C0W5	YALI1_F28031g
OG0003943	Q6C4Z9	YALI1_E26320g
OG0003944	Q6CBA5	YALI1_C28621g
OG0003945	Q6C636	YALI1_E15758g
OG0003946	F2Z619	YALI1_F01456g
OG0003947	Q6C522	YALI1_E25713g
OG0003948	Q6CES5	YALI1_B17805g
OG0003949	Q6CHI2	YALI1_A08467g
OG0003950	Q6CAK9	YALI1_D02150g
OG0003951	Q6CBX3	YALI1_C20429g
OG0003952	Q6BZR1	YALI1_F39183g
OG0003953	Q9B6E3	YALI1_M00131g2
OG0003954	Q6C862	YALI1_D28404g
OG0003955	Q6CAN8	YALI1_D01317g
OG0003956	Q6C957	YALI1_D17151g
OG0003957	Q6C3Q2	YALI1_E39221g
OG0003958	Q6C6X9	YALI1_E06280g
OG0003959	Q6CBA0	YALI1_C28767g
OG0003960	Q6C8U7	YALI1_D20840g
OG0003961	Q6CFN5	YALI1_B07374g
OG0003962	Q6C6N2	YALI1_E09672g
OG0003963	Q6C5W5	YALI1_E17574g
OG0003964	Q6C4F2	YALI1_E32269g
OG0003965	Q6C120	YALI1_F26574g
OG0003966	Q6CGW6	YALI1_A15528g
OG0003967	Q6CCY0	YALI1_C07199g
OG0003968	Q6C8U0	YALI1_D20985g
OG0003969	Q6CCG1	YALI1_C13410g
OG0003970	Q6C4T0	YALI1_E28545g
OG0003971	Q6CER1	YALI1_B18236g
OG0003972	Q6CGM8	YALI1_A18273g
OG0003973	Q6CHL9	YALI1_A07051g
OG0003974	Q6C8Y9	YALI1_D19252g
OG0003975	B5FVA7	YALI1_B30036g
OG0003976	Q6CB07	YALI1_C31576g
OG0003977	Q6CC72	YALI1_C16572g
OG0003978	F2Z6I4	YALI1_C17031g
OG0003979	Q6C3D9	YALI1_F00866g
OG0003980	Q6C643	YALI1_E15555g
OG0003981	Q6CA38	YALI1_D07945g
OG0003982	Q6CH65	YALI1_A12167g
OG0003983	Q6C8C7	YALI1_D26320g
OG0003984	Q6C148	YALI1_F25671g
OG0003985	Q6CCR8	YALI1_C09467g
OG0003986	Q6CBV7	YALI1_C21401g
OG0003987	Q6CE26	YALI1_B25062g
OG0003988	Q6C0U3	YALI1_F28744g
OG0003989	B5RSM8	YALI1_F39176g
OG0003990	Q6CEK9	YALI1_B19507g
OG0003991	Q6C7T2	YALI1_D33919g
OG0003992	Q6CGU6	YALI1_A16075g
OG0003993	Q6C020	YALI1_F36204g
OG0003994	Q6C2H0	YALI1_F11308g
OG0003995	Q6C1Y7	YALI1_F16270g
OG0003996	Q6CE37	YALI1_B24564g
OG0003997	Q6C3P6	YALI1_E39306g
OG0003998	Q6CF80	YALI1_B12742g
OG0003999	Q6C9T9	YALI1_D10829g
OG0004000	Q6C0L8	YALI1_F30903g
OG0004001	Q6CGA2	YALI1_A21993g
OG0004002	Q6C9U7	YALI1_D10565g
OG0004003	Q6CHC2	YALI1_A10254g
OG0004004	Q6C0S7	YALI1_F29196g
OG0004005	Q6C904	YALI1_D18833g
OG0004006	Q6CCG7	YALI1_C13227g
OG0004007	Q6C8J1	YALI1_D24361g
OG0004008	Q6CH80	YALI1_A11500g
OG0004009	Q6CG84	YALI1_A22369g
OG0004010	Q6CF99	YALI1_B12042g
OG0004011	Q6CAX2	YALI1_C32667g
OG0004012	Q6C698	YALI1_E14068g
OG0004013	Q6CCQ0	YALI1_C10041g
OG0004014	Q6CH06	YALI1_A14199g
OG0004015	Q6CCR0	YALI1_C09718g
OG0004016	Q6CBT0	YALI1_C22816g
OG0004017	Q6CBR5	YALI1_C23254g
OG0004018	Q6BZY1	YALI1_F37559g
OG0004019	Q6C104	YALI1_F27002g
OG0004020	Q6BZU9	YALI1_F38344g
OG0004021	Q6C6M2	YALI1_E10067g
OG0004022	Q6CE91	YALI1_B22721g
OG0004023	Q6CFI1	YALI1_B08831g
OG0004024	Q6CFL0	YALI1_B08094g
OG0004025	Q6C1T8	YALI1_F17962g
OG0004026	Q6C669	YALI1_E14805g
OG0004027	Q6CAD4	YALI1_D04772g
OG0004028	Q6CI36	YALI1_A02470g
OG0004029	Q6C158	YALI1_F25444g
OG0004030	Q6CE44	YALI1_B24280g
OG0004031	Q6C3W5	YALI1_E37392g
OG0004032	Q6CHS2	YALI1_A05605g
OG0004033	Q6CEJ0	YALI1_B20108g
OG0004034	Q6CET2	YALI1_B17518g
OG0004035	Q6CEF8	YALI1_B20968g
OG0004036	Q6C7N6	YALI1_D35190g
OG0004037	Q6C9J3	YALI1_D13450g
OG0004038	Q6CHR8	YALI1_A05737g
OG0004039	Q6C2M8	YALI1_F09695g
OG0004040	Q6C6P8	YALI1_E08900g
OG0004041	Q6CEJ4	YALI1_B20009g
OG0004042	Q6C1M9	YALI1_F19841g
OG0004043	Q6C7Z4	YALI1_D31568g
OG0004044	Q6C1D1	YALI1_F23095g
OG0004045	Q6CDW5	YALI1_B27015g
OG0004046	Q6C2L4	YALI1_F10122g
OG0004047	Q6C528	YALI1_E25587g
OG0004048	Q6C6V2	YALI1_E07234g
OG0004049	Q6C729	YALI1_E05145g
OG0004050	Q6CHX6	YALI1_A03937g
OG0004051	Q6CE72	YALI1_B23351g
OG0004052	Q6CG92	YALI1_A22129g
OG0004053	Q6C3V1	YALI1_E37895g
OG0004054	B5RSM4	YALI1_F37528g
OG0004055	Q6C235	YALI1_F14850g
OG0004056	Q6CC83	YALI1_C16255g
OG0004057	Q6C1W7	YALI1_F17203g
OG0004058	Q6CI38	YALI1_A02443g
OG0004059	Q6CEY4	YALI1_B15692g
OG0004060	Q6CBJ7	YALI1_C25336g
OG0004061	Q6CDB3	YALI1_C02831g
OG0004062	Q6C526	YALI1_E25640g
OG0004063	Q6C7L1	YALI1_D35809g
OG0004064	Q6C7M7	YALI1_D35394g
OG0004065	Q6C8X2	YALI1_D20007g
OG0004066	Q6C9Z9	YALI1_D09004g
OG0004067	Q6C7C1	YALI1_E02481g
OG0004068	Q6C0B7	YALI1_F33579g
OG0004069	Q6CGL2	YALI1_A18915g
OG0004070	Q6CA44	YALI1_D07696g
OG0004071	Q6CBN0	YALI1_C24460g
OG0004072	Q6C9R4	YALI1_D11442g
OG0004073	F2Z6D8	YALI1_E03243g
OG0004074	Q6CGZ9	YALI1_A14390g
OG0004075	B5FVD7	YALI1_D04936g
OG0004076	B5FVH4	YALI1_E10247g
OG0004077	Q6C2U5	YALI1_F07675g
OG0004078	Q6C444	YALI1_E35265g
OG0004079	Q6CE76	YALI1_B23201g
OG0004080	Q6CH41	YALI1_A12852g
OG0004081	Q6C5V5	YALI1_E17811g
OG0004082	Q6C852	YALI1_D28934g
OG0004083	Q6C7T7	YALI1_D33780g
OG0004084	Q6C1N8	YALI1_F19610g
OG0004085	Q6CE56	YALI1_B23933g
OG0004086	Q6CF84	YALI1_B12529g
OG0004087	Q6CDC2	YALI1_C02487g
OG0004088	Q6C5M9	YALI1_E19883g
OG0004089	Q6CI32	YALI1_A02561g
OG0004090	Q6C6T6	YALI1_E07657g
OG0004091	Q6CBJ3	YALI1_C25391g
OG0004092	Q6CDV9	YALI1_B27179g
OG0004093	Q6C7W7	YALI1_D32812g
OG0004094	Q6CCT7	YALI1_C08893g
OG0004095	Q6CDX3	YALI1_B26808g
OG0004096	Q6C8T0	YALI1_D21173g
OG0004097	Q6C3I9	YALI1_E40818g
OG0004098	F2Z645	YALI1_A08901g
OG0004099	Q6C9W2	YALI1_D10102g
OG0004100	Q6CCA0	YALI1_C15674g
OG0004101	Q6C854	YALI1_D28842g
OG0004102	Q6C628	YALI1_E15991g
OG0004103	Q6BZZ3	YALI1_F37213g
OG0004104	Q6CGD7	YALI1_A21236g
OG0004105	Q6CFG2	YALI1_B09320g
OG0004106	Q6C4P7	YALI1_E29535g
OG0004107	Q6C2K1	YALI1_F10616g
OG0004108	Q6C617	YALI1_E16255g
OG0004109	Q6C4S4	YALI1_E28736g
OG0004110	Q6CDP9	YALI1_B29051g
OG0004111	Q6C4M8	YALI1_E30109g
OG0004112	Q6C5K3	YALI1_E20626g
OG0004113	Q6C678	YALI1_E14584g
OG0004114	Q6C2A9	YALI1_F12983g
OG0004115	Q6C440	YALI1_E35384g
OG0004116	Q6CH62	YALI1_A12284g
OG0004117	Q6C2M3	YALI1_F09803g
OG0004118	Q6CDR6	YALI1_B28430g
OG0004119	Q6CBD6	YALI1_C27109g
OG0004120	Q6CG13	YALI1_B02767g
OG0004121	Q6C940	YALI1_D17593g
OG0004122	Q6BZW2	YALI1_F38013g
OG0004123	F2Z643	YALI1_F18202g
OG0004124	Q6CI43	YALI1_A02263g
OG0004125	Q6CHA7	YALI1_A10798g
OG0004126	Q6C0H3	YALI1_F32043g
OG0004127	Q6C6J1	YALI1_E11289g
OG0004128	Q6C177	YALI1_F24773g
OG0004129	Q6C7Q9	YALI1_D34594g
OG0004130	Q6CAY4	YALI1_C32184g
OG0004131	Q6CCP5	YALI1_C10271g
OG0004132	Q6C7R6	YALI1_D34288g
OG0004133	Q6CAM6	YALI1_D01676g
OG0004134	Q6CC65	YALI1_C16961g
OG0004135	Q6C1J6	YALI1_F21192g
OG0004136	Q6C850	YALI1_D29203g
OG0004137	Q6C1P4	YALI1_F19381g
OG0004138	W0TYM6	YALI1_E26677g
OG0004139	Q6CCB1	YALI1_C15359g
OG0004140	Q6C437	YALI1_E35417g
OG0004141	Q6CE75	YALI1_B23237g
OG0004142	Q6C247	YALI1_F14542g
OG0004143	Q6C6E8	YALI1_E12703g
OG0004144	Q6CCI9	YALI1_C12317g
OG0004145	Q6CEV3	YALI1_B16687g
OG0004146	Q6C8Z1	YALI1_D19187g
OG0004147	Q6CE09	YALI1_B25734g
OG0004148	B5FVH7	YALI1_E15606g
OG0004149	Q6C3X1	YALI1_E37198g
OG0004150	Q6CAM2	YALI1_D01796g
OG0004151	Q6C812	YALI1_D30618g
OG0004152	Q6C089	YALI1_F34202g
OG0004153	Q6C597	YALI1_E23809g
OG0004154	Q6C6H4	YALI1_E11798g
OG0004155	Q6C4M6	YALI1_E30234g
OG0004156	Q6C663	YALI1_E14967g
OG0004157	Q6C9C3	YALI1_D15362g
OG0004158	Q6C346	YALI1_F03974g
OG0004159	Q6C3H1	YALI1_E41421g
OG0004160	Q6CCJ9	YALI1_C11970g
OG0004161	Q6CF14	YALI1_B14844g
OG0004162	Q6CF46	YALI1_B13948g
OG0004163	F2Z673	YALI1_E34367g
OG0004164	Q6C1D8	YALI1_F22935g
OG0004165	Q6CE54	YALI1_B23966g
OG0004166	Q6CH08	YALI1_A14162g
OG0004167	Q6C8X4	YALI1_D19971g
OG0004168	Q6CEJ3	YALI1_B20043g
OG0004169	Q6C054	YALI1_F35163g
OG0004170	Q6CCZ3	YALI1_C06770g
OG0004171	Q6C196	YALI1_F24130g
OG0004172	Q6C0M1	YALI1_F30841g
OG0004173	Q6C270	YALI1_F14009g
OG0004174	Q6C3G6	YALI1_E41610g
OG0004175	Q6C3Z8	YALI1_E36472g
OG0004176	Q6C4E9	YALI1_E32332g
OG0004177	Q6C4G3	YALI1_E31974g
OG0004178	Q6CAG7	YALI1_D03701g
OG0004179	Q6CB22	YALI1_C30936g
OG0004180	Q6CCN2	YALI1_C10718g
OG0004181	Q6C4H9	YALI1_E31592g
OG0004182	Q6CD04	YALI1_C06459g
OG0004183	Q6C3U3	YALI1_E38050g
OG0004184	Q6CCV2	YALI1_C08151g
OG0004185	Q6CEL8	YALI1_B19290g
OG0004186	Q6C4G9	YALI1_E31827g
OG0004187	Q6C4S0	YALI1_E28828g
OG0004188	Q6C9H8	YALI1_D13916g
OG0004189	Q6CGF1	YALI1_A20965g
OG0004190	Q6C8R8	YALI1_D21511g
OG0004191	Q6CD14	YALI1_C06106g
OG0004192	Q6CC75	YALI1_C16485g
OG0004193	Q6CDP4	YALI1_B29191g
OG0004194	Q6CEZ4	YALI1_B15475g
OG0004195	Q6CBN6	YALI1_C24262g
OG0004196	Q6C3S4	YALI1_E38526g
OG0004197	Q6CGE2	YALI1_A21106g
OG0004198	Q6C0T8	YALI1_F28897g
OG0004199	Q6BZY8	YALI1_F37354g
OG0004200	Q6C3E3	YALI1_F00534g
OG0004201	Q6C3G9	YALI1_E41514g
OG0004202	Q6C6U7	YALI1_E07409g
OG0004203	Q6C8W1	YALI1_D20359g
OG0004204	Q6C1N7	YALI1_F19635g
OG0004205	Q6CDC4	YALI1_C02402g
OG0004206	Q6CC42	YALI1_C17820g
OG0004207	Q6C042	YALI1_F35603g
OG0004208	Q6CEL4	YALI1_B19388g
OG0004209	Q6C0C3	YALI1_F33381g
OG0004210	Q6CG04	YALI1_B03021g
OG0004211	Q6C7V6	YALI1_D33168g
OG0004212	Q6C9V4	YALI1_D10304g
OG0004213	Q6CE94	YALI1_B22667g
OG0004214	Q6CEN0	YALI1_B18955g
OG0004215	Q6CI25	YALI1_A02813g
OG0004216	Q6C5A6	YALI1_E23555g
OG0004217	Q6C2V3	YALI1_F07504g
OG0004218	Q6C3A2	YALI1_F02238g
OG0004219	Q6C3J1	YALI1_E40785g
OG0004220	B5FVG9	YALI1_E02959g
OG0004221	Q6C621	YALI1_E16121g
OG0004222	Q6C7T3	YALI1_D33889g
OG0004223	Q6C6M4	YALI1_E10013g
OG0004224	Q6C5E7	YALI1_E22383g
OG0004225	Q6C4M2	YALI1_E30373g
OG0004226	Q6C143	YALI1_F25852g
OG0004227	Q6C378	YALI1_F03118g
OG0004228	Q6CDU8	YALI1_B27460g
OG0004229	Q6CG47	YALI1_B01578g
OG0004230	Q6CAY1	YALI1_C32294g
OG0004231	Q6CAZ3	YALI1_C32010g
OG0004232	Q6C1T5	YALI1_F18081g
OG0004233	Q6BZT2	YALI1_F38806g
OG0004234	Q6C7I6	YALI1_E00928g
OG0004235	F2Z626	YALI1_F22993g
OG0004236	Q6CA07	YALI1_D08798g
OG0004237	Q6C8K3	YALI1_D24026g
OG0004238	Q6CF76	YALI1_B12917g
OG0004239	Q6CB46	YALI1_C30320g
OG0004240	Q6C3N7	YALI1_E39466g
OG0004241	Q6CGI7	YALI1_A19924g
OG0004242	Q6C2J6	YALI1_F10688g
OG0004243	Q6CE39	YALI1_B24471g
OG0004244	Q6CF04	YALI1_B15109g
OG0004245	Q6C6Y0	YALI1_E06220g
OG0004246	Q6CBF6	YALI1_C26628g
OG0004247	Q6CEK5	YALI1_B19602g
OG0004248	Q6C4U0	YALI1_E28046g
OG0004249	Q6C515	YALI1_E25889g
OG0004250	Q6CCN8	YALI1_C10480g
OG0004251	Q6C832	YALI1_D29951g
OG0004252	Q6C839	YALI1_D29699g
OG0004253	Q6C8I0	YALI1_D24687g
OG0004254	Q6CCC5	YALI1_C15021g
OG0004255	Q6CGH9	YALI1_A20131g
OG0004256	Q6CEU6	YALI1_B16996g
OG0004257	Q6CB59	YALI1_C29983g
OG0004258	Q6CC68	YALI1_C16770g
OG0004259	Q6CHW5	YALI1_A04341g
OG0004260	Q6C2G0	YALI1_F11583g
OG0004261	Q6C1E7	YALI1_F22784g
OG0004262	Q6C6S8	YALI1_E07950g
OG0004263	Q6C4G7	YALI1_E31891g
OG0004264	Q6CA28	YALI1_D08205g
OG0004265	B5FVB8	YALI1_B28025g
OG0004266	Q6CD69	YALI1_C04389g
OG0004267	Q6BZY2	YALI1_F37508g
OG0004268	Q6CBR0	YALI1_C23504g
OG0004269	Q6C375	YALI1_F03153g
OG0004270	Q6CCP9	YALI1_C10121g
OG0004271	Q6C5B5	YALI1_E23302g
OG0004272	Q6CCG3	YALI1_C13302g
OG0004273	Q6CHC7	YALI1_A10072g
OG0004274	Q6CAS9	YALI1_D00264g
OG0004275	Q6C250	YALI1_F14443g
OG0004276	Q6C4C3	YALI1_E33024g
OG0004277	Q6C3N3	YALI1_E39570g
OG0004278	Q6CAW0	YALI1_C32972g
OG0004279	Q6C7A8	YALI1_E02906g
OG0004280	Q6CHX8	YALI1_A03883g
OG0004281	B5FVF7	YALI1_E33336g
OG0004282	F2Z6A9	YALI1_E35305g
OG0004283	Q6CC57	YALI1_C17238g
