genes	logFC	logCPM	PValue	FDR	Portein_names
KLMA_30181	0.068694593	5.241546318	0.517534371	0.678974824	beta-glucan synthesis-associated protein KRE11
KLMA_80244	0.06871092	7.386379503	0.258073862	0.430715764	cell division control protein 24
KLMA_50410	0.06874544	4.326100353	0.570116012	0.722524739	cd14688 domain-containing protein
KLMA_70403	0.068826253	5.443187597	0.454510885	0.624250314	40S ribosomal protein MRP10
KLMA_80315	0.068984033	6.758384444	0.310720434	0.488008373	transcription factor tau 95 kDa subunit
KLMA_80012	0.069102563	6.889153134	0.335477706	0.516324487	uncharacterized protein KLMA_80012
KLMA_50390	0.069117627	6.929123742	0.365950823	0.544710211	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1
KLMA_50453	0.06922565	5.682186631	0.399249696	0.577422321	3-oxoacyl-(acyl-carrier-protein) reductase
KLMA_80356	0.069335034	6.689286747	0.342759663	0.523123815	DNA repair protein RAD51
KLMA_60134	0.069447997	6.700480494	0.380657811	0.558029377	protein TTP1
KLMA_10797	0.069457189	8.112732043	0.248597409	0.422023281	tyrosyl-tRNA synthetase
KLMA_50336	0.069581253	8.43518128	0.287152822	0.463291343	37S ribosomal protein S17
KLMA_50582	0.069691482	6.19978102	0.371124831	0.54970951	factor arrest protein 10
KLMA_80276	0.069826471	5.682164879	0.50002679	0.664280175	delta(14)-sterol reductase
KLMA_20305	0.069850283	10.84893677	0.291347688	0.467361664	serine hydroxymethyltransferase
KLMA_80257	0.069974685	9.930531004	0.404948499	0.581153874	uncharacterized protein KLMA_80257
KLMA_20617	0.070147571	7.39216319	0.252238384	0.425224415	SAM50-like protein SpAC17C9.06
KLMA_70250	0.070292621	7.380672666	0.288565209	0.464947934	protein transport protein SEC13
KLMA_30417	0.07040838	7.065284926	0.311125633	0.488465228	uncharacterized protein KLMA_30417
KLMA_80328	0.07050732	6.64472161	0.349487453	0.529247432	RNA polymerase II transcription factor B subunit 4
KLMA_50341	0.070543169	6.249216009	0.338035657	0.518822795	uncharacterized protein KLMA_50341
KLMA_80084	0.0705848	7.394596192	0.281819548	0.457272509	uncharacterized protein KLMA_80084
KLMA_10126	0.070589133	7.759032761	0.349554548	0.529247432	folic acid synthesis protein FOL1
KLMA_10609	0.070926293	7.40135763	0.252976631	0.425887642	GTP-binding protein YPT52
KLMA_60014	0.070971769	5.310496203	0.45503923	0.624727988	putative lipase ROG1
KLMA_70046	0.070974392	9.189999513	0.297741606	0.473746496	elongation factor G
KLMA_60428	0.071047264	6.553684669	0.437101824	0.607852565	uncharacterized protein KLMA_60428
KLMA_60421	0.071109512	6.567175165	0.336609461	0.517408895	conserved hypothetical membrane protein
KLMA_40518	0.071125313	6.728823953	0.346845477	0.526626868	vacuolar protein sorting-associated protein 70
KLMA_20143	0.071154527	7.886905373	0.249673844	0.423370086	mitochondrial import inner membrane translocase subunit TIM16
KLMA_20427	0.071269606	13.82683471	0.33958446	0.520312346	hypothetical protein KLMA_20427
KLMA_60093	0.071486843	5.569093389	0.406999757	0.582172608	peroxisome biogenesis factor 10
KLMA_60170	0.071631994	5.178702502	0.444681182	0.615565808	UBX domain-containing protein 4
KLMA_50034	0.071638561	6.885438896	0.306202481	0.482612563	metacaspase-1
KLMA_50071	0.071688746	6.468148351	0.335711088	0.5165196	GPI ethanolamine phosphate transferase 2
KLMA_30595	0.071885518	5.954462521	0.345115151	0.525042706	mitochondrial Rho GTPase 1
KLMA_60124	0.071887182	2.874394935	0.648461548	0.784845342	RCR super family protein
KLMA_70358	0.072148038	10.03844952	0.351778253	0.530789672	60S ribosomal protein L19
KLMA_50565	0.072215895	4.310349333	0.547844764	0.704434151	cytidine deaminase
KLMA_20725	0.072338344	8.413007289	0.247447291	0.420336413	NADPH-cytochrome P450 reductase
KLMA_30224	0.072347254	6.451363996	0.345586802	0.525539251	nucleoporin POM34
KLMA_30633	0.072404675	7.804270728	0.261627497	0.434104529	conserved hypothetical membrane protein
KLMA_50145	0.072448844	7.253873602	0.376121305	0.554229842	Golgi to ER traffic protein 1
KLMA_70311	0.07251607	5.225432817	0.42245209	0.595256566	microtubule integrity protein mal3
KLMA_80238	0.072758614	7.497214561	0.234506762	0.405356866	cytochrome c heme lyase
KLMA_70435	0.072848144	7.655777828	0.239943211	0.411222093	probable electron transfer flavoprotein subunit alpha
KLMA_60035	0.07285327	8.178151573	0.270764535	0.444545637	serine/threonine-protein kinase ste20
KLMA_50633	0.072932899	7.287142832	0.345929825	0.525730867	autophagy-related protein 2
KLMA_50524	0.072993457	6.698354162	0.303072549	0.479238414	vacuolar membrane protein PEP3
KLMA_30518	0.073113032	6.971419995	0.228575015	0.398361851	uncharacterized protein KLMA_30518
KLMA_40586	0.073279346	5.252411721	0.469816241	0.637123726	non-structural maintenance of chromosome element 5
KLMA_60557	0.073306678	8.799924995	0.450013173	0.620288427	N-amino acid transport system protein
KLMA_60060	0.073320236	5.916354829	0.367968193	0.546399148	protein PET54
KLMA_80161	0.073473074	8.233707923	0.226766283	0.396166845	tyrosine-protein phosphatase MSG5
KLMA_10682	0.073610275	8.598484587	0.223730424	0.39359982	thioredoxin reductase
KLMA_30286	0.073771471	8.365531277	0.244020739	0.416149413	monothiol glutaredoxin-3
KLMA_10613	0.073772845	4.024033743	0.523867964	0.684688505	uncharacterized protein KLMA_10613
KLMA_50402	0.073922698	10.24410409	0.358562978	0.537013178	2-isopropylmalate synthase
KLMA_60169	0.073976087	6.463497162	0.311915487	0.489388127	hypothetical protein KLMA_60169
KLMA_50231	0.074069509	9.344307399	0.26176131	0.434167344	aminomethyltransferase
KLMA_20502	0.074085753	5.600187169	0.516484603	0.678516243	geranylgeranyl transferase type-2 subunit beta
KLMA_60494	0.074187356	7.535535963	0.258834097	0.431390162	cell division control protein 53
KLMA_10444	0.074191231	7.176973497	0.273375801	0.447015105	N(6)-adenine-specific DNA methyltransferase-like 1
KLMA_70081	0.074353558	6.965990884	0.350631833	0.529884975	transcription factor MBP1
KLMA_40479	0.074406417	9.210313651	0.240813474	0.412177363	cytochrome b-c1 complex subunit 2
KLMA_30069	0.074633727	7.252706407	0.220918899	0.390056326	DOA4-independent degradation protein 4
KLMA_30253	0.074635984	7.758468269	0.2882678	0.464623251	protein DRE2
KLMA_10352	0.074761756	7.611779546	0.196495713	0.361161507	dual specificity protein kinase YAK1
KLMA_50295	0.074772164	8.31092794	0.277784632	0.452088191	transcription regulatory protein SNF2
KLMA_60500	0.074795594	6.298074408	0.403664247	0.579826052	probable allantoinase 1
KLMA_80138	0.074803773	6.501007164	0.411926776	0.585961605	protein FYV10
KLMA_30463	0.074836975	5.628908521	0.429007985	0.600214752	cell division control protein 31
KLMA_50104	0.074852993	7.853802983	0.375164579	0.553662012	alanyl-tRNA synthetase
KLMA_60467	0.075007609	9.377144201	0.264700844	0.437108244	hypothetical protein KLMA_60467
KLMA_50122	0.075138716	6.817159488	0.407025156	0.582172608	protein LDB19
KLMA_70270	0.075157196	4.717272335	0.470279348	0.637123726	uncharacterized protein C1F7.10
KLMA_30363	0.075212611	6.400335831	0.427902888	0.599033912	ATP-dependent permease PDR12
KLMA_80331	0.075274545	5.969175062	0.42720632	0.598771141	carrier protein YMC1
KLMA_30123	0.075296304	6.230795733	0.350073385	0.52937127	CTD kinase subunit alpha
KLMA_80258	0.075351368	6.837630721	0.23490761	0.405894213	mitochondrial distribution and morphology protein 35
KLMA_10129	0.075532128	6.361776883	0.296895192	0.473021114	protein TEX1
KLMA_20598	0.075604767	8.130782614	0.287154572	0.463291343	phosphoribosylaminoimidazole carboxylase
KLMA_40381	0.07570103	7.161161957	0.298827165	0.474850346	mannan endo-1
KLMA_20802	0.075716798	7.29263785	0.193619398	0.3587136	replication factor C subunit 1
KLMA_30063	0.075718905	6.451039101	0.274282913	0.448347069	sphingosine N-acyltransferase LAG1
KLMA_10255	0.075822777	5.134005397	0.491154919	0.656997676	mediator of RNA polymerase II transcription subunit 31
KLMA_20037	0.075887841	5.606996845	0.49843877	0.662827	oligosaccharide translocation protein RFT1
KLMA_10378	0.076265002	7.728335987	0.309732146	0.487066618	protein CASP
KLMA_50069	0.076286635	7.14141299	0.256199774	0.428325709	nucleoporin NUP82
KLMA_20309	0.076330336	5.842113635	0.370770594	0.54952081	CCR4-associated factor 16
KLMA_50422	0.076337168	7.678672339	0.277249442	0.4513688	protein NNF2
KLMA_30207	0.076504707	7.229687067	0.291178266	0.467361664	mitochondrial import inner membrane translocase subunit TIM13
KLMA_70040	0.076556185	4.877094112	0.446897441	0.617510182	ubiquitin thioesterase OTU1
KLMA_80346	0.076760616	7.25086854	0.204543147	0.371165374	UBX domain-containing protein 1
KLMA_30562	0.07688189	7.937019438	0.252522093	0.425406656	uncharacterized protein KLMA_30562
KLMA_20590	0.076896317	8.614922535	0.589541587	0.736463381	60S acidic ribosomal protein P2-B
KLMA_70293	0.077019748	7.067162889	0.29770001	0.473746496	nucleoporin NUP57
KLMA_30362	0.077076582	6.535832019	0.398156701	0.576357699	ATP-dependent permease PDR12
KLMA_20025	0.07717418	5.848956256	0.46365773	0.631904839	U6 snRNA-associated Sm-like protein LSm5
KLMA_40155	0.077343935	6.99793057	0.306723208	0.483002495	ISWI one complex protein 2
KLMA_80265	0.077373017	6.901626291	0.223010845	0.392949392	uncharacterized protein KLMA_80265
KLMA_40096	0.077631718	9.077641327	0.37214271	0.550712105	polyamine transporter 1
KLMA_60203	0.077636001	6.557898975	0.25066273	0.423895611	Golgi apparatus membrane protein TVP23
KLMA_50446	0.077637488	5.768230431	0.322899462	0.501567001	mediator of RNA polymerase II transcription subunit 18
KLMA_20556	0.077872768	7.290962726	0.200951771	0.367123428	mitochondrial fusion and transport protein UGO1
KLMA_70175	0.07788732	8.214860934	0.184158407	0.346799208	protein ARG5
KLMA_60149	0.077971925	5.445438566	0.440359565	0.610630249	COMPASS component SWD2
KLMA_40239	0.078022786	8.003293871	0.224986229	0.394411565	37S ribosomal protein S28
KLMA_40606	0.078169354	8.539187866	0.253638461	0.426397759	transcription elongation factor SPT5
KLMA_60394	0.078275614	4.125719543	0.495188726	0.659497835	uncharacterized protein KLMA_60394
KLMA_70277	0.078289131	6.874508027	0.344120403	0.524476036	uncharacterized protein KLMA_70277
KLMA_50485	0.078357724	5.505646637	0.398674519	0.576934899	defective in cullin neddylation protein 1
KLMA_40183	0.078501402	6.649045704	0.244332581	0.416534607	protein transport protein SEC22
KLMA_80159	0.078640316	9.007795165	0.246401692	0.418882877	cytochrome c oxidase polypeptide 5A
KLMA_20271	0.078655039	4.023196624	0.502436767	0.666318449	zinc finger DNA binding domain-containing protein
KLMA_50343	0.079388234	5.015072083	0.404248054	0.58032054	tubulin-specific chaperone C
KLMA_80401	0.079400943	8.026733601	0.16661651	0.323377124	26S protease regulatory subunit 6A
KLMA_40632	0.079454724	8.051643926	0.184989028	0.347661692	GTP-binding protein
KLMA_70254	0.079461412	8.647157036	0.319191104	0.497420681	epsin-2
KLMA_30298	0.079670002	6.853885988	0.200256896	0.366241598	ubiquitin-conjugating enzyme E2 13
KLMA_10370	0.079982049	7.485825034	0.236777293	0.407954145	pantothenate transporter FEN2
KLMA_40244	0.080040823	5.676728764	0.356387928	0.534542224	ATP-dependent permease PDR15
KLMA_40201	0.080103232	8.884689878	0.19209691	0.356990925	uncharacterized protein KLMA_40201
KLMA_60480	0.080254005	4.945125502	0.417743708	0.592149873	uncharacterized protein KLMA_60480
KLMA_20225	0.080311512	6.530886968	0.320483172	0.498792472	nuclear protein SNF4
KLMA_10424	0.080345214	8.5889827	0.232271124	0.402630983	glucose-signaling factor 2
KLMA_40249	0.080398812	5.542323357	0.391528641	0.569485519	uncharacterized protein KLMA_40249
KLMA_40309	0.080495928	7.101760408	0.318510763	0.496839873	endoplasmic reticulum transmembrane protein 1
KLMA_20488	0.080615492	7.497206333	0.278144693	0.452522175	RRM (RNA recognition motif)
KLMA_20299	0.08067739	9.462296671	0.291606669	0.467361664	cytochrome c oxidase subunit 6A
KLMA_50059	0.08077666	4.439785499	0.508685655	0.671914394	probable serine/threonine-protein kinase
KLMA_30264	0.080810227	10.46037904	0.225382679	0.394786363	60S ribosomal protein L3
KLMA_50129	0.081002365	7.87823998	0.315227153	0.493465446	probable phosphatidylinositol-4-phosphate 5-kinase MSS4
KLMA_10318	0.081133821	6.204649153	0.369326872	0.54771616	RNA recognition motif domain-containing protein
KLMA_20403	0.081328071	8.611246953	0.214361682	0.382675885	ribosomal 60S subunit protein L28
KLMA_50461	0.081385592	6.072836207	0.440878843	0.611175391	kinetochore-associated protein DSN1
KLMA_20022	0.081417882	5.58101317	0.400886	0.578407585	sister chromatid cohesion protein 4
KLMA_60523	0.081432189	8.639531596	0.250877007	0.424109943	coatomer subunit alpha
KLMA_20072	0.08147377	5.674735505	0.387310859	0.565303603	hypothetical conserved protein
KLMA_70071	0.081519642	6.286364927	0.291136749	0.467361664	vacuole morphology and inheritance protein 14
KLMA_40242	0.081633946	7.300714609	0.229429086	0.399275835	protein MSN5
KLMA_80264	0.081657213	7.090347696	0.221267239	0.3904005	actin-like protein ARP9
KLMA_10071	0.081690973	8.097261556	0.209628652	0.376873199	high-affinity glutamine permease
KLMA_70438	0.08186412	7.527038966	0.216701236	0.385573812	uncharacterized protein KLMA_70438
KLMA_20390	0.082205698	6.450022363	0.255808225	0.427887138	UBX domain-containing protein 3
KLMA_70118	0.082233862	1.303276872	0.729323199	0.841526768	guanine nucleotide-binding protein subunit gamma
KLMA_30358	0.082267891	6.489594031	0.214989916	0.383514781	cell division control protein 28
KLMA_50010	0.082446698	7.668559073	0.252498314	0.425406656	nuclear division defective protein 1
KLMA_60503	0.082537545	7.746659579	0.193680168	0.3587136	ubiquitin conjugation factor E4
KLMA_20342	0.082552846	6.04454406	0.293965062	0.470019479	conserved oligomeric Golgi complex subunit 4
KLMA_50404	0.082631228	7.283717371	0.237025989	0.407954145	AP-1 complex subunit mu-1-I
KLMA_10132	0.082682998	6.508756173	0.254962963	0.427625432	DNA repair protein RAD50
KLMA_70287	0.082699893	6.032623365	0.336354896	0.51718168	vacuolar protein sorting-associated protein 66
KLMA_60083	0.082764084	4.376794197	0.493833372	0.659268826	Sm-like family protein
KLMA_20219	0.0828073	6.342702712	0.461422499	0.630454598	BNI1-related protein 1
KLMA_30238	0.082866476	7.681298531	0.291751834	0.467439694	ATP-dependent RNA helicase DBP5
KLMA_60338	0.083325439	4.870771215	0.48895803	0.654520674	mitochondrial carrier protein LEU5
KLMA_70349	0.083589442	7.070978316	0.571728214	0.722866179	GTP cyclohydrolase-2
KLMA_10779	0.083615552	7.849075664	0.189818655	0.354359869	hypothetical protein KLMA_10779
KLMA_80387	0.083661328	6.191967961	0.255393266	0.427776881	uncharacterized protein KLMA_80387
KLMA_70212	0.083673419	6.583819626	0.255827951	0.427887138	protein arginine N-methyltransferase HSL7
KLMA_30127	0.083753718	9.322513089	0.216272931	0.385291177	ras-related protein SEC4
KLMA_40608	0.083840531	7.721871359	0.214930334	0.383514781	eukaryotic translation initiation factor 3 subunit G
KLMA_20724	0.083937695	5.880200149	0.332220865	0.512451478	non-structural maintenance of chromosome element 3
KLMA_50533	0.084148854	9.299056833	0.263199652	0.435817606	acetyl-coenzyme A synthetase 2
KLMA_20246	0.084165428	7.0047213	0.263804811	0.436521281	diphosphomevalonate decarboxylase
KLMA_20534	0.084170902	8.962031235	0.367987703	0.546399148	aspartic proteinase 3
KLMA_10197	0.08426557	5.702228205	0.345743813	0.525613044	flocculation protein FLO5
KLMA_30115	0.084329334	10.36186209	0.185646909	0.348762805	hypothetical protein KLMA_30115
KLMA_60114	0.084402743	7.887096334	0.174549974	0.333491522	hexaprenyl pyrophosphate synthetase
KLMA_50473	0.084422143	9.982587056	0.230535599	0.400338701	60S ribosomal protein L2
KLMA_50417	0.084500181	7.733160511	0.212929	0.380900934	protein ERP4
KLMA_30421	0.084703756	7.191632307	0.26946195	0.442857241	uncharacterized protein KLMA_30421
KLMA_50250	0.08471769	7.384988584	0.210081672	0.377399221	GPI ethanolamine phosphate transferase 1
KLMA_50557	0.084734631	6.718740481	0.226898762	0.396166845	exocyst complex component SEC10
KLMA_70206	0.084779471	5.032712083	0.478831246	0.644606109	alcohol-sensitive RING finger protein 1
KLMA_80104	0.085344033	5.804294024	0.263555985	0.436258541	peroxisomal membrane protein PEX14
KLMA_80367	0.085450113	9.589115776	0.438850972	0.609494112	heat shock protein SSA3
KLMA_60451	0.08545959	8.016227442	0.173429158	0.331989043	probable 1-acyl-sn-glycerol-3-phosphate acyltransferase
KLMA_30364	0.08557079	5.974944918	0.353833409	0.532729293	defects in morphology protein 1
KLMA_30285	0.085630693	2.711318575	0.642768505	0.780921975	trans-aconitate 3-methyltransferase
KLMA_40433	0.085941044	5.20237262	0.451244979	0.621455918	autophagy-related protein 7
KLMA_30245	0.086113331	5.719028948	0.282474682	0.458182068	uncharacterized protein KLMA_30245
KLMA_40380	0.086155956	5.85834535	0.361555063	0.540158582	ubiquitin-conjugating enzyme E2-18 kDa
KLMA_70455	0.086436345	4.433960535	0.399459303	0.577553065	hypothetical protein KLMA_70455
KLMA_80390	0.086453191	7.275391075	0.169383203	0.326696504	uncharacterized protein KLMA_80390
KLMA_10103	0.086708015	7.465451486	0.173402582	0.331989043	rab guanine nucleotide exchange factor SEC2
KLMA_30659	0.086871556	7.633775722	0.219931535	0.389319798	uncharacterized protein KLMA_30659
KLMA_30158	0.086952259	6.149965036	0.316553093	0.494901496	protein PHS1
KLMA_20413	0.086968926	7.61779177	0.174558204	0.333491522	imidazole glycerol phosphate synthase hisHF
KLMA_20345	0.087018581	7.942463892	0.23752786	0.408527683	protein FUN14
KLMA_10585	0.087044284	7.770373648	0.23287444	0.403388153	ubiquitin domain-containing protein DSK2
