genes	logFC	logCPM	PValue	FDR	Portein_names
YALI0_E04983g	0.003058067	5.357424868	0.991068415	0.99517596	some similarities with uniprot|CAD62574Schizosaccharomyces pombe Anaphase-promoting complex (APC)required for cyclin degradation possibly required formetaphase-anaphase transition cullin family
YALI0_E22330g	0.003110178	4.584095878	0.993550563	0.996677005	no similarity
YALI0_F28523g	0.003145931	5.485592705	0.992228756	0.995680844	weakly similar to uniprot|P38838 Saccharomycescerevisiae YHR134w WSS1 unknown function
YALI0_F03047g	0.003270378	6.817633845	0.989992173	0.99468992	weakly similar to KLLA0F13860g Kluyveromyces lactisIPF 986.1
YALI0_F17380g	0.004018729	6.214817943	0.987998672	0.993411015	highly similar to uniprot|P32899 Saccharomycescerevisiae YHR148w IMP3 component of the U3 smallnucleolar ribonucleoprotein
YALI0_B23298g	0.004047907	6.132469289	0.988453249	0.993538222	similar to uniprot|P32462 Saccharomyces cerevisiaeYNL280c Delta(14)-sterol reductase (EC 1.3.1.70)
YALI0_E14641g	0.004084919	6.151537874	0.990164355	0.99468992	weakly similar to uniprot|P36531 Saccharomycescerevisiae YBR122c MRPL36 ribosomal protein YmL36precursor mitochondrial
YALI0_B00968g	0.004261293	5.72573643	0.987046529	0.992948152	similar to uniprot|O13701 Schizosaccharomyces pombeTranscription initiation factor TFIID 55 kDa subunit(TAFII-55)
YALI0_E03850g	0.004306899	6.831574925	0.988442211	0.993538222	some similarities with uniprot|CAB16599Schizosaccharomyces pombe SPAC3H5.08C WD repeat protein
YALI0_E21472g	0.004337192	3.861994318	0.991924306	0.995680844	
YALI0_F08613g	0.004433863	8.657585466	0.990255938	0.99468992	weakly similar to uniprot|P07257 Saccharomycescerevisiae YPR191w QCR2 ubiquinol--cytochrome-c reductase40KD chain II
YALI0_D26125g	0.007246767	4.396038548	0.979554806	0.987872704	similar to uniprot|P53949 Saccharomyces cerevisiaeYNL056W Hypothetical 22.5 kDa protein in ARP5-OMP2intergenic region
YALI0_E03828g	0.007252742	8.026329873	0.983989874	0.991190199	similar to uniprot|P78795 Schizosaccharomyces pombeSPBC18H10.03 Probable eukaryotic translation initiationfactor 3 RNA-binding subunit (eIF-3 RNA-binding subunit)(eIF3 p33) (Translation initiation factor eIF3 p33subunit)
YALI0_C03069g	0.007675423	7.06781351	0.974961523	0.985317657	similar to uniprot|P23202 Saccharomyces cerevisiaeYNL229c URE2 nitrogen catabolite repression regulator
YALI0_D06578g	0.007710675	5.325095688	0.9809267	0.98876236	similar to uniprot|P40005 Saccharomyces cerevisiaeYEL003w GIM4 tubulin folding prefoldin subunit 2
YALI0_E14927g	0.00771135	7.488616984	0.978337195	0.986809058	weakly similar to uniprot|P34223 Saccharomycescerevisiae YBL058w SHP1 potential regulatory subunit forGLC7P
YALI0_D19536g	0.007809451	7.652426999	0.98156157	0.989073104	weakly similar to uniprot|Q802V5 Brachydanio rerioSimilar to TBP-interacting protein
YALI0_E01144g	0.008250588	6.518016665	0.978270344	0.986809058	similar to KLLA0B04246g Kluyveromyces lactispossible transmembrane segment
YALI0_A17600g	0.008505467	5.99413218	0.978065507	0.986809058	weakly similar to uniprot|Q04651 Saccharomycescerevisiae YML067c ERV41 component of copii vesiclesinvolved in transport between the ER and golgi complex
YALI0_B00902g	0.008709097	4.428635541	0.975394531	0.985317657	similar to uniprot|Q00664 Emericella nidulansNuclear migration protein nudF
YALI0_B00616g	0.008718759	6.858417104	0.971394764	0.984164197	similar to uniprot|P31209 Schizosaccharomyces pombePolyadenylate-binding protein (Poly(A)-binding protein)(PABP)
YALI0_E28402g	0.008829192	0.489832616	1	1	weakly similar to DEHA0G02266g Debaryomyceshansenii IPF 912.1
YALI0_E28787g	0.008995347	6.350015891	0.976477704	0.985754242	similar to uniprot|P47039 Saccharomyces cerevisiaeYJL060w
YALI0_B16104g	0.009136306	8.375020188	0.975022176	0.985317657	highly similar to uniprot|P38625 Saccharomycescerevisiae YMR217w GUA1 GMP synthase(glutamine-hydrolyzing) singleton
YALI0_F18370g	0.009573789	7.121153176	0.976710495	0.985824941	some similarities with uniprot|Q12186 Saccharomycescerevisiae YLR116w MSL5 branch point bridging protein
YALI0_F22421g	0.009733209	6.901587147	0.96938889	0.982857132	
YALI0_F24387g	0.009740725	9.834433784	0.975377114	0.985317657	highly similar to uniprot|P02992 Saccharomycescerevisiae YOR187w TUF1 translation elongation factor TUmitochondrial
YALI0_E02222g	0.010045464	5.893254696	0.972216864	0.984319394	uniprot|Q70ML1 Yarrowia lipolytica Alpha 1-6mannosyltransferase involved in secreted proteinglycosylation
YALI0_E06831g	0.010200476	7.180504024	0.971304374	0.984164197	uniprot|O74211 Yarrowia lipolytica PeroxinPeroxisome biogenesis factor 20
YALI0_D04070g	0.010478471	4.512233701	0.971616909	0.984164197	no similarity
YALI0_D02585g	0.010776018	2.446515015	0.984306318	0.991344092	weakly similar to uniprot|P54072 Saccharomycescerevisiae YLR152c
YALI0_E16126g	0.011615189	7.278345597	0.96361811	0.979629891	weakly similar to uniprot|P32317 Saccharomycescerevisiae YEL052w AFG1 ATPase family gene
YALI0_D06974g	0.011619212	7.104992958	0.963250044	0.979420097	similar to uniprot|Q05584 Saccharomyces cerevisiaeYDR272w GLO2 glyoxalase II (hydroxyacylglutathionehydrolase)
YALI0_B01408g	0.011999617	8.076363739	0.967829086	0.98184037	similar to uniprot|P30574 Candida albicansCarboxypeptidase Y precursor (EC 3.4.16.5)(Carboxypeptidase YSCY)
YALI0_B01628g	0.012360777	7.737711251	0.965101498	0.980871674	similar to uniprot|P53258 Saccharomyces cerevisiaeYGR100w MIC1 MAC1P interacting protein
YALI0_E21626g	0.012403539	7.102480726	0.959459619	0.976976937	similar to uniprot|P47122 Saccharomyces cerevisiaeYJR072c
YALI0_C01375g	0.012409197	5.236947792	0.967769206	0.98184037	weakly similar to uniprot|Q05854 Saccharomycescerevisiae Putative transcriptional regulatory proteinYLR278C
YALI0_D26972g	0.012490907	7.143686608	0.974941584	0.985317657	weakly similar to uniprot|Q9Y802Schizosaccharomyces pombe
YALI0_E31691g	0.012533101	8.491331174	0.965163476	0.980871674	weakly similar to uniprot|P35192 Saccharomycescerevisiae YMR021c MAC1 metal binding activator singleton
YALI0_D09333g	0.012750645	3.718202147	0.972610578	0.984475647	similar to uniprot|Q9PH93 Xylella fastidiosaHypothetical protein
YALI0_F17512g	0.012752765	7.090881523	0.968581752	0.982367661	similar to uniprot|P35996 Saccharomyces cerevisiaeYKL170w MRPL38 ribosomal protein of the large subunit(L14)
YALI0_D06754g	0.013071358	7.268691039	0.975257566	0.985317657	similar to uniprot|Q9P861 Arxula adeninivoransFerro-O2- oxidoreductase precursor
YALI0_E10879g	0.013307232	6.577034254	0.956600018	0.975643102	weakly similar to uniprot|AAO59297 Cochliobolusheterostrophus KLP10 kinesin
YALI0_D03762g	0.013400358	7.915996722	0.95721963	0.975740554	similar to uniprot|P38886 Saccharomyces cerevisiaeYHR200w SUN1 26S proteasome regulatory subunit
YALI0_D20240g	0.013582341	5.425731345	0.967899761	0.98184037	weakly similar to uniprot|P07276 Saccharomycescerevisiae YGR258c RAD2 structure-specific nuclease of thenucleotide excision repairosome
YALI0_B10758g	0.013874125	7.16587621	0.960350551	0.977292219	highly similar to uniprot|P43063 Candida albicanscell division control protein 28
YALI0_D20394g	0.013920837	5.175898134	0.956636022	0.975643102	weakly similar to uniprot|P26370 Saccharomycescerevisiae YDL170w UGA3 transcriptional activator for GABAcatabolic genes
YALI0_E18414g	0.014130653	7.703850548	0.95610602	0.975575712	similar to uniprot|P40357 Saccharomyces cerevisiaeYGR009c SEC9 protein transport protein
YALI0_A08151g	0.014428897	5.209742761	0.965715878	0.981268424	highly similar to uniprot|P32529 Saccharomycescerevisiae YJR063W DNA-directed RNA polymerase I 13.7 kDapolypeptide (EC 2.7.7.6)
YALI0_E32593g	0.014641699	7.050503012	0.958943503	0.976680814	weakly similar to uniprot|P54787 Saccharomycescerevisiae YML097c VPS9 vacuolar sorting proteinsingleton
YALI0_F22473g	0.014654623	5.508686002	0.952039527	0.972428906	some similarities with uniprot|Q02630 Saccharomycescerevisiae YMR047c NUP116 nuclear pore protein
YALI0_A08261g	0.014773542	7.929255867	0.973896717	0.985317657	weakly similar to KLLA0E01001g Kluyveromyces lactisIPF 3777.1
YALI0_A04345g	0.015311525	6.411336359	0.961995291	0.978801525	similar to uniprot|Q06697 Saccharomyces cerevisiaeYLR418c CDC73 DNA-directed RNA polymerase II accessoryprotein
YALI0_F08503g	0.015335429	5.752430758	0.949428542	0.971293518	no similarity
YALI0_B16236g	0.015689969	7.408156029	0.956111039	0.975575712	weakly similar to uniprot|Q04119 Saccharomycescerevisiae YDR452W D9461.37P
YALI0_E34852g	0.015788487	6.934985394	0.966548675	0.98146556	similar to uniprot|P32803 Saccharomyces cerevisiaeYGL200c EMP24 component of the COPII-coated vesicles
YALI0_E19536g	0.015935948	7.787353815	0.951445761	0.972116654	weakly similar to uniprot|P39993 Saccharomycescerevisiae YEL022w GEA2 GDP/GTP exchange factor for ARF
YALI0_D19954g	0.016246763	5.856440414	0.953840231	0.973775541	similar to DEHA0F11836g Debaryomyces hansenii
YALI0_A17963g	0.016475145	1.056090877	0.971652946	0.984164197	highly similar to uniprot|Q6CHJ4 Yarrowialipolytica YALI0A08195g
YALI0_B08712g	0.016486438	8.007576708	0.956247813	0.975575712	similar to uniprot|Q7S227 Neurospora crassaNCU09887.1 related to glucose-6-phosphate/phosphatetranslocator
YALI0_F05808g	0.016772053	8.662262748	0.966558043	0.98146556	highly similar to uniprot|P05319 Saccharomycescerevisiae YOL039w RPLA2 acidic ribosomal protein P2.beta
YALI0_C11495g	0.017092677	6.985423777	0.949484715	0.971293518	similar to uniprot|P38254 Saccharomyces cerevisiaeYBR094w weak similarity to pig tubulin-tyrosine ligase
YALI0_C23749g	0.017141397	7.072028376	0.947797039	0.970361507	similar to uniprot|P28737 Saccharomyces cerevisiaeYGR028w MSP1 intra-mitochondrial sorting protein
YALI0_E16621g	0.017256414	7.345733028	0.950422623	0.971760605	weakly similar to uniprot|Q04472 Saccharomycescerevisiae YMR115w
YALI0_F05104g	0.017360834	6.286362481	0.950660446	0.971813939	weakly similar to uniprot|P39933 Saccharomycescerevisiae YPR186c TFC2 TFIIIA transcription initiationfactor
YALI0_B01276g	0.017408644	5.491784555	0.948929183	0.971053229	weakly similar to uniprot|P53294 Saccharomycescerevisiae YGR169c similarity to RIB2P
YALI0_D21604g	0.017491837	8.241794751	0.947495148	0.970361507	similar to uniprot|P39006 Saccharomyces cerevisiaeYNL169C Phosphatidylserine decarboxylase proenzyme 1mitochondrial precursor (EC 4.1.1.65)
YALI0_F05236g	0.018582312	4.440636785	0.957778362	0.975822294	weakly similar to DEHA0B10791g Debaryomyceshansenii IPF 9981.1
YALI0_A01892g	0.018745318	7.979923277	0.947042798	0.970270336	weakly similar to uniprot|P47179 Saccharomycescerevisiae YJR151C
YALI0_F16874g	0.01899974	6.658763118	0.941436322	0.966373042	weakly similar to uniprot|Q7SI58 Neurospora crassaNCU00593.1 hypothetical protein
YALI0_B15598g	0.019082987	11.35098351	0.957958891	0.975842079	
YALI0_E16643g	0.020221898	8.542556563	0.950845411	0.971813939	similar to uniprot|P43567 Saccharomyces cerevisiaeYFL030w
YALI0_F17864g	0.020306122	5.518871563	0.9448997	0.968894106	weakly similar to uniprot|P07260 Saccharomycescerevisiae YOL139c CDC33 translation initiation factoreIF4E
YALI0_E09977g	0.020543078	5.218426285	0.933527102	0.961464659	some similarities with uniprot|P35208 Saccharomycescerevisiae YJL127c SPT10 transcription regulatory protein
YALI0_F00396g	0.020771057	6.943552685	0.947932812	0.970361507	similar to uniprot|Q10740 Saccharomyces cerevisiaeYNL045w
YALI0_E00154g	0.020772095	7.881535211	0.934903453	0.962227734	similar to uniprot|P38903 Saccharomyces cerevisiaeYOR014w RTS1 potential regulatory subunit of proteinphosphatase 2A possible transmembrane segment
YALI0_F00836g	0.0210795	7.796339535	0.938411471	0.964464416	similar to uniprot|P31383 Saccharomyces cerevisiaeYAL016w TPD3 ser/thr protein phosphatase 2A regulatorychain A
YALI0_D00253g	0.021206436	5.05567479	0.945677366	0.969363311	weakly similar to uniprot|Q12104 Saccharomycescerevisiae YOR166c Saccharomyces cerevisiae
YALI0_D08635g	0.021224485	5.013617835	0.957642711	0.975822294	
YALI0_F18788g	0.021410105	5.96529446	0.935171944	0.962340548	weakly similar to uniprot|Q12224 Saccharomycescerevisiae YPL089c RLM1 transcription factor of the MADSbox family
YALI0_B11594g	0.021601648	7.53232302	0.942415024	0.966959973	similar to uniprot|Q96UQ4 Aspergillus nigerAminopeptidase B
YALI0_C01441g	0.021647726	7.455587076	0.934193711	0.961987642	weakly similar to uniprot|O42997Schizosaccharomyces pombe Hypothetical 33.6 kDa protein
YALI0_F09185g	0.021691266	10.04700514	0.947824258	0.970361507	
YALI0_B04114g	0.022355695	8.256093603	0.940283325	0.965631756	similar to uniprot|Q08971 Saccharomyces cerevisiaeChromosome XVI reading frame ORF YPL225W
YALI0_F25179g	0.022639271	6.479371608	0.927580986	0.957620254	weakly similar to uniprot|Q08923 Saccharomycescerevisiae YPL181w CTI6 transcription factor binding
YALI0_E15884g	0.022767552	3.893784288	0.960285495	0.977292219	weakly similar to uniprot|O94329Schizosaccharomyces pombe Hypothetical protein
YALI0_A14762g	0.023948402	4.542053366	0.926860066	0.957557299	some similarities with wi|NCU08342.1 Neurosporacrassa NCU08342.1 hypothetical protein
YALI0_C07975g	0.024924739	6.72573985	0.937001766	0.963535338	some similarities with uniprot|Q7RXW6 Neurosporacrassa NCU01465.1 hypothetical protein
YALI0_B08844g	0.024997735	6.451433909	0.923186149	0.954873378	similar to uniprot|P48363 Saccharomyces cerevisiaeYGR078c PAC10 GIM4 - Gim complex component
YALI0_D11660g	0.025589372	5.803138721	0.922474109	0.954462876	similar to uniprot|Q8RCT3 Thermoanaerobactertengcongensis Uncharacterized enzyme involved in pigmentbiosynthesis
YALI0_F23969g	0.025934031	4.522765191	0.920874895	0.953459699	similar to wi|NCU02176.1 Neurospora crassaNCU02176. 1 conserved hypothetical protein
YALI0_E14773g	0.026754618	5.676189065	0.915251681	0.950765485	similar to uniprot|P38806 Saccharomyces cerevisiaeYHR090c YNG2 component of NuA4 histone acetyltransferasecomplex
YALI0_E05401g	0.027023476	8.395915426	0.941483791	0.966373042	weakly similar to uniprot|P33202 Saccharomycescerevisiae YKL010c SOS1
YALI0_F27577g	0.027254555	5.420126445	0.925539175	0.956653717	no similarity
YALI0_B07711g	0.028083282	4.242500759	0.926956583	0.957557299	no similarity
YALI0_D13706g	0.028238332	7.92366903	0.920051347	0.952932799	similar to uniprot|P39743 Saccharomyces cerevisiaeYDR388w RVS167 Reduced viability upon starvation
YALI0_E04741g	0.028557395	5.009906624	0.917181687	0.951424812	no similarity
YALI0_E29359g	0.02857306	5.628447507	0.916208324	0.950836794	weakly similar to uniprot|Q08921 Saccharomycescerevisiae YPL180w SHD7
YALI0_D20042g	0.028579523	7.086144639	0.916788637	0.951179989	weakly similar to uniprot|Q03653 Saccharomycescerevisiae YMR212c EFR3 weak similarity to myosinsconserved ubiquitous membrane protein required for cellviability singleton
YALI0_E23089g	0.028665717	7.686603282	0.938509702	0.964464416	similar to uniprot|O94061 Candida albicans CA49C4.02 accessory subunit of NADH-ubiquinone oxidoreductase
YALI0_E23562g	0.028752764	8.933793958	0.946914164	0.970270336	similar to uniprot|P38664 Kluyveromyces lactisRL30_KLULA 60S ribosomal protein L30 (L32)
YALI0_B16808g	0.028758725	7.435106902	0.911386682	0.947685688	similar to uniprot|Q00816 Saccharomyces cerevisiaeYDR028c REG1 regulatory subunit for protein phosphataseGLC7P singleton
YALI0_D21648g	0.029045682	7.09148431	0.911360605	0.947685688	some similarities with DEHA0G17006g Debaryomyceshansenii IPF 273.1
YALI0_F15081g	0.030080115	6.031631842	0.907862938	0.945157411	weakly similar to CA4661|IPF6561 Candida albicansIPF6561 unknown function
YALI0_F31295g	0.030098138	5.145249472	0.905493878	0.943826608	some similarities with uniprot|Q7SFY3 Neurosporacrassa NCU03111.1
YALI0_F19250g	0.030266408	5.744502774	0.902515913	0.942181815	weakly similar to uniprot|Q12743 Saccharomycescerevisiae YDR411c
YALI0_C11429g	0.030683382	6.70612885	0.928419257	0.958159046	some similarities with uniprot|Q02555 Saccharomycescerevisiae YMR239C RNT1 Ribonuclease III double-strandedribonuclease required for 3 processing of rRNAs anssnRNAs
YALI0_B04070g	0.030919012	6.760281345	0.923426812	0.954959228	weakly similar to uniprot|P40343 Saccharomycescerevisiae YNR006w VPS27 vacuolar proteinsorting-associated protein
YALI0_D11594g	0.031316769	4.61164137	0.921313332	0.953614631	no similarity
YALI0_D00429g	0.031422002	9.204653615	0.919550736	0.952932799	weakly similar to uniprot|P28707 Saccharomycescerevisiae YKL117w SBA1 Hsp90 (Ninety) AssociatedCo-chaperone
YALI0_C13552g	0.031513401	4.616006133	0.933145952	0.96123555	weakly similar to uniprot|Q6C4Q3 Yarrowialipolytica YALI0E24585g
YALI0_E14839g	0.031672241	6.855032281	0.928863002	0.958349605	weakly similar to KLLA0D09174g Kluyveromyceslactis
YALI0_A09042g	0.031756358	7.480914352	0.900727416	0.941256955	uniprot|Q6H9P2 Yarrowia lipolytica Putativeubiquitin monooxygenase and similar to uniprot|P53318Saccharomyces cerevisiae YGR255C Ubiquinone biosynthesismonooxgenase COQ6
YALI0_F14443g	0.032131334	5.175976087	0.893735439	0.936728769	similar to uniprot|Q02336 Saccharomyces cerevisiaeYDR448w ADA2 general transcriptional adaptor orco-activator
YALI0_B23232g	0.032498374	8.380806489	0.926758353	0.957557299	weakly similar to uniprot|P53297 Saccharomycescerevisiae YGR178c PBP1 PAB1P interacting proteinsingleton
YALI0_A06369g	0.032710266	6.054557308	0.894578333	0.936963681	weakly similar to uniprot|P12611 Saccharomycescerevisiae YOR043w WHI2 growth regulation protein
YALI0_A02288g	0.033446784	6.065332513	0.893694363	0.936728769	weakly similar to wi|NCU09374.1 Neurospora crassaNCU09374.1 hypothetical protein
YALI0_F29513g	0.033787634	5.736744204	0.916104786	0.950836794	weakly similar to uniprot|P16664 Saccharomycescerevisiae YDR137w RGP1 reduced growth phenotype protein
YALI0_E03102g	0.034073008	6.03017998	0.904565665	0.943508564	weakly similar to DEHA0A06006g Debaryomyceshansenii
YALI0_F10923g	0.03422702	6.990831553	0.907484034	0.945087826	similar to uniprot|P42826 Saccharomyces cerevisiaeYGR194c XKS1 xylulokinase and DEHA0C07788g Debaryomyceshansenii
YALI0_A13541g	0.034533578	7.754899435	0.921339413	0.953614631	some similarities with uniprot|P53292 Saccharomycescerevisiae YGR165w
YALI0_C12918g	0.034839498	7.647461694	0.895594939	0.937542092	similar to uniprot|P06182 Saccharomyces cerevisiaeYAL039c CYC3 holocytochrome-c synthase (cytochrome c hemelyase)
YALI0_D03575g	0.03620919	7.287886842	0.88852811	0.934180656	similar to uniprot|O14205 Schizosaccharomyces pombeHypothetical protein C5D6.13 in chromosome I
