Geneid,Std_1,Std_2,Std_3,Doc_1,Doc_2,Doc_3
YALI0_E03124g,7225,8276,7827,5310,5176,4725
YALI0_E03146g,10053,9925,5009,3795,3490,3073
YALI0_E03168g,5736,5137,2949,1166,2688,3146
YALI0_E03190g,2600,2479,1937,777,1627,1762
YALI0_E03212g,7753,5877,2857,1383,2233,2390
YALI0_E03234g,907,763,876,753,824,656
YALI0_E03256g,2409,2001,1126,767,1141,1232
YALI0_E03278g,2894,2775,1906,744,1350,1373
YALI0_E03300g,12,16,20,26,41,55
YALI0_E03322g,2228,2509,3088,3446,3115,2402
YALI0_E03344g,1483,1805,2558,2709,2217,1732
YALI0_E03366g,1518,1802,1366,1433,1229,917
YALI0_E03388g,7696,9818,10011,13726,6192,4167
YALI0_E03410g,366,469,241,194,310,326
YALI0_E03432g,11531,12460,9970,8488,9352,8587
YALI0_E03476g,13504,19423,44405,25189,47944,46568
YALI0_E03498g,466,376,384,428,360,286
YALI0_E03520g,1356,1695,1568,1382,1476,1322
YALI0_E03542g,1764,1736,950,568,706,668
YALI0_E03564g,2793,2449,1868,1525,1877,1813
YALI0_E03586g,910,805,551,422,568,632
YALI0_E03608g,4244,5400,6408,5397,6977,6799
YALI0_E03630g,4963,4579,3349,1303,2992,3403
YALI0_E03674g,5642,6085,3731,1665,3164,3925
YALI0_E03696g,4773,5030,4640,3670,4269,3558
YALI0_E03718g,8265,12337,10312,7401,14538,18948
YALI0_E03740g,770,1142,1288,3757,1569,1141
YALI0_E03762g,992,1108,841,688,918,785
YALI0_E03784g,3523,4585,4861,2307,3338,3674
YALI0_E03806g,1298,1727,1773,1178,1701,1756
YALI0_E03828g,8961,9137,7163,8757,6574,4818
YALI0_E03850g,3186,3831,3980,1998,3496,3738
YALI0_E03872g,9209,14643,11157,4328,7904,7324
YALI0_E03894g,960,930,746,644,722,640
YALI0_E03916g,802,1114,2207,3378,2458,2018
YALI0_E03938g,123,170,45,71,24,46
YALI0_E03960g,1169,1332,1558,1396,1315,1299
YALI0_E03982g,4204,4300,2462,742,1872,2165
YALI0_E04004g,322,377,388,351,393,413
YALI0_E04026g,200,217,298,239,342,291
YALI0_E04048g,1966,1376,652,469,567,451
YALI0_E04070g,3127,2381,2547,1514,2347,2344
YALI0_E04092g,4778,5114,3885,1474,2665,3212
YALI0_E04114g,4593,4884,5246,2989,5769,6090
YALI0_E04136g,2354,2301,1863,548,975,986
YALI0_E04158g,2340,2683,2324,488,1745,1696
YALI0_E04169g,6893,8096,7328,2313,5743,6812
YALI0_E04202g,171,206,257,488,366,278
YALI0_E04224g,770,1082,1614,843,1282,1116
YALI0_E04246g,3282,2285,486,322,329,333
YALI0_E04268g,811,865,797,295,424,386
YALI0_E04290g,699,610,399,177,193,165
YALI0_E04312g,3358,3852,3604,1371,3392,4286
YALI0_E04334g,381,393,567,719,614,627
YALI0_E04356g,10488,10610,5004,2406,3531,3235
YALI0_E04378g,1754,2178,2665,2251,2008,1583
YALI0_E04400g,3533,3798,2937,2089,2896,2832
YALI0_E04422g,12747,21909,36834,36314,37414,35348
YALI0_E04444g,5599,5231,3034,1247,2325,2411
YALI0_E04466g,1929,2196,1473,1467,1404,1177
YALI0_E04488g,1741,1485,510,290,362,366
YALI0_E04510g,613,869,645,428,506,585
YALI0_E04532g,6005,7705,5253,2303,2616,2460
YALI0_E04554g,1540,1780,2096,1964,2144,1805
YALI0_E04576g,9360,8730,3774,1911,2796,3078
YALI0_E04598g,3118,3801,6068,4858,7272,8632
YALI0_E04620g,843,787,860,1127,1182,1117
YALI0_E04642g,1570,1618,1197,1043,1068,989
YALI0_E04664g,65,80,43,66,62,67
YALI0_E04675g,2185,2180,2010,1972,2122,2217
YALI0_E04697g,1274,1211,1052,1336,1278,976
YALI0_E04719g,5703,7995,9357,5295,7359,8104
YALI0_E04741g,1084,1125,884,858,984,721
YALI0_E04763g,858,858,560,1063,656,485
YALI0_E04785g,3269,2867,1997,1946,1885,1571
YALI0_E04807g,5635,6751,4400,1520,2715,2679
YALI0_E04829g,2232,2333,1805,1888,1642,1288
YALI0_E04851g,23,17,13,0,2,6
YALI0_E04873g,1263,1480,1400,919,967,877
YALI0_E04939g,1622,2068,1796,1238,1311,1104
YALI0_E04961g,149,180,271,309,477,576
YALI0_E04983g,1422,1356,1186,992,1193,1068
YALI0_E05005g,11977,11857,7046,3308,5319,5457
YALI0_E05027g,9616,8720,5344,3582,4185,3700
YALI0_E05049g,1845,2002,2124,1805,1983,1604
YALI0_E05071g,478,415,305,394,241,135
YALI0_E05093g,2022,1741,1189,795,1160,1050
YALI0_E05115g,7761,9508,9838,10531,7985,6743
YALI0_E05137g,7867,10683,23812,20185,30933,35293
YALI0_E05159g,12,11,8,13,4,7
YALI0_E05181g,1332,1829,2192,2101,1715,1424
YALI0_E05203g,703,879,1557,1899,1806,1554
YALI0_E05225g,5339,5108,3674,2875,3388,3101
YALI0_E05247g,6963,8157,16514,10352,19161,21864
YALI0_E05269g,585,807,2161,4579,2919,3121
YALI0_E05291g,6016,7520,8909,10341,9130,8406
YALI0_E05313g,43,23,13,34,23,18
YALI0_E05335g,1276,1415,1284,942,746,528
YALI0_E05357g,648,647,428,194,248,214
YALI0_E05379g,792,816,1027,631,772,731
YALI0_E05401g,11093,11681,9620,4528,10380,12952
YALI0_E05423g,2537,2006,329,231,222,250
YALI0_E05445g,886,1083,1693,2405,2117,1570
YALI0_E05467g,1463,1768,5026,4788,5812,6516
YALI0_E05489g,6800,7164,4019,2178,2805,3017
YALI0_E05511g,11702,18080,33055,43340,41481,35822
YALI0_E05533g,1663,1522,1563,1748,2221,2354
YALI0_E05555g,1858,1736,503,228,492,627
YALI0_E05577g,78,89,84,182,190,165
YALI0_E05599g,4799,5722,8860,3140,7822,8826
YALI0_E05621g,10143,13365,18975,17834,26136,24731
YALI0_E05643g,3607,4167,4694,4054,4850,5674
YALI0_E05665g,2489,4754,14433,12041,20039,21570
YALI0_E05687g,1877,2645,5275,2904,4820,4384
YALI0_E05709g,907,1761,8436,11481,13562,12539
YALI0_E05731g,22,17,5,51,26,54
YALI0_E05753g,6191,7275,6526,6489,4666,4166
YALI0_E05775g,1098,1070,676,422,720,854
YALI0_E05797g,10237,9562,6375,5142,5748,4905
YALI0_E05819g,5827,7607,1322,392,908,1036
YALI0_E05841g,870,1169,3123,3744,5028,5117
YALI0_E05863g,1861,2221,2122,2003,1833,1703
YALI0_E05885g,1,0,0,0,0,0
YALI0_E05907g,31630,16143,11029,4995,10471,12921
YALI0_E05929g,8351,8712,4834,1482,2290,2166
YALI0_E05951g,908,590,232,560,358,288
YALI0_E05973g,80,118,90,83,84,95
YALI0_E05995g,32266,40006,45757,21698,44079,55877
YALI0_E06017g,23539,26613,23336,11343,21974,26891
YALI0_E06039g,2506,2756,2114,1740,1991,1799
YALI0_E06061g,29385,28366,29032,14026,27653,26741
YALI0_E06083g,3794,4870,9280,9912,12494,11478
YALI0_E06105g,3156,3216,2460,2295,3202,3088
YALI0_E06127g,87,90,182,299,183,185
YALI0_E06149g,1965,1742,694,331,529,556
YALI0_E06171g,2810,2836,2100,2640,1631,1193
YALI0_E06193g,2821,3149,2535,2574,2667,2212
YALI0_E06215g,3451,3964,3082,2989,2668,2242
YALI0_E06237g,5272,6530,8530,11827,7414,5348
YALI0_E06347g,1948,1978,1361,805,853,765
YALI0_E06369g,2183,2513,1878,1198,1530,1528
YALI0_E06391g,852,963,1111,1045,1014,978
YALI0_E06413g,1793,2068,1301,915,1161,1206
YALI0_E06435g,5791,5996,4532,3143,4091,3841
YALI0_E06457g,11798,12031,8069,3252,5735,6337
YALI0_E06479g,63853,85912,62865,23718,56813,75333
YALI0_E06501g,4696,5636,5041,4267,4704,4585
YALI0_E06519g,2982,3042,1915,556,1222,1316
YALI0_E06545g,182,85,52,58,54,38
YALI0_E06567g,2,0,0,0,0,4
YALI0_E06589g,101,153,920,1707,1613,1183
YALI0_E06611g,1661,1607,666,458,494,447
YALI0_E06633g,3271,3345,2481,2047,2119,1747
YALI0_E06655g,1858,1597,1124,619,1000,936
YALI0_E06677g,920,1083,867,810,769,596
YALI0_E06699g,972,1057,1151,800,992,971
YALI0_E06721g,2295,2737,2330,1713,1766,1688
YALI0_E06743g,569,658,853,864,840,641
YALI0_E06765g,7053,6787,2770,1118,2425,2490
YALI0_E06787g,24,26,2,0,0,0
YALI0_E06809g,2097,1613,570,538,480,335
YALI0_E06831g,5276,5174,3610,2697,4529,4526
YALI0_E06853g,9996,12429,14046,11642,13375,11657
YALI0_E06875g,505,398,117,64,83,99
YALI0_E06897g,1211,1420,842,629,668,726
YALI0_E06919g,4426,5537,4915,2260,4803,5370
YALI0_E06941g,4702,5118,2594,1717,1920,1799
YALI0_E07051g,1891,4614,13334,11122,15818,18277
YALI0_E07073g,4729,5807,9091,8898,9519,8005
YALI0_E07095g,2843,2945,2946,786,2614,3175
YALI0_E07117g,298,366,554,555,554,483
YALI0_E07139g,6069,6062,3793,900,2269,2847
YALI0_E07161g,1646,1597,1201,1335,1143,820
YALI0_E07183g,7509,8350,7823,7442,7605,7152
YALI0_E07205g,44,42,72,92,89,167
YALI0_E07271g,4959,6608,8217,7840,20047,25309
YALI0_E07293g,287,345,315,378,391,441
YALI0_E07315g,5153,4123,4457,4013,6206,7097
YALI0_E07337g,515,555,590,308,378,358
YALI0_E07381g,53,57,384,496,779,737
YALI0_E07425g,4771,4173,2214,956,2114,2410
YALI0_E07491g,2827,2998,2790,2397,2442,2410
YALI0_E07513g,2849,3361,4266,3976,3890,3625
YALI0_E07535g,1511,1219,675,449,772,1094
YALI0_E07557g,2531,1767,790,236,575,670
YALI0_E07579g,86,107,88,66,28,24
YALI0_E07601g,2050,1959,1450,681,1602,2222
YALI0_E07623g,3691,4266,4687,2730,3724,3441
YALI0_E07744g,53254,83386,104110,38879,96911,135625
YALI0_E07766g,1168,566,82,246,147,111
YALI0_E07788g,2005,2109,1294,847,1113,966
YALI0_E07810g,2811,3537,6539,4927,7457,7899
YALI0_E07832g,91259,129035,131584,71682,111351,137447
YALI0_E07898g,2406,2676,2000,962,2311,2680
YALI0_E07920g,8739,7591,3772,1856,2940,2614
YALI0_E07942g,5172,4688,2758,1217,2836,3922
YALI0_E07964g,307,378,427,299,437,417
YALI0_E07986g,572,624,526,750,555,437
YALI0_E08008g,120,120,42,10,33,43
YALI0_E08030g,2776,3104,3380,1556,2782,2748
YALI0_E08052g,1061,1164,811,625,834,1149
YALI0_E08074g,178,123,442,617,733,671
YALI0_E08085g,985,992,566,789,617,465
YALI0_E08096g,84,50,30,8,33,40
YALI0_E08162g,10340,8445,10964,8242,14625,15384
YALI0_E08184g,651,782,1451,2177,1715,1525
YALI0_E08206g,1877,2647,9583,9234,18497,23970
YALI0_E08228g,1281,1439,1314,614,1075,1008
YALI0_E08250g,185,121,37,18,30,36
YALI0_E08316g,3109,3579,2448,1134,2433,2976
YALI0_E08338g,3282,3719,3000,1514,3049,3420
YALI0_E08360g,1097,1110,1202,864,1139,1098
YALI0_E08382g,540,538,817,689,973,904
YALI0_E08387g,14,16,3,22,19,12
YALI0_E08392g,0,2,0,0,0,0
YALI0_E08448g,6648,6494,4397,3330,4506,4531
YALI0_E08470g,1508,1578,1488,878,1558,1586
YALI0_E08492g,20,6,10,5,10,17
YALI0_E08514g,1999,2376,1426,992,925,633
YALI0_E08536g,4251,4480,3478,3780,3080,2462
YALI0_E08558g,816,956,945,918,764,601
YALI0_E08580g,568,700,1005,705,1210,1135
YALI0_E08602g,5525,6474,4018,3491,2902,2330
YALI0_E08617g,5662,6944,7526,5812,6326,5706
YALI0_E08646g,1349,1523,1574,1864,1561,1361
YALI0_E08756g,1989,1769,1135,1573,939,651
YALI0_E08822g,1353,1410,1499,1881,1916,1698
YALI0_E08844g,3809,3990,3490,1397,2891,3400
YALI0_E08866g,1839,1912,2096,959,2027,2138
YALI0_E08888g,4535,5218,9098,9776,8876,7433
YALI0_E08910g,579,768,849,582,618,543
YALI0_E08932g,328,334,297,167,112,68
YALI0_E08954g,268,263,323,187,284,283
YALI0_E08969g,96,125,68,66,44,50
YALI0_E08998g,9,7,2,4,4,0
YALI0_E09012g,4361,4132,2974,1007,2444,3065
YALI0_E09015g,1214,1460,2686,1598,2392,2095
YALI0_E09020g,1552,1623,998,544,851,752
YALI0_E09042g,8753,9352,8927,3843,7849,8372
YALI0_E09064g,187,310,895,856,1341,1045
YALI0_E09086g,3991,3470,2878,2184,3133,2946
YALI0_E09108g,12489,13102,10045,5284,8737,9055
YALI0_E09130g,3193,4043,6713,10154,6734,5007
YALI0_E09152g,1158,1295,1161,750,1041,1036
YALI0_E09174g,1415,1404,1206,681,1032,1091
YALI0_E09196g,2970,3325,2636,2332,2396,2186
YALI0_E09218g,17,12,12,9,7,11
YALI0_E09240g,2927,3011,2136,950,1498,1358
YALI0_E09262g,3328,2298,558,354,346,281
YALI0_E09276g,2943,2785,1742,1744,1695,1319
YALI0_E09284g,1441,1264,395,333,290,315
YALI0_E09306g,6081,5336,3266,2047,3154,3085
YALI0_E09350g,0,0,0,0,1,0
YALI0_E09372g,2929,2627,1118,426,1044,1038
YALI0_E09405g,5199,4456,3659,3225,4689,5725
YALI0_E09427g,66,82,244,301,228,201
YALI0_E09449g,1432,1340,883,477,708,535
YALI0_E09471g,5288,4967,4024,1748,2371,2292
YALI0_E09493g,17632,17376,20023,4473,22350,39297
YALI0_E09515g,4,8,18,17,13,15
YALI0_E09559g,20,14,12,6,8,14
YALI0_E09581g,10,13,21,18,11,21
YALI0_E09603g,10381,13285,20117,7059,19641,24999
YALI0_E09625g,164,183,245,62,237,350
YALI0_E09647g,67,58,126,189,151,118
YALI0_E09669g,35,46,55,60,87,90
YALI0_E09691g,2243,2971,3441,5226,2923,2024
YALI0_E09713g,0,2,0,0,1,2
YALI0_E09735g,0,1,0,4,2,2
YALI0_E09757g,1163,1173,2115,1079,2029,2023
YALI0_E09779g,6,3,2,0,2,0
YALI0_E09801g,154,179,366,197,268,278
YALI0_E09823g,874,1011,620,317,439,409
YALI0_E09845g,13786,12293,6945,3053,6250,6905
YALI0_E09867g,4404,5005,3393,868,2592,3777
YALI0_E09889g,4444,4639,3601,3313,3977,3415
YALI0_E09911g,865,929,915,562,699,636
YALI0_E09933g,5983,6419,6765,4526,6409,6052
YALI0_E09955g,2744,2840,2493,1294,2356,2365
YALI0_E09977g,1250,1202,1122,824,1080,1086
YALI0_E09999g,2718,3004,3522,6738,3423,1818
YALI0_E10021g,858,988,776,794,748,535
YALI0_E10043g,4009,4494,3118,2784,3568,3886
YALI0_E10065g,3190,5378,5695,3748,5066,5264
YALI0_E10087g,4341,3932,2154,1362,2102,2117
YALI0_E10109g,5732,5138,2487,1435,2256,2275
YALI0_E10131g,1922,2248,3997,14901,4748,2221
YALI0_E10144g,8789,12892,18360,19713,18580,16728
YALI0_E10153g,615,518,396,373,404,396
YALI0_E10175g,9971,12859,14788,7107,12790,13829
YALI0_E10197g,92,130,42,6,36,44
YALI0_E10219g,20,20,18,11,19,18
YALI0_E10241g,1076,1214,1194,745,1069,980
YALI0_E10263g,2821,2600,1623,1310,1173,829
YALI0_E10285g,1793,1766,1170,608,930,984
YALI0_E10307g,1777,1991,1380,1061,1286,1239
YALI0_E10329g,4794,5324,3619,2288,2729,2692
YALI0_E10351g,976,1067,1389,1606,1588,1608
YALI0_E10373g,1215,1525,1471,2148,1685,1357
YALI0_E10395g,9665,10168,9898,5947,10552,12763
YALI0_E10417g,3113,2700,3056,335,1080,1150
YALI0_E10439g,4080,3629,1894,1225,1628,1513
YALI0_E10461g,9027,9047,8105,14601,9067,7514
YALI0_E10483g,446,477,936,1468,1673,1646
YALI0_E10505g,3576,3376,6461,4336,7595,8690
YALI0_E10527g,24,32,68,126,109,100
YALI0_E10549g,1941,1845,949,364,464,455
YALI0_E10571g,5939,5976,10677,8888,9667,10372
YALI0_E10593g,669,610,577,634,578,662
YALI0_E10615g,18,35,24,34,27,12
YALI0_E10637g,4938,5203,4602,2122,4095,4455
YALI0_E10659g,458,524,34,24,32,34
YALI0_E10681g,588,513,423,215,414,432
YALI0_E10725g,795,911,403,253,265,197
YALI0_E10747g,1517,1555,875,604,529,500
YALI0_E10769g,734,830,516,178,327,296
YALI0_E10791g,844,940,1162,1207,1364,1226
YALI0_E10813g,3643,3519,2442,2054,2271,2147
YALI0_E10835g,24,11,17,45,19,8
YALI0_E10857g,3789,4449,6081,6844,5929,5035
YALI0_E10879g,2957,3434,2834,2320,2551,2731
YALI0_E10901g,4670,4939,3721,2423,3335,2917
YALI0_E10923g,1406,1492,993,861,800,545
YALI0_E10989g,1408,1392,775,462,617,534
YALI0_E11011g,969,1251,1529,2791,1398,1056
YALI0_E11033g,3205,4194,3692,5682,3116,2213
YALI0_E11055g,44,33,12,4,8,12
YALI0_E11077g,1816,1757,1131,801,986,1048
YALI0_E11099g,11787,13241,21181,17141,26967,30710
YALI0_E11121g,2487,3339,9527,8504,11289,10092
YALI0_E11143g,2235,3496,6483,4575,8766,10636
YALI0_E11165g,1918,1929,1535,836,1670,1994
YALI0_E11187g,1167,1254,1018,1181,1026,801
YALI0_E11209g,157,177,183,124,169,189
YALI0_E11319g,4017,3978,2565,3807,3220,3083
YALI0_E11330g,622,488,245,329,312,326
YALI0_E11341g,3227,3367,2683,1548,2263,2483
YALI0_E11355g,2923,3539,4641,4922,4405,3256
YALI0_E11363g,1851,1881,1226,893,1100,894
YALI0_E11385g,2591,1806,867,752,748,629
YALI0_E11407g,3369,1974,672,193,438,480
YALI0_E11429g,4960,4992,2489,1754,2989,3516
YALI0_E11451g,998,1460,2099,1272,2326,2623
YALI0_E11473g,176,129,90,68,158,183
YALI0_E11495g,2663,2207,1379,599,1288,1478
YALI0_E11517g,3147,3381,600,260,285,402
YALI0_E11539g,13962,12141,5119,1839,2760,2880
YALI0_E11561g,34,45,135,161,221,171
YALI0_E11583g,1569,1623,875,492,817,930
YALI0_E11605g,1813,2291,3395,2594,3347,3756
YALI0_E11627g,194,180,172,336,279,229
YALI0_E11649g,9,14,6,6,6,9
YALI0_E11671g,3497,3972,4293,2674,3996,4359
YALI0_E11693g,641,606,1366,816,1775,2076
YALI0_E11715g,146,166,156,181,193,154
YALI0_E11737g,1155,1549,2082,2506,2805,2835
YALI0_E11803g,2428,3092,3731,3642,3487,2642
YALI0_E11825g,2845,3644,2865,2320,2260,2163
YALI0_E11847g,12761,17705,16138,7739,7393,6559
YALI0_E11869g,3690,3511,1621,532,690,596
YALI0_E11891g,4776,5776,5869,6257,4835,4381
YALI0_E11913g,2646,3011,2734,1229,2150,1944
YALI0_E11935g,488,480,280,338,168,110
YALI0_E11957g,713,856,536,358,478,422
YALI0_E11979g,662,735,922,393,838,1005
YALI0_E12001g,4971,6146,6724,4387,6303,7362
YALI0_E12023g,589,524,374,546,198,142
YALI0_E12045g,118,240,12,0,2,8
YALI0_E12067g,656,1026,2707,2812,2769,2113
YALI0_E12081g,5623,7250,10520,12764,13174,11440
YALI0_E12089g,5062,6155,6380,2131,5173,5616
YALI0_E12111g,12301,17463,30902,46146,34210,28758
YALI0_E12133g,23240,21869,20062,24632,24243,20218
YALI0_E12155g,1132,1157,1060,290,777,961
YALI0_E12177g,3493,4052,3038,2280,3137,3027
YALI0_E12199g,7313,8126,3576,1990,2806,2566
YALI0_E12221g,9180,11913,14836,6509,12090,12802
YALI0_E12243g,10277,9358,4831,2586,3764,3972
YALI0_E12276g,708,804,1114,1960,1329,976
YALI0_E12287g,642,696,387,333,314,280
YALI0_E12309g,259,230,105,57,104,90
YALI0_E12331g,4436,6651,5199,13349,10667,9165
YALI0_E12353g,5262,6762,5300,4877,3760,2735
YALI0_E12375g,5105,6119,4970,2556,4242,4461
YALI0_E12397g,1978,2054,1820,1872,1625,1189
YALI0_E12419g,4958,3738,2182,3771,5611,6042
YALI0_E12441g,1405,1598,2522,2039,2058,1925
YALI0_E12463g,2264,3467,7160,5958,7771,7548
YALI0_E12485g,992,1014,984,840,975,1037
YALI0_E12507g,24,18,2,24,14,16
YALI0_E12529g,23,15,12,17,18,12
YALI0_E12551g,446,636,2017,1169,2050,2099
YALI0_E12573g,1263,782,324,221,262,302
YALI0_E12595g,1558,1140,407,268,346,363
YALI0_E12617g,5332,7495,10612,7064,9981,12615
YALI0_E12628g,6463,10106,19968,32529,21947,16314
YALI0_E12639g,512,618,787,1026,968,788
YALI0_E12661g,147,160,67,63,56,63
YALI0_E12683g,89083,51541,47761,13886,34111,38465
YALI0_E12705g,2533,2840,2613,1352,1741,1775
YALI0_E12727g,4,12,0,2,4,0
YALI0_E12837g,27,15,13,12,7,10
YALI0_E12859g,8946,7863,6632,4676,8452,10236
YALI0_E12881g,505,663,933,1133,1009,782
YALI0_E12947g,146,140,80,220,190,202
YALI0_E12969g,2378,2691,1597,348,784,809
YALI0_E12991g,933,924,1130,1093,1318,1277
YALI0_E13035g,5596,5996,4571,2848,4484,4858
YALI0_E13057g,2876,3147,3855,2284,3479,3587
YALI0_E13079g,787,989,885,1003,913,719
YALI0_E13101g,3957,4375,3702,1657,2909,3063
YALI0_E13123g,6872,6743,3612,2385,3072,3064
YALI0_E13145g,2525,2968,3078,3451,3383,3864
YALI0_E13167g,813,721,421,380,378,342
YALI0_E13189g,1981,2052,1579,880,1297,1445
YALI0_E13211g,3911,4273,2558,2111,2122,1673
YALI0_E13233g,6117,6369,4824,2476,4766,5470
YALI0_E13255g,28890,29593,22744,11764,20262,23216
YALI0_E13277g,104828,91168,39951,17055,39425,47616
YALI0_E13299g,988,913,906,1368,1266,1070
YALI0_E13321g,838,1200,1834,1626,2123,1928
YALI0_E13343g,2002,2579,2339,2562,2312,2067
YALI0_E13376g,0,0,0,0,0,1
YALI0_E13420g,5403,5637,12837,12960,15361,16651
YALI0_E13442g,3647,3990,3716,1477,2979,3495
YALI0_E13464g,1719,1799,1063,811,1439,1725
YALI0_E13486g,13169,12638,8906,4823,7441,6743
YALI0_E13508g,13279,16626,16144,14232,15108,15043
YALI0_E13530g,2063,2356,2326,1631,2111,2277
YALI0_E13552g,491,543,265,198,185,223
YALI0_E13574g,34479,33021,17469,12981,16614,20472
YALI0_E13596g,3415,3635,3653,1648,3001,3488
YALI0_E13618g,39196,42534,26316,24315,20335,16651
YALI0_E13640g,1111,1121,816,514,770,691
YALI0_E13662g,1809,1909,1942,1955,2231,2001
YALI0_E13684g,1231,1434,1606,1301,1515,1185
YALI0_E13706g,52176,40757,15592,11130,11872,10829
YALI0_E13728g,1555,1428,722,680,529,463
YALI0_E13750g,1604,1825,2833,2042,3398,3590
YALI0_E13794g,3102,3151,2153,2203,2021,1777
YALI0_E13860g,70,68,56,30,44,48
YALI0_E13882g,3140,3538,3103,1492,2579,2490
YALI0_E13904g,3289,3320,3454,2387,3827,3910
YALI0_E13926g,3131,3585,5401,4235,5842,6103
YALI0_E13948g,3565,3778,4324,2433,4347,5137
YALI0_E13970g,1782,2067,1964,668,1589,1719
YALI0_E13992g,3856,4747,5151,3998,5058,5212
YALI0_E14014g,641,744,492,187,306,300
YALI0_E14036g,2916,2915,1552,873,1092,1001
YALI0_E14058g,10038,12172,16562,9385,18068,18322
YALI0_E14080g,998,1031,1085,1014,1086,958
YALI0_E14102g,2196,2301,1364,446,965,1015
YALI0_E14124g,4028,5066,3872,5051,3154,2556
YALI0_E14146g,738,897,1006,681,803,760
YALI0_E14168g,725,574,243,155,168,120
YALI0_E14190g,21910,27355,51550,38095,63552,65447
YALI0_E14212g,16667,20072,18469,18862,15265,12913
YALI0_E14234g,9145,8670,7093,2279,6745,7826
YALI0_E14256g,184,200,319,210,563,1360
YALI0_E14322g,1601,1667,1848,2283,2485,2380
YALI0_E14344g,800,846,1066,864,1148,1012
YALI0_E14366g,477,559,992,864,927,794
YALI0_E14388g1,0,0,0,0,0,0
YALI0_E14388g2,0,0,0,0,0,0
YALI0_E14443g,10270,10586,8747,4018,6695,6383
YALI0_E14465g,17368,19648,14694,11386,11131,10246
YALI0_E14487g,6672,11309,27000,34601,34671,32642
YALI0_E14509g,442,687,950,623,1100,1042
YALI0_E14575g,5906,7026,6218,2384,4948,5418
YALI0_E14597g,11829,12553,7899,2759,6007,7392
YALI0_E14619g,1263,1329,1757,4144,1774,1238
YALI0_E14641g,2318,2644,1940,2281,1798,1430
YALI0_E14663g,1223,1222,899,522,717,691
YALI0_E14685g,1807,1957,2168,2294,2083,1988
YALI0_E14707g,898,1995,8321,7466,12816,14262
YALI0_E14729g,880,842,1073,338,824,1041
YALI0_E14751g,3854,3754,2248,1243,1941,1837
YALI0_E14773g,1687,1832,1400,1289,1483,1310
YALI0_E14795g,7005,8332,8802,7900,8896,8031
YALI0_E14817g,1966,2070,1028,471,562,578
YALI0_E14839g,2894,3996,4184,1663,3495,4401
YALI0_E14927g,5905,5950,5494,3126,5429,6027
YALI0_E14949g,12243,9904,3000,678,1610,1524
YALI0_E14971g,156,199,244,350,216,165
YALI0_E14993g,1518,1749,1825,458,2063,2566
YALI0_E15015g,4761,4860,6245,1777,7314,11065
YALI0_E15037g,1748,2352,1635,1840,1400,1189
YALI0_E15059g,554,618,346,414,362,298
YALI0_E15081g,11223,11270,7101,3045,3850,3175
YALI0_E15103g,2775,2502,2328,2014,2461,2051
YALI0_E15125g,7757,7818,5917,3469,4240,4279
YALI0_E15136g,4545,5129,4981,6101,4555,3628
YALI0_E15147g,343,389,861,376,765,803
YALI0_E15180g,2571,2887,3103,5215,2860,2186
YALI0_E15202g,5898,7435,8488,12297,9143,7300
YALI0_E15224g,2489,3329,4092,4835,4043,3136
YALI0_E15246g,2541,3460,4964,5253,5578,5989
YALI0_E15268g,3107,4085,5089,4629,5164,4679
YALI0_E15290g,9066,10072,9982,6898,9497,9789
YALI0_E15312g,1988,2550,2552,3452,2225,1630
YALI0_E15334g,3122,3240,1994,667,1382,1481
YALI0_E15356g,1595,1678,1511,1554,1556,1281
YALI0_E15378g,64339,52109,49649,29496,65015,81186
YALI0_E15400g,1399,1246,1525,1218,1788,1850
YALI0_E15466g,1749,1939,1831,1965,1747,1345
YALI0_E15488g,13573,13522,11494,6446,9768,9195
YALI0_E15510g,557,1113,2216,2130,2816,3312
YALI0_E15532g,1294,1398,893,828,817,750
YALI0_E15554g,2388,2715,2579,904,2367,2850
YALI0_E15576g,1739,1827,1362,640,1268,1410
YALI0_E15598g,1383,1516,1286,823,1184,1239
YALI0_E15620g,4928,4910,3220,1860,1813,1637
YALI0_E15642g,2552,2659,1884,1005,1166,1307
