# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "8" "-s" "2" "-p" "-t" "gene" "-g" "GENE" "-a" "Users/doughty/Desktop/Omics_Paper/CenPKGFF/Cen.PK113_7D.gff3" "-o" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/Cen.PKpairedStranded_STAR.txt" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam" 
Geneid	Chr	Start	End	Strand	Length	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam
CENPK1137D_3197	ENA|CM001528|CM001528.1	953607	954293	+	687	531	455	449	1299	1468	1410	322	502	505	270	301	444	1489	1420	1527	420	248	258
CENPK1137D_3198	ENA|CM001528|CM001528.1	954321	957857	-	3537	816	727	718	1469	1399	1509	658	647	594	858	892	748	1372	1480	1266	605	470	515
CENPK1137D_3199	ENA|CM001528|CM001528.1	959551	960750	+	1200	10743	9671	10328	28648	23932	27769	7679	8224	6291	5002	5013	4497	18768	22538	17041	9698	7829	8714
CENPK1137D_3201	ENA|CM001528|CM001528.1	961007	961708	-	702	1549	1432	1346	3076	3258	3275	1597	1455	1255	1639	1472	1245	2955	3184	2992	1073	1277	1338
CENPK1137D_3202	ENA|CM001528|CM001528.1	962177	962464	-	288	511	687	535	2918	5131	4110	2884	1864	1862	4333	3732	2528	3439	4157	4117	1113	3006	2527
CENPK1137D_3203	ENA|CM001528|CM001528.1	962945	965302	-	2358	635	586	597	1436	1514	1425	1052	737	720	1136	999	778	1564	1731	1610	548	729	750
CENPK1137D_3204	ENA|CM001528|CM001528.1	965686	967707	-	2022	328	317	308	766	802	830	484	350	350	654	557	410	688	776	706	274	383	381
CENPK1137D_3205	ENA|CM001528|CM001528.1	967757	968368	-	612	54	49	56	124	124	121	57	59	64	47	59	68	128	128	146	46	36	45
CENPK1137D_3206	ENA|CM001528|CM001528.1	968868	969734	-	867	1511	1371	1379	2708	2402	2277	1460	1036	968	1442	1331	901	2476	2354	2328	1010	1084	1036
CENPK1137D_3207	ENA|CM001528|CM001528.1	970452	973415	-	2964	6898	6932	6770	15154	16798	16066	4183	4828	4684	4692	4954	5231	13516	14714	13554	4666	3774	3707
CENPK1137D_3208	ENA|CM001528|CM001528.1	974556	976262	-	1707	1148	1073	1031	2019	2099	2163	1425	856	750	1772	1419	867	1850	2090	1842	824	1198	1209
CENPK1137D_3209	ENA|CM001528|CM001528.1	977017	977457	+	441	9718	8971	9025	6936	8911	8243	5164	3155	3024	7099	5734	3604	5629	6368	6067	2886	5524	5734
CENPK1137D_3210	ENA|CM001528|CM001528.1	977717	979000	-	1284	6874	6539	6778	17132	18591	18274	8698	6514	6150	9962	8803	6919	15018	17211	15741	5991	7466	7523
CENPK1137D_3212	ENA|CM001528|CM001528.1	979446	981749	-	2304	876	857	877	2483	1777	1953	754	801	684	652	738	620	1938	1915	1725	898	581	634
CENPK1137D_3213	ENA|CM001528|CM001528.1	982163	983953	-	1791	631	636	671	1741	1770	1734	920	724	605	1048	1014	748	1617	1805	1558	610	676	705
CENPK1137D_3214	ENA|CM001528|CM001528.1	984647	985168	+	522	160	139	172	577	588	633	169	232	248	181	185	242	573	638	600	178	137	152
CENPK1137D_3215	ENA|CM001528|CM001528.1	985654	986421	+	768	549	545	418	2193	3358	2565	1297	1076	1205	1254	1314	1175	2391	2205	2590	997	1489	1328
CENPK1137D_3216	ENA|CM001528|CM001528.1	987731	989101	+	1371	93	73	82	215	251	313	107	64	78	128	123	87	132	169	127	78	178	204
CENPK1137D_3217	ENA|CM001528|CM001528.1	990858	993203	-	2346	2348	2329	2293	7583	8451	8359	3275	2861	2670	3616	3411	2930	6420	7221	6664	2556	3226	3149
CENPK1137D_3218	ENA|CM001528|CM001528.1	995321	995911	+	591	239	276	297	590	481	466	324	229	204	307	268	203	487	487	489	230	250	255
CENPK1137D_3219	ENA|CM001528|CM001528.1	996551	997870	+	1320	675	667	686	1580	1538	1578	838	585	600	929	792	557	1442	1597	1464	528	678	681
CENPK1137D_3220	ENA|CM001528|CM001528.1	998040	998822	-	783	2332	2178	2178	6003	6699	6155	1728	2592	2339	1435	1638	2110	5848	6245	5915	2119	1360	1341
CENPK1137D_3221	ENA|CM001528|CM001528.1	1000608	1001921	+	1314	9701	10222	8438	46886	69371	54412	8660	18156	19865	6207	8910	15498	56623	54173	58451	14636	8087	7461
CENPK1137D_3223	ENA|CM001528|CM001528.1	1002204	1003643	-	1440	775	767	739	2175	2410	2311	996	1015	924	1017	983	911	2227	2380	2111	850	856	835
CENPK1137D_3224	ENA|CM001528|CM001528.1	1004305	1005783	+	1479	1648	1615	1283	6995	10328	8161	3485	3096	3457	3454	3493	3341	6348	6619	6868	3384	4731	4245
CENPK1137D_3225	ENA|CM001528|CM001528.1	1005886	1006986	-	1101	767	687	682	1417	1450	1374	492	579	527	554	643	589	1435	1457	1397	469	329	375
CENPK1137D_3226	ENA|CM001528|CM001528.1	1007352	1010447	-	3096	521	513	480	1166	1250	1154	707	515	508	788	766	622	1154	1268	1143	452	564	557
CENPK1137D_3227	ENA|CM001528|CM001528.1	1012157	1013761	+	1605	3917	3936	4078	8099	7642	8315	1671	2276	1848	2630	2813	3239	5660	6404	5336	2632	1721	1855
CENPK1137D_3228	ENA|CM001528|CM001528.1	1013993	1016422	-	2430	742	648	702	1644	1766	1716	896	678	572	749	697	586	1699	1848	1615	579	717	774
CENPK1137D_3229	ENA|CM001528|CM001528.1	1016646	1017431	-	786	499	506	525	1275	1280	1236	1169	542	538	1143	842	478	1134	1285	1214	414	845	900
CENPK1137D_3230	ENA|CM001528|CM001528.1	1017639	1018913	-	1275	252	272	287	775	789	719	396	283	275	469	411	295	645	693	644	274	372	391
CENPK1137D_3231	ENA|CM001528|CM001528.1	1019270	1021525	-	2256	2008	1889	1828	5326	4427	4596	1328	1724	1486	1308	1309	1469	4594	4724	4233	1639	923	1005
CENPK1137D_3232	ENA|CM001528|CM001528.1	1022326	1024431	+	2106	866	848	852	1952	2088	1791	964	924	950	874	887	893	2313	2404	2398	713	664	642
CENPK1137D_3234	ENA|CM001528|CM001528.1	1024674	1025405	-	732	1153	1082	1033	3623	3692	3517	1395	1373	1450	1045	1275	1226	3860	3641	3603	1228	1044	987
CENPK1137D_3235	ENA|CM001528|CM001528.1	1025727	1026323	-	597	369	341	360	764	795	712	719	379	391	907	810	444	832	782	852	346	649	629
CENPK1137D_3236	ENA|CM001528|CM001528.1	1027040	1031179	+	4140	1258	1168	1241	2454	2695	2582	1334	1118	1135	1548	1548	1341	2483	2586	2560	976	1069	1095
CENPK1137D_3237	ENA|CM001528|CM001528.1	1031461	1037364	+	5904	638	580	587	1148	1204	1237	384	491	420	431	492	503	1140	1187	1147	423	280	343
CENPK1137D_3238	ENA|CM001528|CM001528.1	1037470	1038171	-	702	547	529	499	1421	1040	994	492	485	425	412	460	395	1147	1106	1030	504	366	423
CENPK1137D_3239	ENA|CM001528|CM001528.1	1038385	1038909	-	525	5	13	6	18	13	16	2	5	6	10	11	10	10	8	6	8	4	1
CENPK1137D_3240	ENA|CM001528|CM001528.1	1039565	1042765	-	3201	828	839	834	1906	1816	1917	983	743	709	1072	1016	812	1780	1892	1780	663	729	779
CENPK1137D_3241	ENA|CM001528|CM001528.1	1042883	1043419	+	537	460	400	437	1171	1146	1121	1139	551	532	966	787	500	1095	1196	1108	466	842	799
CENPK1137D_3242	ENA|CM001528|CM001528.1	1043550	1045211	-	1662	989	991	1026	2136	2079	2053	836	839	747	812	854	773	1925	2147	1927	708	645	657
CENPK1137D_3243	ENA|CM001528|CM001528.1	1045375	1046292	-	918	657	621	635	1417	1414	1331	546	559	469	612	540	572	1262	1365	1219	520	426	428
CENPK1137D_3245	ENA|CM001528|CM001528.1	1046462	1048195	+	1734	377	385	374	939	939	963	385	380	351	431	462	441	805	914	842	290	346	337
CENPK1137D_3246	ENA|CM001528|CM001528.1	1048523	1049683	-	1161	2117	1708	1714	5388	4967	5105	2498	2874	2783	2459	2908	2946	6048	6280	5862	2506	1813	1957
CENPK1137D_3247	ENA|CM001528|CM001528.1	1050635	1051450	-	816	581	632	587	1379	1042	1054	1322	654	580	1222	1034	514	1268	1228	1197	616	830	882
CENPK1137D_3248	ENA|CM001528|CM001528.1	1052549	1056982	+	4434	590	639	592	1443	1633	1579	616	572	614	857	808	806	1466	1684	1614	489	477	486
CENPK1137D_3249	ENA|CM001528|CM001528.1	1057508	1058449	-	942	9477	7750	7795	28165	30008	27692	4809	10295	10332	3918	5672	8886	30337	29758	29967	8951	3414	3687
CENPK1137D_3250	ENA|CM001528|CM001528.1	1058740	1059333	-	594	136	105	100	322	282	274	42	87	74	34	47	57	232	247	227	85	28	36
CENPK1137D_3251	ENA|CM001528|CM001528.1	1059375	1059764	-	390	103	90	93	198	170	177	114	93	74	81	81	64	208	152	165	74	65	84
CENPK1137D_3252	ENA|CM001528|CM001528.1	1060382	1061314	-	933	1656	1612	1517	4652	5089	5135	1616	2072	1941	1684	1754	1987	4742	4991	4816	1597	1331	1197
CENPK1137D_3253	ENA|CM001528|CM001528.1	1061576	1062877	-	1302	2798	2482	2627	7339	5974	6573	3066	2493	2336	2743	2499	2169	6260	6350	5900	2486	2194	2287
CENPK1137D_3310	ENA|CM001528|CM001528.1	1063537	1064664	-	1128	1288	1465	1329	2577	2301	2371	644	823	788	619	565	636	1954	2320	1913	877	610	629
CENPK1137D_3311	ENA|CM001528|CM001528.1	1066946	1068715	-	1770	833	949	863	234	367	265	57	90	88	105	86	163	241	289	224	74	43	46
CENPK1137D_3312	ENA|CM001528|CM001528.1	1070017	1071438	+	1422	412	344	364	702	820	799	291	296	295	337	338	368	701	760	714	219	246	243
CENPK1137D_3313	ENA|CM001528|CM001528.1	1073687	1075537	-	1851	3027	3622	2829	7431	14070	9925	2269	3093	2475	4014	3105	4436	6319	8028	6423	2530	3822	2870
CENPK1137D_3314	ENA|CM001528|CM001528.1	1076323	1077823	+	1501	1177	1389	1215	2003	3553	2713	326	704	545	743	708	1440	1665	2104	1668	608	514	396
CENPK1137D_5196	ENA|CM001529|CM001529.1	5099	5467	-	369	1	4	6	11	15	2	3	4	2	2	2	3	12	7	9	2	1	3
CENPK1137D_5307	ENA|CM001529|CM001529.1	6738	7445	+	708	83	67	62	38	32	37	29	13	8	57	34	15	25	20	12	14	39	26
CENPK1137D_5373	ENA|CM001529|CM001529.1	8074	9285	+	1212	33	25	25	109	140	139	55	51	44	72	68	67	174	147	120	47	30	32
CENPK1137D_5384	ENA|CM001529|CM001529.1	12253	14136	-	1884	5093	4952	4461	2451	2048	2124	317	564	527	487	533	790	1374	1476	1326	866	343	452
CENPK1137D_5395	ENA|CM001529|CM001529.1	14948	16705	+	1758	1222	1268	1205	2475	2045	2146	638	755	657	662	629	656	1903	2069	1802	797	540	632
CENPK1137D_5406	ENA|CM001529|CM001529.1	16782	18674	-	1893	647	597	590	1236	1157	1249	554	563	486	531	607	487	1175	1345	1181	419	384	430
CENPK1137D_5417	ENA|CM001529|CM001529.1	19406	21046	+	1641	488	443	427	1708	1423	1354	416	637	573	479	474	560	1479	1659	1425	605	334	299
CENPK1137D_5428	ENA|CM001529|CM001529.1	21143	25921	-	4779	967	947	1015	1086	1153	1154	441	380	446	552	527	530	1085	1152	1040	370	345	366
CENPK1137D_5439	ENA|CM001529|CM001529.1	26358	27242	-	885	3916	3497	3567	10164	11319	10784	4646	4524	4147	4116	4061	3574	9810	11011	10250	3701	3996	3948
CENPK1137D_5197	ENA|CM001529|CM001529.1	28420	29190	-	771	3468	3323	3103	11595	11038	10630	1921	3163	3082	1666	2197	2935	9244	9724	8909	3565	1758	1849
CENPK1137D_5208	ENA|CM001529|CM001529.1	31976	32647	-	672	741	669	690	1408	1422	1496	878	613	589	931	910	582	1292	1488	1338	543	679	757
CENPK1137D_5219	ENA|CM001529|CM001529.1	33245	38851	+	5607	1028	1008	1036	2086	2304	2370	673	801	859	675	723	852	1987	2262	2043	737	601	571
CENPK1137D_5230	ENA|CM001529|CM001529.1	39090	41129	-	2040	946	920	1008	2138	2063	1965	1230	944	893	1497	1395	960	1989	2073	1958	808	981	923
CENPK1137D_5241	ENA|CM001529|CM001529.1	41924	43741	+	1818	99	139	120	272	328	322	292	158	137	445	298	168	296	378	298	88	232	276
CENPK1137D_5252	ENA|CM001529|CM001529.1	44271	46151	+	1881	1870	1902	1818	4987	5202	4634	3343	2233	2247	3398	3067	2223	5550	5498	5332	1839	2299	2085
CENPK1137D_5263	ENA|CM001529|CM001529.1	46382	47329	-	948	90	83	89	363	320	295	177	151	142	179	196	171	289	315	354	149	124	100
CENPK1137D_5274	ENA|CM001529|CM001529.1	48014	49012	+	999	668	595	589	1572	1728	1555	972	639	730	1056	948	631	1596	1480	1551	669	903	849
CENPK1137D_5285	ENA|CM001529|CM001529.1	49812	51953	+	2142	1337	1212	1193	5350	6002	5672	3032	2681	2559	4323	4766	3655	5470	6540	5871	2136	2596	2392
CENPK1137D_5296	ENA|CM001529|CM001529.1	52285	55725	-	3441	708	725	813	1900	1819	1772	961	776	718	1131	1096	844	1553	1912	1696	695	792	803
CENPK1137D_5308	ENA|CM001529|CM001529.1	56123	56965	-	843	76	116	96	104	122	105	38	55	46	36	56	47	99	160	104	31	24	23
CENPK1137D_5319	ENA|CM001529|CM001529.1	57040	57318	-	279	7	3	3	9	21	9	7	8	2	8	7	6	6	15	8	2	4	2
CENPK1137D_5330	ENA|CM001529|CM001529.1	57623	59020	-	1398	1940	1727	1752	3864	4322	5095	2984	1610	1653	3189	2598	1868	3970	4132	4138	1223	2354	2728
CENPK1137D_5341	ENA|CM001529|CM001529.1	59403	60617	-	1215	1750	1482	1585	3469	3394	3149	2321	1440	1488	2395	2129	1357	3459	3627	3316	1252	1755	1706
CENPK1137D_5352	ENA|CM001529|CM001529.1	60892	62709	-	1818	395	388	435	981	1062	1010	713	458	435	832	770	485	962	1023	925	361	593	585
CENPK1137D_5363	ENA|CM001529|CM001529.1	62869	63231	+	363	51	39	55	125	143	107	40	45	43	49	48	45	100	109	132	37	39	27
CENPK1137D_5369	ENA|CM001529|CM001529.1	63437	65035	+	1599	416	386	390	1289	1178	1206	459	459	411	548	493	496	1164	1157	1167	435	421	431
CENPK1137D_5370	ENA|CM001529|CM001529.1	65195	67402	-	2208	254	212	251	1405	1459	1406	186	274	294	266	309	331	698	724	700	542	355	344
CENPK1137D_5371	ENA|CM001529|CM001529.1	68571	68936	+	366	8689	7580	7730	24915	21317	22087	5582	7278	6625	4731	5093	5454	19969	21084	19267	7519	4455	4536
CENPK1137D_5372	ENA|CM001529|CM001529.1	69250	70467	-	1218	444	464	455	839	813	821	420	352	324	516	440	342	703	808	715	282	378	367
CENPK1137D_5374	ENA|CM001529|CM001529.1	70583	71506	-	924	447	489	483	950	772	849	465	368	296	499	449	305	754	852	701	327	327	371
CENPK1137D_5375	ENA|CM001529|CM001529.1	72089	73570	+	1482	8	8	6	25	16	15	8	10	11	2	5	7	18	25	22	5	8	4
CENPK1137D_5376	ENA|CM001529|CM001529.1	73807	74769	-	963	1352	1291	1296	3285	2591	2799	844	1042	962	897	897	954	2463	2752	2365	1139	609	666
CENPK1137D_5377	ENA|CM001529|CM001529.1	75124	76881	-	1758	205	209	193	714	808	766	565	314	280	653	566	352	686	760	713	254	549	520
CENPK1137D_5378	ENA|CM001529|CM001529.1	77228	78220	-	993	378	369	371	799	709	886	422	313	318	461	493	347	744	748	733	288	342	326
CENPK1137D_5379	ENA|CM001529|CM001529.1	79069	80310	+	1242	24	29	31	96	102	87	28	38	59	33	43	40	123	137	148	31	10	17
CENPK1137D_5380	ENA|CM001529|CM001529.1	80552	82384	+	1833	62	85	60	202	242	218	81	86	93	92	94	92	239	270	271	74	69	56
CENPK1137D_5381	ENA|CM001529|CM001529.1	82533	84479	+	1947	126	118	128	386	367	417	233	171	178	171	185	164	372	405	435	121	152	130
CENPK1137D_5382	ENA|CM001529|CM001529.1	85572	87470	-	1899	347	362	330	615	798	722	313	403	309	308	351	325	688	881	657	260	230	260
CENPK1137D_5383	ENA|CM001529|CM001529.1	88279	91098	-	2820	1328	1258	1238	2189	1870	1946	1350	936	880	1558	1396	1051	1960	2031	1843	906	1046	1179
CENPK1137D_5385	ENA|CM001529|CM001529.1	91504	91956	-	453	129	113	124	207	228	221	65	59	88	57	60	77	191	225	196	67	47	45
CENPK1137D_5386	ENA|CM001529|CM001529.1	92380	93564	+	1185	1691	1458	1627	2484	2589	2525	1702	1254	1218	1580	1442	1056	2428	2495	2328	1153	1471	1626
CENPK1137D_5387	ENA|CM001529|CM001529.1	93805	95040	-	1236	815	779	748	2446	2454	2458	709	871	850	738	743	775	2168	2412	2167	736	557	613
CENPK1137D_5388	ENA|CM001529|CM001529.1	95769	97127	+	1359	1024	1054	1085	2448	2578	2519	1320	1011	1016	1363	1382	952	2466	2460	2415	884	1042	1064
CENPK1137D_5389	ENA|CM001529|CM001529.1	97434	98248	+	815	1985	1872	1815	5499	5060	4787	912	1548	1425	916	1102	1760	4924	4700	4478	1662	697	671
CENPK1137D_5390	ENA|CM001529|CM001529.1	99212	100525	+	1314	1201	1167	1166	2589	2906	2896	1372	1108	1052	1371	1256	1045	2622	2831	2607	992	1118	1169
CENPK1137D_5391	ENA|CM001529|CM001529.1	100983	101279	+	297	5170	4936	4870	8448	9416	9017	1960	3311	3107	1749	2507	3347	8387	8999	8129	2945	1875	1810
CENPK1137D_5392	ENA|CM001529|CM001529.1	101970	103043	+	1074	321	326	274	768	696	748	222	316	265	269	338	317	722	808	686	280	199	179
CENPK1137D_5393	ENA|CM001529|CM001529.1	103186	104475	-	1290	543	509	471	1338	1157	1202	340	462	380	353	421	453	1037	1203	1069	494	275	271
CENPK1137D_5394	ENA|CM001529|CM001529.1	104902	106242	-	1341	593	671	580	1589	1719	1758	714	635	653	798	746	760	1748	1819	1641	499	526	558
CENPK1137D_5396	ENA|CM001529|CM001529.1	106647	108065	-	1419	982	924	856	2528	2404	2465	1163	1030	860	1528	1506	1184	2147	2475	2041	975	945	1005
CENPK1137D_5397	ENA|CM001529|CM001529.1	108766	109047	-	282	2181	1833	1926	4568	4734	4822	2050	1933	1789	1807	1626	1420	4312	4564	4186	1646	1651	1781
CENPK1137D_5398	ENA|CM001529|CM001529.1	110624	112249	+	1626	1471	1477	1400	4115	4347	3812	2899	1862	2014	2824	2726	2025	4640	4347	4412	1691	2208	1940
CENPK1137D_5399	ENA|CM001529|CM001529.1	112899	114491	-	1593	8568	7116	7104	79761	84743	75411	23161	33691	36940	9744	12373	17111	107491	93922	103502	25665	13632	12763
CENPK1137D_5400	ENA|CM001529|CM001529.1	116050	116751	-	702	4459	4325	4091	14357	18681	15921	7492	6470	6483	8034	7747	6785	15063	15984	15374	5298	7237	6995
CENPK1137D_5401	ENA|CM001529|CM001529.1	117269	118840	-	1572	1812	1745	1749	4710	4982	5005	2182	1842	1741	2521	2277	1940	4112	4808	4351	1578	2003	2099
CENPK1137D_5402	ENA|CM001529|CM001529.1	119678	120652	+	975	3971	3786	3506	12085	10648	10476	2598	3975	3653	2088	2637	3267	10610	10728	9941	3866	1946	2009
CENPK1137D_5403	ENA|CM001529|CM001529.1	120939	122279	+	1341	218	247	254	610	718	709	430	276	267	402	425	314	589	614	594	250	394	374
CENPK1137D_5404	ENA|CM001529|CM001529.1	122640	123607	+	968	698	763	738	1659	1633	1575	894	617	645	890	838	656	1461	1651	1529	545	744	702
CENPK1137D_5405	ENA|CM001529|CM001529.1	123889	124605	-	717	429	377	400	767	704	661	403	380	380	318	369	317	591	695	645	362	377	383
CENPK1137D_5407	ENA|CM001529|CM001529.1	125207	126082	+	876	12	9	14	25	23	22	12	11	10	14	9	13	22	25	22	3	11	11
CENPK1137D_5408	ENA|CM001529|CM001529.1	127825	129804	+	1980	60	66	86	333	388	365	88	128	72	283	313	374	280	279	267	104	78	85
CENPK1137D_5409	ENA|CM001529|CM001529.1	130151	131725	-	1575	725	630	614	2023	2585	2436	995	1014	988	1112	1209	1082	2222	2483	2342	696	823	836
CENPK1137D_5410	ENA|CM001529|CM001529.1	131964	133121	+	1158	574	557	543	1477	1522	1648	676	637	561	679	713	637	1385	1514	1423	507	571	573
CENPK1137D_5411	ENA|CM001529|CM001529.1	133281	134672	-	1392	1446	1356	1422	15151	19924	14171	7778	7077	8329	4428	4609	4244	22597	19269	22354	4907	4964	3662
CENPK1137D_5412	ENA|CM001529|CM001529.1	135164	136828	-	1665	3274	2663	2842	8161	7413	6769	3294	3034	2963	2668	2516	2310	7963	7627	7602	2827	2410	2434
CENPK1137D_5413	ENA|CM001529|CM001529.1	137267	139345	+	2079	1880	1724	1743	6208	5783	5486	1390	2004	1897	1246	1374	1672	5645	5444	5253	2058	1114	1072
CENPK1137D_5414	ENA|CM001529|CM001529.1	141042	141380	-	339	3361	2840	2774	9334	8143	8147	1256	2823	2521	935	1220	2106	8171	8025	7680	3022	963	1024
CENPK1137D_5415	ENA|CM001529|CM001529.1	142461	142730	-	270	62	63	55	50	80	75	34	52	72	35	44	36	112	113	109	19	20	23
CENPK1137D_5416	ENA|CM001529|CM001529.1	142843	143517	-	675	99	144	111	128	188	168	78	80	106	72	58	108	304	226	275	42	31	41
CENPK1137D_5418	ENA|CM001529|CM001529.1	144834	150620	+	5787	668	611	630	1056	1035	1095	537	404	397	612	595	497	1013	1062	992	391	447	444
CENPK1137D_5419	ENA|CM001529|CM001529.1	151013	152461	-	1449	1321	1253	1305	2975	2913	3009	932	1117	1014	830	880	933	2670	2951	2806	993	720	735
CENPK1137D_5420	ENA|CM001529|CM001529.1	152707	153780	+	1074	989	745	831	2264	2144	1977	1700	1062	1178	1339	1349	1032	2420	2163	2171	1227	1300	1277
CENPK1137D_5421	ENA|CM001529|CM001529.1	154113	154754	+	642	1022	929	892	3039	3079	2889	931	1095	1017	732	733	861	2760	2895	2737	981	692	721
CENPK1137D_5422	ENA|CM001529|CM001529.1	154999	157980	-	2982	5139	4812	4850	11707	12861	12265	5967	4698	4552	5506	5129	4222	11922	12875	12155	3960	4676	4692
CENPK1137D_5423	ENA|CM001529|CM001529.1	158247	160703	-	2457	1440	1415	1375	4608	4918	4982	1496	1570	1622	1489	1591	1619	3706	4208	3854	1657	1480	1455
CENPK1137D_5424	ENA|CM001529|CM001529.1	160946	161830	-	885	362	396	347	1959	2058	1770	838	733	832	608	545	497	2111	2016	2238	633	590	514
CENPK1137D_5425	ENA|CM001529|CM001529.1	162159	163613	-	1455	1027	871	965	2938	3062	2999	2145	1328	1400	1955	1753	1279	3425	3154	3411	1052	1456	1455
CENPK1137D_5426	ENA|CM001529|CM001529.1	164067	166238	-	2172	622	576	531	719	765	731	316	285	304	278	274	249	649	710	648	277	182	231
CENPK1137D_5427	ENA|CM001529|CM001529.1	166606	168351	+	1746	811	811	828	1114	1017	1026	552	417	436	535	514	383	1039	1048	1018	436	374	426
CENPK1137D_5429	ENA|CM001529|CM001529.1	168810	170081	+	1272	5075	4448	4460	1119	1287	1155	764	781	803	821	864	815	1846	1830	1855	483	428	454
CENPK1137D_5430	ENA|CM001529|CM001529.1	170226	171260	-	1035	219	209	198	523	519	470	260	238	217	290	325	241	522	534	500	215	203	225
CENPK1137D_5431	ENA|CM001529|CM001529.1	171480	173372	+	1893	140	129	143	326	314	361	178	125	120	299	224	157	270	342	288	94	167	169
CENPK1137D_5432	ENA|CM001529|CM001529.1	173606	175021	+	1416	302	319	346	802	731	724	475	303	313	598	495	364	637	737	650	298	375	382
CENPK1137D_5433	ENA|CM001529|CM001529.1	175238	176965	+	1728	2925	2827	2859	6509	6480	6458	2009	2288	2179	2275	2196	2494	5468	5984	5756	2296	1790	1820
CENPK1137D_5434	ENA|CM001529|CM001529.1	177327	178019	+	693	503	444	516	1165	1291	1334	353	525	468	341	420	419	1138	1243	1175	413	365	372
CENPK1137D_5435	ENA|CM001529|CM001529.1	178136	180070	-	1935	2287	2184	2037	7265	6685	6787	4615	3240	3270	3065	2755	2143	8157	7762	7840	2616	2856	3022
CENPK1137D_5436	ENA|CM001529|CM001529.1	181187	182287	+	1101	410	382	423	918	740	735	711	340	322	715	603	293	775	782	698	343	438	486
CENPK1137D_5437	ENA|CM001529|CM001529.1	182392	183125	-	734	204	202	168	399	394	378	166	181	192	129	124	124	409	419	362	184	154	160
