# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "8" "-p" "-t" "gene" "-g" "GENE" "-a" "Users/doughty/Desktop/Omics_Paper/CenPKGFF/Cen.PK113_7D.gff3" "-o" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/Cen.PKpaired_STAR.txt" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam" 
Geneid	Chr	Start	End	Strand	Length	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam
CENPK1137D_1369	ENA|CM001531|CM001531.1	557714	558961	-	1248	1330	1314	1362	3113	3188	3121	1600	1334	1231	1573	1535	1236	2956	3131	2883	1185	1245	1245
CENPK1137D_1370	ENA|CM001531|CM001531.1	559616	560551	-	936	10966	8786	9210	17972	17196	18522	2690	5622	4903	2445	2688	4238	14909	17265	14389	5527	2292	2743
CENPK1137D_1371	ENA|CM001531|CM001531.1	561269	562582	+	1314	619	488	575	1395	1382	1390	635	554	426	1160	1033	894	1061	1225	973	574	635	736
CENPK1137D_1372	ENA|CM001531|CM001531.1	562790	563974	-	1185	1451	1338	1424	2925	3201	3151	1247	1229	1088	1158	1243	1120	2737	3055	2688	928	989	1048
CENPK1137D_1374	ENA|CM001531|CM001531.1	564272	564613	-	342	683	657	611	1491	1655	1553	839	609	645	1006	970	809	1488	1538	1440	516	704	673
CENPK1137D_1375	ENA|CM001531|CM001531.1	564964	565893	-	930	334	330	318	783	834	852	415	326	310	437	417	306	704	747	790	319	377	329
CENPK1137D_1376	ENA|CM001531|CM001531.1	566089	567360	+	1272	427	399	396	964	1017	1017	352	407	393	381	351	387	965	979	964	344	278	273
CENPK1137D_1377	ENA|CM001531|CM001531.1	567477	567794	-	318	1342	1176	1055	3437	4472	3828	1422	1617	1529	1231	1410	1293	3664	3766	3755	1318	1216	1168
CENPK1137D_1378	ENA|CM001531|CM001531.1	568425	568757	+	333	391	337	331	1065	1152	1122	275	409	379	248	358	448	1094	1113	1103	319	240	212
CENPK1137D_1379	ENA|CM001531|CM001531.1	568851	569729	-	879	1004	945	883	1902	1971	1991	1081	918	746	1303	1004	795	1717	2065	1861	715	911	990
CENPK1137D_1380	ENA|CM001531|CM001531.1	570074	572938	+	2865	772	758	778	1905	1869	1841	865	765	706	1091	1115	938	1665	1968	1796	641	678	628
CENPK1137D_1381	ENA|CM001531|CM001531.1	573228	576671	-	3444	741	639	670	1566	1629	1473	708	653	585	843	865	748	1428	1606	1518	565	609	613
CENPK1137D_1382	ENA|CM001531|CM001531.1	577405	580680	-	3276	1607	1442	1586	3151	3594	3255	2700	1537	1467	3290	2920	1787	3397	3563	3430	1196	2164	2154
CENPK1137D_1383	ENA|CM001531|CM001531.1	581079	585422	+	4344	882	867	785	1711	1781	1755	809	748	715	922	952	830	1615	1784	1578	668	688	692
CENPK1137D_1385	ENA|CM001531|CM001531.1	585564	586547	-	984	438	452	434	960	965	946	430	420	394	477	487	479	828	876	912	373	381	383
CENPK1137D_1386	ENA|CM001531|CM001531.1	586892	587974	-	1083	59	79	75	419	592	467	406	240	224	1211	1247	711	464	568	583	172	366	343
CENPK1137D_1387	ENA|CM001531|CM001531.1	590759	591181	+	423	1956	1753	1594	4964	4562	4504	1035	1711	1549	822	983	1381	4749	4265	4077	1723	764	827
CENPK1137D_1388	ENA|CM001531|CM001531.1	592096	593064	+	969	3516	3202	3342	9974	10911	11302	4230	4034	3686	5389	5156	4274	8793	10939	9637	3356	3684	4017
CENPK1137D_1389	ENA|CM001531|CM001531.1	593518	594366	+	849	836	873	693	5031	6529	6068	1402	2103	2093	1477	1761	2115	5082	5365	5604	1694	1321	1417
CENPK1137D_1390	ENA|CM001531|CM001531.1	594732	595250	+	519	456	460	467	886	717	760	596	330	332	724	548	372	723	820	784	300	373	438
CENPK1137D_1391	ENA|CM001531|CM001531.1	595503	597473	-	1971	206	235	227	535	553	593	313	204	227	377	335	253	578	547	558	182	240	209
CENPK1137D_1392	ENA|CM001531|CM001531.1	597892	598602	+	711	478	477	502	1144	1360	1264	953	555	589	1042	843	573	1137	1217	1222	429	754	679
CENPK1137D_1393	ENA|CM001531|CM001531.1	598667	599650	-	984	681	578	640	1487	1533	1590	676	594	562	745	650	548	1379	1426	1377	556	533	577
CENPK1137D_1394	ENA|CM001531|CM001531.1	600553	601353	+	801	993	874	869	2411	2370	2509	612	840	843	494	562	701	1992	2221	2167	717	434	481
CENPK1137D_1396	ENA|CM001531|CM001531.1	601476	602084	-	609	424	437	406	922	997	997	445	390	362	441	440	404	826	970	911	324	370	399
CENPK1137D_1397	ENA|CM001531|CM001531.1	603072	604808	+	1737	808	739	726	2456	2835	2688	1387	906	988	1794	1508	1127	2172	2487	2265	873	1425	1329
CENPK1137D_1398	ENA|CM001531|CM001531.1	604868	605332	-	465	3878	3342	3118	17227	22044	19243	6257	6122	6500	6113	6027	6391	17052	16659	17872	5696	6029	6034
CENPK1137D_1399	ENA|CM001531|CM001531.1	605899	606921	+	1023	3102	2563	2491	8164	7399	7052	1768	2752	2623	1567	1813	2317	7559	7870	7218	2724	1257	1383
CENPK1137D_1400	ENA|CM001531|CM001531.1	607156	609333	+	2178	306	273	291	727	757	778	309	311	312	372	387	413	690	841	690	290	235	256
CENPK1137D_1401	ENA|CM001531|CM001531.1	609658	610644	+	987	398	352	357	828	929	866	463	363	344	663	610	443	820	860	768	313	448	449
CENPK1137D_1402	ENA|CM001531|CM001531.1	611030	611401	+	372	62	53	73	142	165	160	67	53	57	78	100	70	133	129	145	47	51	50
CENPK1137D_1403	ENA|CM001531|CM001531.1	611903	615259	-	3357	2654	2418	2538	15153	20768	14345	7249	6949	8371	4053	4233	4085	22563	20109	23076	4890	4846	3445
CENPK1137D_1404	ENA|CM001531|CM001531.1	615933	617999	+	2067	427	386	429	1003	976	935	325	386	387	285	385	419	1031	1028	988	391	215	234
CENPK1137D_1405	ENA|CM001531|CM001531.1	618173	619024	-	852	321	286	284	964	1056	888	588	470	569	376	440	353	1260	1220	1323	402	397	350
CENPK1137D_1407	ENA|CM001531|CM001531.1	619347	619952	+	606	189	191	211	514	491	421	269	196	171	270	294	212	469	499	450	201	237	174
CENPK1137D_1408	ENA|CM001531|CM001531.1	620246	620485	+	240	402	369	378	762	847	802	447	318	292	545	467	304	738	724	653	266	376	400
CENPK1137D_1409	ENA|CM001531|CM001531.1	620549	621268	-	720	1424	1188	1223	2841	3259	3010	1112	1115	1267	1283	1375	1214	2922	3134	2966	1073	985	1085
CENPK1137D_1410	ENA|CM001531|CM001531.1	622301	622810	+	510	307	274	238	526	854	805	454	286	312	746	687	507	610	642	671	224	469	445
CENPK1137D_1411	ENA|CM001531|CM001531.1	623184	624023	+	840	428	429	415	546	604	573	409	268	257	399	368	249	583	632	575	221	298	330
CENPK1137D_1412	ENA|CM001531|CM001531.1	624365	625726	+	1362	1493	1419	1376	3693	4558	3940	1569	1543	1569	1554	1664	1611	3676	3724	3423	1640	1635	1562
CENPK1137D_1413	ENA|CM001531|CM001531.1	625848	626459	-	612	554	534	550	1605	1557	1696	470	531	448	439	478	486	1292	1395	1306	489	416	441
CENPK1137D_1414	ENA|CM001531|CM001531.1	626662	628848	-	2187	545	568	486	1182	1043	1043	509	495	485	640	619	517	1100	1201	1095	423	401	431
CENPK1137D_1415	ENA|CM001531|CM001531.1	629965	631500	+	1536	23959	21551	22493	45498	47824	46466	14106	17695	15791	13177	13674	14346	41291	45925	40241	16180	12745	13931
CENPK1137D_1416	ENA|CM001531|CM001531.1	632134	633627	+	1494	990	958	959	2048	2238	2388	1129	852	886	1194	922	844	2181	2273	2223	693	828	926
CENPK1137D_1419	ENA|CM001531|CM001531.1	634259	634936	+	678	14681	12830	13417	40785	35943	37717	6323	12621	11498	4844	6161	9807	34501	35407	32661	12526	4936	5350
CENPK1137D_1420	ENA|CM001531|CM001531.1	635250	636596	-	1347	354	326	299	830	641	655	249	265	237	247	281	256	643	676	627	321	195	217
CENPK1137D_1421	ENA|CM001531|CM001531.1	637095	638321	-	1227	1340	1240	1241	3429	3733	3844	2912	1484	1526	3029	2450	1457	3506	3566	3461	1207	2422	2424
CENPK1137D_1422	ENA|CM001531|CM001531.1	638612	641047	-	2436	834	823	793	2674	3082	2848	1286	1214	1079	1502	1477	1239	2658	3019	2695	998	1138	1141
CENPK1137D_1423	ENA|CM001531|CM001531.1	641275	644778	-	3504	280	255	266	911	1064	930	584	426	421	703	591	450	823	862	836	409	586	563
CENPK1137D_1424	ENA|CM001531|CM001531.1	646360	647379	-	1020	202	211	226	488	382	421	217	194	143	240	233	207	412	480	375	170	190	186
CENPK1137D_1425	ENA|CM001531|CM001531.1	647578	649497	-	1920	1072	1056	1086	3237	3690	3271	1367	1566	1732	1143	1345	1378	4091	3758	4044	1130	952	830
CENPK1137D_1426	ENA|CM001531|CM001531.1	650004	651653	+	1650	213	206	215	945	1034	953	521	349	296	599	496	356	833	782	801	332	497	507
CENPK1137D_1427	ENA|CM001531|CM001531.1	651882	655028	+	3147	946	846	835	1920	1704	1795	503	571	554	517	602	618	1468	1569	1338	651	449	507
CENPK1137D_1428	ENA|CM001531|CM001531.1	655351	655980	+	630	824	665	752	2239	2050	2152	601	829	811	677	719	822	1989	2170	2006	726	500	554
CENPK1137D_1430	ENA|CM001531|CM001531.1	656089	658212	-	2124	775	745	729	1854	1914	1881	847	798	760	978	967	787	1743	1922	1806	675	699	710
CENPK1137D_1431	ENA|CM001531|CM001531.1	658419	659138	-	720	197	195	179	452	439	451	264	170	181	327	296	211	482	477	430	158	174	221
CENPK1137D_1432	ENA|CM001531|CM001531.1	659331	659594	+	264	567	581	517	1348	1538	1460	173	526	436	186	242	532	1260	1455	1341	412	151	166
CENPK1137D_1433	ENA|CM001531|CM001531.1	659801	661066	-	1266	323	320	346	781	922	820	306	320	290	295	332	281	684	745	698	266	234	241
CENPK1137D_1434	ENA|CM001531|CM001531.1	661317	665645	-	4329	7057	7144	7196	21538	19363	18304	6711	7557	6708	5162	5055	5290	19526	21385	18861	6974	4891	4714
CENPK1137D_1435	ENA|CM001531|CM001531.1	666927	671681	+	4755	519	497	504	1141	1170	1228	501	436	405	640	597	496	995	1084	1038	394	427	428
CENPK1137D_1436	ENA|CM001531|CM001531.1	671805	672884	-	1080	3136	2884	2853	8363	8268	8403	1531	2947	2582	1476	1734	2411	7571	8390	7644	2461	1257	1279
CENPK1137D_1437	ENA|CM001531|CM001531.1	673110	678056	-	4947	409	423	434	1009	1027	1039	319	358	353	395	393	396	919	1088	891	370	254	287
CENPK1137D_1438	ENA|CM001531|CM001531.1	678266	679309	+	1044	303	319	251	880	887	862	154	302	327	138	227	318	798	861	776	274	112	125
CENPK1137D_1439	ENA|CM001531|CM001531.1	679500	680528	+	1029	542	518	522	1312	1433	1415	669	571	595	651	629	542	1470	1492	1417	518	469	505
CENPK1137D_1441	ENA|CM001531|CM001531.1	680685	682973	-	2289	1011	897	888	3409	3009	3215	755	1023	967	718	831	952	2837	3077	2673	1101	601	628
CENPK1137D_1442	ENA|CM001531|CM001531.1	683241	684050	+	810	889	841	774	2605	2701	2541	734	951	891	674	772	774	2399	2391	2208	889	685	674
CENPK1137D_1443	ENA|CM001531|CM001531.1	686555	687631	+	1077	241	192	191	477	549	495	296	232	202	320	323	232	430	448	468	228	275	274
CENPK1137D_1444	ENA|CM001531|CM001531.1	688103	689233	+	1131	845	901	829	4887	5097	5414	2195	1683	1726	2320	2028	1632	3969	4337	4394	1680	2043	2206
CENPK1137D_1445	ENA|CM001531|CM001531.1	689519	690733	+	1215	198	222	237	947	1038	1067	404	373	336	505	437	459	800	925	799	321	450	401
CENPK1137D_1446	ENA|CM001531|CM001531.1	691170	692066	-	897	19	12	7	147	176	185	86	85	119	27	29	31	253	213	337	53	42	72
CENPK1137D_1447	ENA|CM001531|CM001531.1	702033	703664	+	1632	242	204	229	1014	907	912	264	269	282	267	340	318	629	704	673	404	275	275
CENPK1137D_1448	ENA|CM001531|CM001531.1	705181	706266	+	1086	94	131	104	338	343	388	203	158	132	198	183	146	325	389	353	142	138	172
CENPK1137D_1449	ENA|CM001531|CM001531.1	708149	709189	+	1041	248	253	234	534	556	548	347	256	288	334	313	239	632	602	657	170	203	224
CENPK1137D_1450	ENA|CM001531|CM001531.1	709770	710636	+	867	309	275	265	1253	1507	1351	540	539	540	657	679	598	1190	1259	1189	488	524	488
CENPK1137D_1002	ENA|CM001532|CM001532.1	3347	5284	-	1938	399	387	377	904	892	938	508	401	365	729	630	527	851	962	857	292	379	450
CENPK1137D_1113	ENA|CM001532|CM001532.1	5950	7371	+	1422	70	69	88	298	446	342	203	142	112	394	359	300	313	361	310	118	200	162
CENPK1137D_1130	ENA|CM001532|CM001532.1	8933	11068	-	2136	102	100	78	226	287	311	57	92	96	117	113	117	272	270	227	85	46	50
CENPK1137D_1141	ENA|CM001532|CM001532.1	14327	15550	+	1224	337	300	293	1032	988	1062	213	376	311	170	196	273	947	1064	1026	339	188	204
CENPK1137D_1152	ENA|CM001532|CM001532.1	17201	18181	-	981	249	204	198	628	791	741	317	341	369	367	352	334	822	864	831	264	228	238
CENPK1137D_1163	ENA|CM001532|CM001532.1	22076	23926	+	1851	14321	14672	14314	88791	111807	102444	32212	31171	31024	29576	28124	25736	69180	79012	77744	31392	37064	35827
CENPK1137D_1174	ENA|CM001532|CM001532.1	25057	26001	+	945	1226	1115	1096	2737	2045	2262	628	886	814	583	730	849	2195	2323	2073	955	423	498
CENPK1137D_1185	ENA|CM001532|CM001532.1	26665	30525	-	3861	668	674	661	1634	1641	1831	722	711	630	864	773	726	1493	1593	1493	629	659	667
CENPK1137D_892	ENA|CM001532|CM001532.1	30920	31531	-	612	506	509	450	1237	1200	1236	464	482	479	346	405	417	1149	1175	1113	458	326	388
CENPK1137D_903	ENA|CM001532|CM001532.1	31798	33945	-	2148	1083	1019	994	2796	2866	2665	1259	1161	1073	1260	1218	1117	2547	2668	2500	1027	1069	1100
CENPK1137D_914	ENA|CM001532|CM001532.1	34381	36252	+	1872	1085	1018	984	3402	3054	3207	941	1024	965	1037	1047	1088	2801	2978	2710	1068	688	815
CENPK1137D_925	ENA|CM001532|CM001532.1	36477	37931	-	1455	1331	1331	1433	4144	4351	3830	1855	1782	1926	1302	1366	1295	5415	4817	5279	1325	1080	952
CENPK1137D_936	ENA|CM001532|CM001532.1	38941	42015	+	3075	5047	4901	4928	11774	13481	12745	4797	4629	4494	4602	4346	4079	11952	13644	12234	3738	3934	3889
CENPK1137D_947	ENA|CM001532|CM001532.1	42201	46073	-	3873	1089	1141	1196	2683	2357	2539	997	1009	761	1429	1373	1269	2165	2627	2132	983	745	835
CENPK1137D_958	ENA|CM001532|CM001532.1	46935	47750	+	816	371	368	379	823	801	831	215	320	307	206	306	353	756	760	757	258	144	175
CENPK1137D_969	ENA|CM001532|CM001532.1	47885	48700	+	816	1061	930	910	2181	2323	2222	1106	954	915	1036	1026	825	1997	2162	2093	869	865	977
CENPK1137D_980	ENA|CM001532|CM001532.1	48788	49591	-	804	415	402	403	1018	1148	1006	490	481	472	444	434	469	1096	1071	1023	410	416	362
CENPK1137D_991	ENA|CM001532|CM001532.1	49833	53135	+	3303	543	588	603	1531	1221	1409	467	492	463	546	527	513	1312	1443	1282	519	370	363
CENPK1137D_1003	ENA|CM001532|CM001532.1	53486	55384	+	1899	689	647	652	1271	1431	1321	1281	745	643	1338	1104	703	1372	1363	1258	641	1084	1080
CENPK1137D_1014	ENA|CM001532|CM001532.1	55717	63141	-	7425	634	541	541	1147	1222	1234	544	488	444	733	668	521	1138	1323	1159	438	452	479
CENPK1137D_1025	ENA|CM001532|CM001532.1	63711	67250	-	3540	3538	3564	3552	5985	5837	6012	1437	1479	1482	1653	1661	1565	3694	4179	3703	1937	1616	1843
CENPK1137D_1036	ENA|CM001532|CM001532.1	68013	69995	-	1983	507	434	401	1099	1405	1223	697	492	515	812	736	583	1130	1140	1132	520	703	665
CENPK1137D_1047	ENA|CM001532|CM001532.1	70509	73640	-	3132	526	509	550	1222	1296	1227	740	529	517	974	853	682	1158	1349	1222	428	598	696
CENPK1137D_1058	ENA|CM001532|CM001532.1	74710	75312	-	603	2017	1912	1863	4592	4886	4426	2735	2024	1944	2333	2355	1761	4680	4682	4673	1640	2145	2208
CENPK1137D_1069	ENA|CM001532|CM001532.1	75599	76810	+	1212	4057	3983	4119	8484	10124	9821	5462	3848	3671	5539	4965	3593	8652	9425	8659	3043	4603	4684
CENPK1137D_1080	ENA|CM001532|CM001532.1	77036	78424	-	1389	537	538	517	1365	1320	1515	468	531	466	474	500	464	1197	1328	1232	422	357	413
CENPK1137D_1091	ENA|CM001532|CM001532.1	79989	80366	-	378	1938	1622	1622	3866	4429	4240	1988	1855	1728	1716	1564	1434	4059	4031	4020	1514	1653	1675
CENPK1137D_1102	ENA|CM001532|CM001532.1	80864	82468	+	1605	790	684	723	1370	1226	1187	599	692	606	718	719	632	1214	1231	1180	679	476	489
CENPK1137D_1114	ENA|CM001532|CM001532.1	82776	83379	+	604	1068	993	982	2239	2366	2256	1552	1127	1104	1300	1423	925	2163	2312	2251	873	1221	1281
CENPK1137D_1121	ENA|CM001532|CM001532.1	84531	85730	+	1200	459	411	448	1032	1283	1278	366	481	477	403	521	641	1119	1212	1133	416	310	333
CENPK1137D_1122	ENA|CM001532|CM001532.1	86052	88613	-	2562	1338	1427	1331	3330	4099	3847	1606	1407	1322	2306	2113	1847	3019	3661	3347	1265	1513	1553
CENPK1137D_1123	ENA|CM001532|CM001532.1	89111	91363	-	2253	261	289	220	6386	10676	8425	5067	4912	5042	8185	8884	6656	8463	9721	10091	3100	5181	4384
CENPK1137D_1124	ENA|CM001532|CM001532.1	92571	93125	-	555	544	504	492	1652	2063	1787	1225	790	773	1198	1069	898	1804	1851	1791	649	1003	938
CENPK1137D_1125	ENA|CM001532|CM001532.1	94325	96091	+	1767	728	789	706	2388	2576	2475	1357	1074	926	1685	1580	1180	2157	2475	2216	961	1280	1227
CENPK1137D_1126	ENA|CM001532|CM001532.1	96583	97983	+	1401	454	438	455	1330	1153	1155	269	418	412	383	434	530	1162	1305	1086	412	227	253
CENPK1137D_1127	ENA|CM001532|CM001532.1	98547	99467	+	921	339	309	320	622	524	560	221	211	231	203	244	216	559	555	520	217	157	185
CENPK1137D_1128	ENA|CM001532|CM001532.1	100497	106652	+	6156	14044	12505	11869	40260	49219	41979	10312	16735	17219	6741	8159	10799	44217	46414	46372	13944	8915	7851
CENPK1137D_1129	ENA|CM001532|CM001532.1	107142	108425	+	1284	2247	2041	2091	5911	4814	5296	2077	1914	1908	2488	2220	2036	4863	5405	4720	1887	1530	1706
CENPK1137D_1131	ENA|CM001532|CM001532.1	109095	109955	+	861	4391	3904	3788	12077	11046	11188	2728	3891	3505	2294	2358	2872	10211	10475	10132	4017	2287	2371
CENPK1137D_1132	ENA|CM001532|CM001532.1	110290	112329	-	2040	899	822	847	2005	2004	1972	928	762	738	1061	1066	924	1833	1913	1749	725	701	740
CENPK1137D_1133	ENA|CM001532|CM001532.1	113041	114453	-	1413	82	117	108	620	660	654	174	211	202	281	329	299	429	512	492	226	169	189
CENPK1137D_1134	ENA|CM001532|CM001532.1	115326	117812	-	2487	1221	1144	1158	2640	2702	2703	980	950	917	1167	1071	1042	2546	2665	2614	839	735	765
CENPK1137D_1135	ENA|CM001532|CM001532.1	118619	120130	+	1512	1525	1332	1344	2618	2672	2605	1821	1379	1361	1981	1856	1509	3262	3283	3072	1085	1167	1131
CENPK1137D_1136	ENA|CM001532|CM001532.1	120206	122062	-	1857	383	377	382	1131	1121	1135	392	470	412	422	505	462	1063	1187	1087	364	302	315
CENPK1137D_1137	ENA|CM001532|CM001532.1	122343	125369	+	3027	595	538	528	1594	1514	1576	672	660	587	818	792	697	1494	1609	1563	579	489	516
CENPK1137D_1138	ENA|CM001532|CM001532.1	125585	126868	+	1284	1745	1630	1753	3698	2704	2945	2283	1271	1100	1976	1708	916	3087	3185	2668	1246	1626	1645
CENPK1137D_1139	ENA|CM001532|CM001532.1	127301	130087	+	2787	1415	1405	1428	2547	2989	2827	1571	1202	1140	2189	1840	1508	2510	2883	2646	948	1419	1404
CENPK1137D_1140	ENA|CM001532|CM001532.1	130460	130876	+	417	832	743	732	1872	2082	2094	948	952	791	909	916	827	1745	2065	1862	715	803	831
CENPK1137D_1142	ENA|CM001532|CM001532.1	131114	133315	-	2202	324	330	317	783	864	863	443	389	373	583	550	461	812	927	834	305	398	396
CENPK1137D_1143	ENA|CM001532|CM001532.1	133547	133960	-	414	722	715	684	1483	1640	1566	369	520	502	416	491	615	1375	1494	1449	509	300	346
CENPK1137D_1144	ENA|CM001532|CM001532.1	134335	135531	-	1197	532	474	517	1036	827	885	485	381	374	559	514	378	849	915	884	325	374	382
CENPK1137D_1145	ENA|CM001532|CM001532.1	137742	140501	-	2760	704	674	670	1569	1525	1685	512	630	624	547	621	628	1620	1757	1698	529	410	385
CENPK1137D_1146	ENA|CM001532|CM001532.1	144048	145025	+	978	559	556	560	6769	8955	7278	2613	2872	2863	3455	3587	3779	8385	7907	8101	2313	2306	2070
CENPK1137D_1147	ENA|CM001532|CM001532.1	147277	148485	-	1209	255	319	302	759	794	804	357	331	270	459	433	354	632	760	677	252	297	306
CENPK1137D_1148	ENA|CM001532|CM001532.1	149033	150334	-	1302	797	696	752	1377	1520	1434	747	592	653	634	615	527	1545	1439	1637	487	504	494
CENPK1137D_1149	ENA|CM001532|CM001532.1	152916	153353	+	438	1003	885	977	2268	2323	2274	1179	948	829	1223	1098	871	2084	2282	2018	825	1033	968
CENPK1137D_1150	ENA|CM001532|CM001532.1	153463	154098	-	636	184	143	147	316	312	317	210	156	161	261	229	181	313	286	314	170	169	175
CENPK1137D_1151	ENA|CM001532|CM001532.1	154638	157879	+	3242	1805	1892	1794	5962	6316	6232	2108	2049	2157	2192	2346	2324	5373	5918	5593	1988	1831	1892
CENPK1137D_1153	ENA|CM001532|CM001532.1	159103	160989	-	1887	898	828	862	1940	1817	1911	1002	756	727	1083	988	785	1717	1889	1689	640	835	829
CENPK1137D_1154	ENA|CM001532|CM001532.1	161248	161982	+	735	351	350	370	907	817	899	344	366	359	271	345	315	851	923	800	340	260	278
CENPK1137D_1155	ENA|CM001532|CM001532.1	163289	164032	-	744	22405	21907	19588	61849	83423	67142	13772	24042	23823	10256	12783	18662	67589	68021	68354	19696	13194	11990
CENPK1137D_1156	ENA|CM001532|CM001532.1	164561	165574	-	1014	1354	1378	1298	3746	5013	4559	4306	1710	2011	3699	2776	1625	4363	4174	4666	1429	3624	3332
CENPK1137D_1157	ENA|CM001532|CM001532.1	166188	167096	+	909	12980	12553	12653	22071	26989	25360	10383	9813	9942	8401	8417	7929	24208	25001	25008	7600	9136	8602
CENPK1137D_1158	ENA|CM001532|CM001532.1	167256	168473	-	1218	640	650	644	1667	1661	1612	597	616	564	741	730	699	1445	1539	1513	541	470	444
CENPK1137D_1159	ENA|CM001532|CM001532.1	168851	170773	-	1923	14806	13873	14687	19956	21654	21394	7618	9457	8412	8530	9345	9533	18902	22017	18449	8354	6983	7256
CENPK1137D_1160	ENA|CM001532|CM001532.1	171427	173505	+	2079	1817	1649	1628	2985	3100	3112	1745	1364	1244	2356	2003	1496	2885	3240	2947	1232	1463	1525
CENPK1137D_1161	ENA|CM001532|CM001532.1	173857	175260	+	1404	4082	4110	3822	10919	12088	11080	4911	4560	4266	4295	4120	3614	10846	11735	10980	3776	3934	3827
CENPK1137D_1162	ENA|CM001532|CM001532.1	175487	176125	-	639	432	472	406	884	756	771	323	388	314	340	392	308	738	815	743	313	232	250
CENPK1137D_1164	ENA|CM001532|CM001532.1	176425	177816	+	1392	793	759	747	1754	1207	1418	844	585	529	724	664	551	1435	1433	1301	601	498	665
CENPK1137D_1165	ENA|CM001532|CM001532.1	178159	178818	+	660	2081	2040	1956	6741	8156	7598	3918	3042	3203	3652	3624	3046	7512	7349	7750	2553	3490	3145
CENPK1137D_1166	ENA|CM001532|CM001532.1	179311	179907	+	597	6222	5311	5496	11609	12078	12540	3787	4755	4009	4099	4298	4221	9930	12055	10227	3983	3197	3543
CENPK1137D_1167	ENA|CM001532|CM001532.1	180423	182069	+	1647	541	554	548	1640	1761	1787	707	621	624	836	800	736	1539	1758	1609	580	704	616
