W29_NCBI	CLIB122_UNIPROT	CLIB122_NCBI	standard_A	standard_B	standard_C	standard_D	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	low_pH_D
YALI1_D06859g	Q6CA73	YALI0D05313g1_1	6.779333491	6.757949544	6.746700738	6.768413271	6.761768573	6.917993495	7.049194147	6.983614538	6.830902736	6.752275014	6.953908007
YALI1_F24079g	Q6C199	YALI0F18106g1_1	6.485869194	6.706605953	6.68177732	6.743323438	6.597375414	6.590553613	6.489854893	6.681693373	6.723185489	6.632237091	6.717641932
YALI1_A03422g	Q6CHZ7	YALI0A03025g1_1	6.971665903	7.050682389	6.957185891	7.239610003	7.016394321	7.040163927	7.277020645	7.325930712	7.313749112	7.150572819	7.158269633
YALI1_F00894g		YALI0F00572g1_1	6.490254403	6.50074489	6.595741292	6.514206719	6.289122723	6.462257203	6.233052886	6.19135669	6.303530421	6.55896741	6.512796182
YALI1_C30399g	Q6CB43	YALI0C22066g1_1	6.637778715	6.629050101	6.592993903	6.637254216	6.607687191	6.586021206	6.567221506	6.525807714	6.575551889	6.575142106	6.251977116
YALI1_E17100g	Q6C5Y5	YALI0E14058g1_1	7.086113096	7.167654494	7.042185409	7.215931331	7.157561922	7.197591666	7.050217915	7.354784419	7.140011367	7.18503486	7.266478486
YALI1_F04082g	Q6C340	YALI0F02849g1_1	7.122189922	7.044242982	7.282793319	6.989095677	7.181528322	7.39402708	7.350964686	7.24729435	7.019967948	7.114874777	7.299203714
YALI1_C20314g	Q6CBX8	YALI0C14586g1_1	6.522928361	6.659233764	6.353881279	6.576166385	6.237371312	5.896541093	5.931335887	5.918948741	6.75216185	6.767855136	5.975026886
YALI1_D17770g	Q6C936	YALI0D14542g1_1	7.191476258	7.136882112	7.067708079	7.114375032	7.097683616	6.949915876	6.955103366	6.87334749	7.110741679	7.114112623	6.936486866
YALI1_C30255g	Q6CB49	YALI0C21934g1_1	7.113407231	6.786239264	6.906187021	6.806715466	6.759127868	6.797333867	6.862355249	6.430495287	6.747428959	6.579745906	6.906280973
YALI1_C12845g	Q6CCH9	YALI0C09232g1_1	6.955690709	7.082142819	6.882340828	7.054038216	7.011607564	6.904031932	6.494905138	6.998769991	7.061308429	7.01858681	6.955588298
YALI1_E10210g	Q6C6L9	YALI0E08360g1_1	6.838677031	6.834593936	6.752063437	6.830720375	6.743147081	6.664287738	6.540577662	6.535410101	6.752672221	6.789693912	6.291940886
YALI1_B01578g	Q6CG47	YALI0B00924g1_1	6.400942931	6.506562364	6.453888972	6.67720792	6.535108367	6.607300886	6.95005836	6.450513553	6.400090115	6.113729322	6.620813857
YALI1_A01061g	Q6CI82	YALI0A00803g1_1	6.945143264	6.842165581	6.92439775	6.82444287	6.891567627	6.817010782	6.883581823	6.446281122	6.814500948	6.858837375	6.740148883
YALI1_E00760g	Q6C7J1	YALI0E00418g1_1	7.235685468	7.302777659	7.319861163	7.429166215	7.267114601	7.388222863	7.631965043	7.637815877	7.500799729	7.379623298	7.508403451
YALI1_E25018g	Q6C549	YALI0E21021g1_1	6.898393416	6.868063923	6.675487712	6.855300714	6.750918659	6.480778832	6.498415988	6.281577187	6.778043776	6.80786108	6.347107356
YALI1_C26138g	Q6CBG8	YALI0C18997g1_1	6.780142756	6.783812153	6.690301996	6.907007186	6.768068013	6.74602386	6.950271093	7.016380431	6.974487791	6.829390279	6.883893933
YALI1_E37886g	Q6C3V2	YALI0E31911g1_1	7.480114155	7.597801622	7.473896153	7.621381023	7.580460695	7.355226301	7.518600117	7.601612504	7.643057785	7.618866104	7.572265457
YALI1_E25400g			6.508799087	6.438739219	6.465813949	6.278516452	6.565966202	6.637199005	6.612658303	6.761754534	6.375795968	6.490910965	6.572894368
YALI1_A10708g	F2Z5Z3	YALI0A10659g1_1	7.924116352	7.86972706	7.760398513	7.838356676	8.118397001	7.84036337	7.881109318	7.53730175	7.873366058	7.885576419	7.580157279
YALI1_E20269g	Q6C5L5	YALI0E16995g1_1	7.054259303	6.92746324	6.919264119	7.121873715	6.985686912	6.790827985	6.908512176	6.544391625	6.919966547	6.963072619	6.757860716
YALI1_F32342g	Q6C0G1	YALI0F25025g1_1	6.903576722	6.91221159	6.974797963	6.988437329	6.643491132	6.899782423	6.958660568	6.942440278	6.810331946	6.585773804	6.655717015
YALI1_B02881g	Q6CG08	YALI0B01892g1_1	6.817295993	6.737024407	6.950069551	6.799508612	6.634974107	6.855870163	6.811468036	7.028132763	6.833272506	6.830005909	7.077912757
YALI1_C03774g	Q6CD92	YALI0C02717g1_1	6.378396579	6.436955329	6.316761708	6.50539836	6.450515983	6.520936482	6.519268461	6.548671536	6.404453206	6.498626785	6.555937918
YALI1_B20130g	Q6CEI9	YALI0B15290g1_1	6.940546593	6.942626529	7.279075722	7.010910682	7.084257972	7.368815115	7.262985554	7.16944904	6.923766882	6.648433328	7.042105726
YALI1_D31083g	Q6C801	YALI0D23925g1_1	6.507515015	6.497894433	6.527180962	6.489118778	6.513433547	6.598898771	6.482401583	6.526286404	6.470594495	6.425158442	6.439966509
YALI1_F24708g	Q6C179	YALI0F18546g1_1	5.998128756	5.918846924	6.215403906	6.05616078	5.922322843	5.857073914	6.119537601	6.08989472	5.772941667	5.929207972	5.697734911
YALI1_F38339g	Q6BZV0	YALI0F30701g1_1	6.850935274	6.813432533	6.912514635	6.878262304	6.682898241	6.814388447	6.874496557	6.905879771	6.861245193	6.844885334	7.009188204
YALI1_E23184g	Q6C5C0	YALI0E19360g1_1	7.258676832	7.258247341	7.530338671	7.267302152	7.28961824	7.5862718	7.510474919	7.790103607	7.357046974	7.446336982	7.769321533
YALI1_C20646g	Q6CBW7	YALI0C14828g1_1	7.127811387	7.135420965	7.121474692	7.086425434	7.040787957	6.704928564	6.864850276	6.610419652	7.109275933	7.112043984	6.769637752
YALI1_A08546g	Q6CHH7	YALI0A08734g1_1	6.803481546	6.926387613	6.837071676	6.728180593	6.835025991	6.89276001	6.813409701	6.767536946	6.643022808	6.732466682	6.82374064
YALI1_C25093g	Q6CBK6	YALI0C17941g1_1	6.756476112	6.618012332	6.590887178	7.208644754	6.830159429	7.237472036	7.221198367	7.218438091	7.056095829	7.010130722	6.990317914
YALI1_D32153g	Q6C7Y3	YALI0D24387g1_1	7.672175314	7.631746357	6.918814423	7.594803317	7.627355056	6.721779317	6.792533307	7.474144323	7.635532632	7.610293948	7.487333506
YALI1_F29905g	Q6C0Q1	YALI0F22693g1_1	7.202144164	7.080338278	7.232967837	7.136816116	6.997619676	7.083392304	7.161815219	7.014514581	7.128519577	7.090818423	7.086412555
YALI1_D09356g	Q6C9Y6	YALI0D07326g1_1	7.54763883	7.458181044	7.279198257	7.43712385	7.464927013	7.107618237	6.584630725	7.238669012	7.573162346	7.540783014	7.24684795
YALI1_B14733g	Q6CF18	YALI0B11044g1_1	6.514965774	6.480544255	6.951855862	7.128417988	6.864943106	7.025968411	7.002950705	6.832076518	6.475031827	6.629241317	7.478565271
YALI1_F29937g	Q6C0P9	YALI0F22737g1_1	6.447847748	6.365955784	6.318092175	6.34012685	6.533254024	6.508436424	6.36389242	6.340095588	6.415032295	6.41015857	6.444083834
YALI1_E34028g	Q6C492	YALI0E28721g1_1	7.792782757	7.709269725	7.604075549	7.676217634	7.603852653	7.652449789	7.54482667	7.200507288	7.639730954	7.699864768	7.29354035
YALI1_C30086g	B5FVD3	YALI0C21789g1_1	6.478959388	6.495298897	6.41691663	6.717815055	6.164774754	6.298850437	6.318220494	5.853431263	6.541414244	6.455811192	6.261186556
YALI1_B11983g	Q6CFA1	YALI0B08921g1_1	6.980150878	7.025498069	7.045206187	7.290008738	7.161616487	7.24368313	7.653652446	7.280624899	7.153685439	6.911660155	7.075324251
YALI1_E23325g	Q6C5B4	YALI0E19492g1_1	6.901491399	6.932113035	6.993688616	7.047089612	6.977390886	7.018989571	7.075022389	7.249896316	6.963483338	7.016153919	7.255265098
YALI1_F06858g	Q6C2W9	YALI0F04444g1_1	7.108506784	6.950857544	7.022830398	6.893268961	6.870573355	7.104127646	7.070968391	7.269602641	7.039055813	7.033182749	7.327058756
YALI1_B28025g	B5FVB8	YALI0B21527g1_1	6.844161031	6.895168996	7.005370892	6.942068524	7.005664495	6.927112122	7.173298924	6.932557545	6.989322446	6.919938232	6.880171854
YALI1_D07348g	Q6CA56	YALI0D05731g1_1	7.511685733	7.470271393	7.398491669	7.442567414	7.289830616	7.190000217	7.308450847	7.173053981	7.565540431	7.514614451	7.283794554
YALI1_F27834g	Q6C0X5	YALI0F20966g1_1	7.133331922	6.994798662	7.028365214	7.222385824	7.268363168	7.063886478	7.034862472	6.788310948	7.113264537	7.033644691	6.784206671
YALI1_F05624g	Q6C2Z7	YALI0F03817g1_1	6.755744082	6.774728106	6.630919847	6.720231333	6.787960946	6.721410813	6.637009347	6.533888883	6.626114264	6.669189678	6.687401351
YALI1_F04895g	Q6C314	YALI0F03454g1_1	6.944526821	6.917148081	6.564121486	6.885649231	6.563336793	6.903510432	6.321910493	6.757434126	6.821255459	6.93747663	7.025220014
YALI1_B17008g	Q6CEU5	YALI0B12848g1_1	7.642388587	7.646567418	7.375246329	7.691292902	7.604578064	7.421487411	7.429210568	7.615576216	7.782572239	7.770902508	7.552820813
YALI1_E06109g	Q6C6Y6	YALI0E05247g1_1	7.078957933	7.070330282	6.978376328	6.966806648	6.998067561	6.799716302	6.797249383	6.917845894	7.000825375	7.068605966	6.785638793
YALI1_E18854g	Q6C5S2	YALI0E15642g1_1	6.997267915	6.942937969	7.055290288	6.987725852	6.888183977	7.028238574	7.006660337	7.029934129	6.856690926	6.82122298	6.860725684
YALI1_D21458g	Q6C8S2	YALI0D17446g1_1	6.604752883	6.545073031	6.795050907	6.619794113	6.865211038	6.904155707	6.8435758	6.926892152	6.435552306	6.588783207	6.807557968
YALI1_B22697g	Q99161	YALI0B17512g1_1	6.817898803	7.047088756	6.898173195	6.830811558	6.804940684	6.744849636	6.933883996	6.698140473	6.909647304	6.6954919	6.700302232
YALI1_F22321g	Q6C1F6	YALI0F16709g1_1	6.881313686	6.937527221	6.777180091	6.864568104	6.956288358	6.784849813	6.786188464	6.68170342	6.806275053	6.834233383	6.411962381
YALI1_E20885g	Q6C5J2	YALI0E17633g1_1	6.833742198	6.819679961	6.709937601	6.786973406	6.840086066	6.612016746	6.625281054	6.531401182	6.731555599	6.749731526	6.36250025
YALI1_D14058g	Q6C9H5	YALI0D11176g1_1	7.268861075	7.181276607	7.187510529	7.167964114	7.136844872	7.065777898	7.161542788	6.84954698	7.164491559	7.199724217	6.961204812
YALI1_B07271g	Q6CFP0	YALI0B05258g1_1	6.688245544	6.744127228	6.648721238	6.691198799	6.668650784	6.597848481	6.585598637	6.636758963	6.742875183	6.735010732	6.618592207
YALI1_B26749g	Q6CDX6	YALI0B20438g1_1	6.655835164	6.592979114	6.926035338	6.542132656	6.663902348	6.867573671	6.880731518	6.57640492	6.377717767	6.420952559	6.797102574
YALI1_C23504g	Q6CBR0	YALI0C16412g1_1	6.174911678	5.855349474	6.10557477	6.165843902	6.080230804	6.262114031	6.494631286	6.403456435	6.167699258	6.227336315	6.25078218
YALI1_F35489g	Q6C046	YALI0F27863g1_1	6.311652962	6.332537241	6.378129477	6.739429586	6.243590227	6.237038261	6.27956309	6.376124298	6.037841169	6.348481753	6.139491325
YALI1_E02056g	Q6C7E4	YALI0E01496g1_1	6.831533389	6.840517548	7.285468643	6.861755462	6.903689361	7.07235386	7.267424342	6.850018483	6.672177527	6.776873343	7.002831362
YALI1_C19981g	Q6CBZ0	YALI0C14256g1_1	6.508292115	6.823594596	6.395827909	6.885915437	6.41252834	6.546684238	6.304630464	6.729692269	6.549848857	6.429426689	6.768246259
YALI1_D00848g	Q6CAQ5	YALI0D00803g1_1	8.859811829	8.741391467	8.998253413	8.707945035	8.841586508	9.004947145	8.985392572	8.842067033	8.681472739	8.662182396	8.880862953
YALI1_A18622g	Q6CGL9	YALI0A18227g1_1	6.959577826	6.984529528	6.991056925	6.982347556	7.094851197	7.137568575	6.950520464	7.140259808	6.986463932	7.049262576	7.060398055
YALI1_D16932g	Q6C964	YALI0D13684g1_1	6.104646899	6.275326864	6.484585857	6.387202241	6.286088883	6.400768561	6.424679889	6.645804187	6.385166771	6.426624741	6.518230366
YALI1_D09103g	Q6C9Z5	YALI0D07128g1_1	6.952682784	7.104789726	7.197560897	7.118737802	7.061994626	7.170570271	7.203111866	7.240050499	7.275320809	7.143205129	7.175452944
YALI1_B16996g	Q6CEU6	YALI0B12826g1_1	6.882074893	6.948768539	6.978188602	6.907853113	6.981643284	6.967366625	7.042005215	7.000512293	6.891130111	6.747962834	6.905294227
YALI1_C08548g	Q6CCU5	YALI0C06446g1_1	6.831684469	6.822242341	6.985640822	6.720744512	6.919592953	7.042368894	7.005404213	6.942421187	6.783303012	6.737469962	6.973070093
YALI1_D21100g	Q6C8T4	YALI0D17138g1_1	6.76063615	6.804764585	6.875375181	6.823665324	6.72029323	6.805492627	6.809690684	7.011472811	6.796638367	6.807623024	6.945541136
YALI1_D12056g	Q6C9P3	YALI0D09449g1_1	NA	5.943775723	6.104404917	5.852608567	6.13168683	6.229775885	6.237955179	6.188973289	5.961565528	5.912667296	6.26458364
YALI1_A10672g	Q6CHB0	YALI0A10637g1_1	6.282034072	6.330346763	6.154392391	6.345550486	6.177967956	6.240745516	5.986621547	6.202332816	6.276064213	6.264882207	6.088184868
YALI1_A04022g	Q6CHX3	YALI0A03839g1_1	6.94047004	6.991001054	7.196869322	7.14683797	6.933777011	7.16381749	7.168657849	6.935143067	6.522439851	6.910986932	7.12850671
YALI1_E02832g	Q6C7B1	YALI0E02244g1_1	6.482386796	6.56590885	6.502369473	6.560633522	6.432630439	6.423526478	6.636957546	6.222187575	6.478300585	6.558200159	6.302331762
YALI1_E11674g	O43108	YALI0E09471g1_1	7.119433792	7.139334198	7.058654497	7.08653896	6.957460587	7.04122482	6.97962265	6.859148009	7.134497583	7.103565697	6.798155592
YALI1_F03765g	Q6C356	YALI0F02453g1_1	7.2309922	7.250792819	7.032074478	7.25079949	7.181719277	6.869039036	6.83683461	6.934306601	7.235576805	7.255729346	7.039837689
YALI1_F21426g	Q6C1I6	YALI0F15939g1_1	7.086977797	7.088438892	6.842397743	7.114865655	6.993677013	6.786579598	6.718828976	6.653845958	6.996115485	7.000894465	6.757461198
YALI1_D10961g	Q6C9T4	YALI0D08536g1_1	6.902166738	6.640012304	6.605800837	6.672459563	6.302355521	6.586612412	6.506709488	6.6347624	6.500122144	6.543166342	6.92507003
YALI1_F39051g	Q6BZR8	YALI0F31405g1_1	7.124275145	7.089767526	7.382864095	7.419921557	6.953614028	7.327253726	7.398242901	7.651543154	7.359219327	7.350415927	7.518203366
YALI1_E31772g	Q6C4H1	YALI0E26851g1_1	6.534119162	6.563527453	6.630734896	6.556335266	6.63001617	6.724667208	6.747144248	6.817594115	6.649624942	6.498251145	6.745540054
YALI1_B22598g	Q6CE98	YALI0B17380g1_1	7.015387772	6.981007356	6.980201271	6.828885713	6.925852661	6.86306013	6.974574821	6.665418057	6.824742708	6.931531311	6.88225384
YALI1_C06511g	Q6CD02	YALI0C05082g1_1	7.766256679	7.882322229	7.408567441	7.863233931	7.824783796	7.566503112	7.388331766	7.897073283	7.842477661	7.885653878	7.749857358
YALI1_E06616g	Q6C6W8	YALI0E05643g1_1	7.397994376	7.423758419	7.250638391	7.406715792	7.310369493	7.044891902	7.036378677	6.993418843	7.378298863	7.416605434	7.029333546
YALI1_F24742g	Q6C178	YALI0F18568g1_1	7.377388072	7.33551022	7.502040932	7.516225232	7.370985984	7.599724996	7.852661867	7.520643148	7.389062607	7.22345307	7.401368464
YALI1_E21128g	F2Z678	YALI0E17787g1_1	7.255737148	7.278289656	7.230622774	7.232357304	7.363263155	7.270311894	7.321520515	7.002682488	7.265703378	7.338377448	7.026004054
YALI1_E11943g	Q6C6H1	YALI0E09603g1_1	6.717879221	6.731871785	6.925893415	6.750841024	6.717552753	6.920352187	6.875466689	7.037528721	6.822956657	6.835425419	7.034847056
YALI1_D18130g	Q6C924	YALI0D14894g1_1	7.225686406	7.152114603	7.185357855	7.089221317	7.06760212	7.086595593	7.101277018	6.894337094	7.124583344	7.12097973	7.094786846
YALI1_B08123g	Q6CFK9	YALI0B06006g1_1	6.293308609	6.389140952	6.62486862	6.456501743	6.523286123	6.660317719	6.788224067	6.717014099	6.438622377	6.401834234	6.637266111
YALI1_D11354g	Q6C9R9	YALI0D08866g1_1	6.192781689	6.031287138	6.413809304	6.274913122	6.177282702	6.639000074	6.807330231	6.466022118	6.234561553	6.134410206	6.393210064
YALI1_B14615g	Q6CF23	YALI0B10934g1_1	6.967560867	6.93782754	7.043131823	6.965966105	6.860402194	7.056860522	6.998448008	6.88552091	6.852556572	6.916162186	6.941679464
YALI1_B20527g	Q6CEH1	YALI0B15664g1_1	7.097447056	7.059683633	6.991140928	7.116046517	7.017420343	6.769075261	6.97201244	6.723227985	7.041044358	7.022958494	6.905526513
YALI1_E05731g	Q6C704	YALI0E04807g1_1	7.613264224	7.79713996	7.487014055	7.713110103	7.632969767	6.927985546	7.252801004	6.87838014	7.499474019	7.69558476	6.979790611
YALI1_F14746g	Q6C240	YALI0F11099g1_1	7.01881505	7.01387642	6.92842627	6.967389029	7.005679975	7.001204577	7.042376705	6.92844747	7.009065889	6.918432757	6.976834913
YALI1_E27406g	Q6C4W1	YALI0E23265g1_1	7.194823182	6.910406066	6.997165455	6.884588432	6.972187407	7.020413261	6.997668008	6.956108879	6.839683557	6.757413903	6.929987295
YALI1_C21603g	Q6CBV0	YALI0C15290g1_1	6.440911678	6.16573802	6.470755461	6.116217353	6.349042886	6.479133655	6.387857572	6.266979429	6.22169819	6.10556744	6.265461189
YALI1_D17899g	Q6C931	YALI0D14652g1_1	6.761756681	7.146536637	7.056767395	6.877423226	6.95380717	7.209812195	7.148316022	7.150738046	7.24553858	6.938157257	7.210635537
AOW08010.1			7.332957534	7.27635373	7.22386471	7.420483653	7.269240541	7.113589777	7.179190621	6.966678673	7.315819359	7.257999934	7.092462939
YALI1_F27686g	Q6C0Y3	YALI0F20790g1_1	6.688142416	6.598614325	6.55569663	6.662294049	6.740793431	6.716190184	6.766153014	6.851186399	6.579164537	6.56160361	6.642985465
YALI1_A01824g	Q6CI60	YALI0A01419g1_1	7.110474217	6.939286185	6.886165918	6.93970884	6.961886191	7.190950866	7.349059711	7.100891399	7.073834983	6.974450818	7.282761106
YALI1_A22440g	Q6CG81	YALI0A21417g1_1	7.240142736	7.175671106	7.224115472	7.076637969	7.248760809	7.26809845	7.280294597	7.194942482	7.150996085	7.230072879	7.285229048
YALI1_D27324g	Q6C891	YALI0D21648g1_1	NA	6.391510889	6.220713991	6.346488248	6.536028989	6.338115834	6.405090455	6.330017154	6.641823063	6.460260998	6.551864181
YALI1_A03803g	Q6CHY3	YALI0A03553g1_1	6.597157829	6.57915731	6.551000314	6.403448005	6.677843942	6.732452483	6.553001028	6.646485746	6.529652217	6.440008334	6.597094208
YALI1_F04070g			7.434772175	7.397722031	7.321035819	7.418399205	7.410855198	7.190452154	7.249341858	7.271189966	7.372736043	7.397992005	7.364405118
YALI1_D32594g	Q6C7X2	YALI0D24629g1_1	7.138034037	7.174429359	7.374029075	7.223426219	7.16288888	7.199126838	7.438523206	7.303880687	7.400707781	7.295864898	7.404755297
YALI1_D27748g	Q6C881	YALI0D21934g1_1	6.442631901	6.332074722	6.455529836	6.519729886	6.185454034	6.478736102	6.607148926	6.77928929	6.530066178	6.482348768	6.635144026
YALI1_E17243g	Q6C5X8	YALI0E14212g1_1	7.362354664	7.387783923	7.134759119	7.242842252	7.242605292	6.970359394	7.065670042	6.896712038	7.313810834	7.179365695	7.030438506
YALI1_E06015g	Q6C6Z1	YALI0E05137g1_1	7.59992583	7.579697315	7.401118271	7.529674289	7.517352429	7.20925651	7.301000438	6.987395658	7.503859245	7.482011877	7.175928283
YALI1_E03553g	Q6C782	YALI0E03014g1_1	6.5558064	6.451518277	6.537361089	6.451211576	6.424407709	6.620972024	6.530398442	6.413755203	6.197260706	6.409096476	6.525090003
YALI1_F35591g	Q6C043	YALI0F27929g1_1	7.020666636	6.905567399	7.16922007	6.920728191	7.135372125	7.178118882	7.263551983	7.244721606	6.972358401	6.848987648	7.095482302
YALI1_D00581g	Q6CAR5	YALI0D00583g1_1	6.782823255	6.786521312	6.844730974	7.177214427	6.811887592	6.903425325	6.918283916	6.816152479	6.787611312	6.658040745	6.671909557
YALI1_F06312g	Q6C2Y1	YALI0F04147g1_1	NA	6.305083497	6.225761465	6.292827674	6.231368363	6.078188007	6.307921336	NA	6.261882569	6.454954587	6.363109904
YALI1_F06956g	Q6C2W6	YALI0F04554g1_1	7.20541337	7.192971274	7.372932402	7.195378275	7.219992866	7.477204649	7.495962677	7.437464615	7.291838001	7.248772609	7.450949531
YALI1_F17988g	Q6C1T7	YALI0F13475g1_1	7.026016559	7.093105752	7.152542318	7.25101813	7.055054189	6.824382889	6.87385059	6.771564664	7.138760839	7.19424789	6.921802404
YALI1_F03573g	Q6C361	YALI0F02343g1_1	7.940784442	8.034323973	8.275990531	7.917349833	7.937892144	8.157309191	8.284208692	7.899135808	7.785427265	7.902834201	8.094331703
YALI1_F27731g	Q6C0Y0	YALI0F20856g1_1	7.005126576	7.104885522	7.104047101	7.196869289	7.270743334	7.178383754	7.246894932	7.288759554	7.139637387	7.021514852	7.215240472
YALI1_E24391g	Q6C571	YALI0E20537g1_1	6.908981136	6.93806445	7.030065679	6.903708303	6.849600292	6.97495216	6.953256105	6.94764616	6.815991352	6.822136993	6.872670359
YALI1_F21769g	Q6C1H2	YALI0F16291g1_1	6.751051128	6.827780285	6.7037679	6.915667392	6.751729949	6.869040422	6.851161544	7.007718203	6.981568246	6.751709638	6.925817183
YALI1_D07271g	Q6CA59	YALI0D05665g1_1	6.729810842	6.766178353	6.484204957	6.76897091	6.81344801	6.639960854	6.543542028	6.800570366	6.903574572	6.876010405	6.703468812
YALI1_D22906g	Q6C8N1	YALI0D18337g1_1	7.574033932	7.541141448	7.710853683	7.542302007	7.532996968	7.675729883	7.616639761	7.738093797	7.593113655	7.652730517	7.829369658
YALI1_D26610g	Q6C8B6	YALI0D21010g1_1	6.985483075	6.827350187	6.752605781	6.637082697	6.803992991	6.623980044	6.651610202	6.4914056	6.716316674	6.777962603	6.44952985
YALI1_D25744g	Q6C8E4	YALI0D20328g1_1	7.07549443	7.045660054	7.151240868	7.067347455	7.138984344	7.230295533	7.172845754	7.233747254	7.050021541	7.073314226	7.200544792
YALI1_B04433g	Q9UVF4	YALI0B02948g1_1	7.244443024	7.204185975	7.289649722	7.198050371	7.172294135	7.383716681	7.29723031	7.569860024	7.191301944	7.306290985	7.536930528
YALI1_A10254g	Q6CHC2	YALI0A10310g1_1	7.056261114	7.152601405	7.27408765	7.300848615	7.10788761	7.309561595	7.438407731	7.515370441	7.308030638	7.215709935	7.510129487
YALI1_F19805g	Q6C1N1	YALI0F14839g1_1	6.990309006	6.997384381	7.103853082	6.925803164	7.017622316	7.150268191	7.103327454	7.160470792	7.048899603	7.00673369	7.191745279
