Ref_1	Ref_2	Ref_3	Ref_4	HiT_1	HiT_2	HiT_3	LpH_1	LpH_2	LpH_3	LpH_4
YALI1_F29038g	9.41932479122013e-06	6.99474219588961e-06	8.38231235734955e-06	8.19876664674747e-06	1.0764655053188e-05	1.04332147291454e-05	1.10872383877174e-05	7.01014045334543e-06	8.58163453269054e-06	4.45636713893943e-06	6.91496093451845e-06
YALI1_B20589g	5.57413787204363e-06	1.10382030541107e-05	7.44068696037856e-06	4.8518398805275e-06	1.52886554588009e-05	1.23482688277403e-05	8.7482272545279e-06	1.10625026047898e-05	1.52352366373317e-05	1.05486987194866e-05	5.45615126110805e-06
YALI1_D17854g	3.95415405298095e-05	3.1320901166039e-05	2.81505990000989e-05	3.4417739152492e-05	7.23025997739125e-06	7.00764255974265e-06	3.10288685434036e-05	1.56949255705456e-05	3.60249866320238e-05	3.7414915770679e-05	1.54818292033941e-05
YALI1_E22787g	3.45718387145875e-06	1.36921972310553e-05	1.23062727869285e-05	1.20368049495054e-05	1.2643077556094e-05	1.22538011973642e-05	1.62774392358839e-05	3.43058482416297e-06	9.44917682151445e-06	6.54249893257774e-06	1.35360255330221e-05
YALI1_F26519g	7.66350179850951e-06	1.51756721665869e-05	6.81979518171979e-06	8.89395143644476e-06	4.67096203115451e-06	2.26357229386034e-06	6.01367035026935e-06	0	9.30928322119593e-06	1.20855717159663e-05	1.00017200775628e-05
YALI1_B02881g	1.91716560144531e-05	2.5309819124072e-05	5.68698969698968e-06	2.22498515733281e-05	1.16852686503293e-05	5.6627414624183e-06	1.50442998998321e-05	4.43896884823512e-05	1.16444401234824e-05	1.81405652221474e-05	2.50211381064955e-05
YALI1_A02546g	1.38945383999331e-06	4.12720513168889e-06	6.1824155929939e-06	2.41881622155141e-06	3.81097158398368e-06	4.92484396585135e-06	5.45163136926565e-06	2.75752718662587e-06	1.26588532821167e-06	2.6294523528442e-06	4.08013068317853e-06
YALI1_D17355g	2.90880298150323e-05	2.160062149382e-05	3.23570103449413e-05	1.89890974634438e-05	6.64851492173908e-06	1.28876185006761e-05	1.71193757480848e-05	2.16481732007525e-05	1.98758546935304e-05	2.06427121493401e-05	0
YALI1_C15186g	0	8.50341208127757e-06	1.52853931222256e-05	2.9901384241079e-05	2.35555981163878e-05	7.61010956714134e-06	2.69572070603326e-05	2.55663945945539e-05	3.12977259427537e-05	1.62526330949556e-05	4.20321154843278e-05
YALI1_D30653g	7.59197578172342e-06	1.50340325596987e-05	6.75614376002373e-06	4.40547061151897e-06	2.3136831927652e-06	8.96978247647059e-06	5.9575427603335e-06	2.51118809128729e-06	9.2223965777981e-06	0	4.95418534508611e-06
YALI1_C31791g	9.0059024694228e-06	6.68773690378058e-06	2.00360135232021e-06	7.83891567885938e-06	2.0584370042395e-06	3.99011675999581e-06	3.53353663127728e-06	2.23415310612749e-06	2.05124479043552e-06	4.26077332619832e-06	4.40763820737198e-06
YALI1_C14884g	1.98742821511084e-05	1.47585398164582e-05	4.42156005237155e-06	1.29742262773792e-05	1.8170286854177e-05	4.40270736737758e-06	7.79783083813285e-06	9.86068622233231e-06	4.52669989093493e-06	4.70135067275547e-06	4.86340184399814e-06
YALI1_E13823g	1.35570996102204e-05	2.68464867137478e-05	0	2.36007354188516e-05	2.47894627796271e-05	2.40262030619748e-05	2.12769384297625e-05	1.34527933461819e-05	6.17571199406123e-05	5.13118844855026e-05	1.32701393171949e-05
YALI1_B02487g	2.75071586294327e-05	5.44711324626766e-05	0	7.18283251878093e-05	2.51487303561435e-05	2.43744089034527e-05	2.15852998562808e-05	8.18865681941509e-05	7.51825807972671e-05	5.20555349852925e-05	5.38498407074577e-05
YALI1_F22794g	6.73047498379736e-06	6.66402152468916e-06	1.19789782979144e-05	1.17166771582951e-05	6.15341274671596e-06	5.96395111467459e-06	5.28150953930275e-06	6.67869173214706e-06	1.83957378546505e-05	1.27369926027843e-05	2.63520497079048e-05
YALI1_F11313g	8.74651587756155e-06	1.73203140088695e-05	7.78357576039601e-06	1.52262809153882e-05	7.99660089665392e-06	7.750388084508e-06	0	8.67922151366577e-06	2.39059819124951e-05	2.48283312026625e-05	8.56138020464189e-06
YALI1_B05762g	4.40881288137249e-06	4.36528239247931e-06	3.92342843206953e-06	3.83751795428482e-06	4.03080695603693e-06	0	0	4.37489214509982e-06	4.0167232481699e-06	2.08584896282531e-06	0
YALI1_C05423g	6.22293096862576e-06	1.23229775079498e-05	0	0	5.6893849002423e-06	5.51421053881389e-06	0	6.17505268349335e-06	0	1.17764980786399e-05	2.43648459594399e-05
YALI1_F11956g	0	0	2.37224148877238e-06	2.32029702151631e-06	2.4371662845139e-06	4.72425341106246e-06	2.09183383438676e-06	7.93563652443317e-06	0	2.5223538721806e-06	5.21859411350362e-06
YALI1_F38856g	6.16231800464564e-06	1.2202948506249e-05	5.48388292209719e-06	1.60914105128534e-05	0	5.46050069590336e-06	4.83566782494602e-06	0	5.61428363096475e-06	0	1.20637630156318e-05
YALI1_E12668g	3.97069863060848e-06	3.93149387021411e-06	3.53354799164421e-06	3.45617464292806e-06	0	1.05554448598634e-05	6.23173928905178e-06	0	3.61757187936641e-06	3.75714635354098e-06	0
YALI1_C11930g	2.23293405344807e-05	4.42177428226434e-05	3.97420221177867e-05	1.94358997567013e-05	2.04148517008694e-05	0	1.75221845892162e-05	0	2.03435218627899e-05	2.11284230234422e-05	0
YALI1_F39128g	0	3.45451115801901e-06	3.10484547795208e-06	0	0	3.09160701165117e-06	2.73784134206503e-06	3.46211593467918e-06	3.17867529106093e-06	9.90394829223855e-06	3.41510938310164e-06
YALI1_B22938g	1.2902746060033e-06	1.27753505775822e-06	0	0	1.17964812683474e-06	0	0	0	3.5265792488181e-06	2.44176200814764e-06	0
YALI1_C05554g	2.88887967341074e-06	2.86035627087115e-06	0	0	0	2.55986942821649e-06	0	0	0	2.73350982799481e-06	1.13109254454021e-05
YALI1_C16255g	0	0	5.44850303227721e-06	0	0	2.7126358295778e-06	0	6.07545505956604e-06	2.78903122312443e-06	2.89663864031063e-06	2.99648307162466e-06
YALI1_F12176g	5.40739015792267e-06	1.07080003986458e-05	0	4.70669937128095e-06	9.88753501181709e-06	0	4.24326407431161e-06	0	4.92649389839642e-06	0	0
YALI1_A08512g	1.22451222285862e-05	0	1.08970060645544e-05	0	0	5.4252716591556e-06	9.60893993602177e-06	0	0	0	5.99296614324932e-06
YALI1_A16509g	1.16298648617087e-06	0	3.10484547795208e-06	0	0	0	9.12613780688342e-07	0	0	1.10043869913762e-06	0
YALI1_B18902g	0	0	0	4.69332806624891e-06	0	0	4.23120934682777e-06	1.07010856162811e-05	4.91249817709416e-06	0	5.27789631933889e-06
YALI1_B27500g	3.06128055714654e-06	6.06210990310433e-06	0	2.66459916019293e-06	0	2.7126358295778e-06	0	0	0	2.89663864031063e-06	0
YALI1_C09285g	6.49997926517416e-06	3.21790080473004e-06	0	2.82885527280756e-06	2.97133971673613e-06	0	0	0	0	0	3.18119778151933e-06
YALI1_C25367g	0	0	0	5.43437986618294e-06	5.70809998215099e-06	0	9.79859006633799e-06	0	5.68815578400376e-06	0	0
YALI1_D18037g	3.48255769803827e-05	5.17225890815324e-05	6.19829702754471e-05	4.54693067702646e-05	3.18396769646587e-05	3.08593433823529e-05	8.19845333990848e-05	0.00010367290285131	6.34568571866842e-05	8.23814659170913e-05	8.52210781838206e-05
YALI1_E06365g	6.6988021603442e-06	1.3265322846793e-05	7.94840442355733e-06	1.36051298296909e-05	8.16594068034776e-06	7.91451394982699e-06	1.05133107535297e-05	8.86301679277869e-06	4.06870437255799e-06	8.4513692093769e-06	4.37134001037009e-06
YALI1_D05822g	2.607134540427e-06	2.58139295324498e-06	4.64020862638993e-06	4.53860296516378e-06	0	6.93063549864657e-06	2.04585946440024e-06	5.17415128699305e-06	4.75054768773941e-06	7.40075257002441e-06	1.02077994747653e-05
YALI1_B11960g	1.11646702672403e-05	4.42177428226434e-05	3.97420221177867e-05	9.71794987835067e-06	3.06222775513041e-05	0	0	0	3.05152827941849e-05	4.22568460468845e-05	0
YALI1_A12411g	4.67486193455876e-06	4.62870460581858e-06	8.32037408869918e-06	0	4.27404530683227e-06	8.28489760757751e-06	1.10053129809116e-05	4.63889425730412e-06	4.25911172004223e-06	0	4.57591010937756e-06
YALI1_E02056g	0	0	1.96399527907667e-05	0	1.34516464695651e-05	1.30374745297538e-05	1.15456255045223e-05	7.29996538164911e-06	0	6.96091456198679e-06	1.44017015845526e-05
YALI1_E24343g	0	0	6.23260494467134e-06	1.21922618399972e-05	0	6.2060303112112e-06	2.7479440776446e-05	0	6.38080944035846e-06	0	2.05662675764645e-05
YALI1_F33790g	4.96857053777711e-06	4.91951327215273e-06	4.42156005237155e-06	4.32474209245972e-06	4.54257171354424e-06	8.80541473475516e-06	1.16967462571993e-05	4.93034311116616e-06	4.52669989093493e-06	0	4.86340184399814e-06
YALI1_F36733g	6.56745309837666e-06	6.50260923862402e-06	5.84441501732157e-06	5.71644110491216e-06	1.20087362946291e-05	5.81949555134337e-06	1.54607511081319e-05	0	5.98338878317351e-06	6.21424206571831e-06	6.42844119172073e-06
YALI1_C07239g	5.93123107947142e-05	2.93633448431616e-05	3.29889832032409e-05	4.51732826376457e-05	5.42269498304344e-05	3.94179893985524e-05	6.399704137077e-05	2.20709890835797e-05	4.72827949545313e-05	4.20917802420138e-05	4.35426446345458e-05
YALI1_F17949g	2.62050446114714e-05	1.85330776130409e-05	9.99429550299369e-06	1.62924209005879e-05	2.73808661865704e-05	1.99033634832927e-05	2.05635105139716e-05	2.60034269807856e-05	2.38745473537673e-05	2.83379243706918e-05	2.93147061839415e-05
YALI1_C15489g	1.76557576319149e-05	3.49628664179041e-05	7.85598111630667e-06	2.30518811067853e-05	2.42129636452172e-05	2.34674541535568e-05	1.38547506054267e-05	4.37997922898947e-05	4.02139385659801e-05	3.34123898975366e-05	2.59230628521947e-05
YALI1_B19576g	3.05143721130363e-05	1.20852351766067e-05	1.62929511897678e-05	1.06241252689364e-05	2.2318487390018e-05	5.40782705574995e-06	1.43670645345663e-05	1.21118396685882e-05	5.56012655413873e-06	1.15492987587948e-05	5.97369615565045e-06
YALI1_F28092g	2.51389926547133e-05	0	2.2371336953721e-05	2.18814765472797e-05	1.14918039375755e-05	3.34139247881769e-05	3.94539255651225e-05	4.98911541315357e-05	4.58066055188647e-05	1.18934831588913e-05	3.6910321279615e-05
YALI1_B00525g	4.09933897501265e-06	6.08829612298815e-06	1.82401289417487e-06	3.56814574367087e-06	3.74786694292419e-06	3.63247130526617e-06	4.8252236179807e-06	2.03389964197135e-06	1.86738591613083e-06	1.93943407882569e-06	2.00628456199491e-06
YALI1_B05646g	5.3716809776345e-05	5.31864359423305e-05	3.18686026416214e-05	0	4.91111998464311e-05	4.75990815378746e-05	4.21524251910389e-05	7.10713610741687e-05	6.52528059749866e-05	5.08278101035639e-05	7.01063963927279e-05
YALI1_B26984g	1.97707702649047e-05	1.30503754858496e-05	2.34588325000824e-05	1.14725797174973e-05	1.20504332956521e-05	2.33588085324755e-05	1.55144342717018e-05	1.30791046421213e-05	1.20083288773413e-05	6.23581929511316e-06	6.45076216808087e-06
YALI1_D21586g	0	9.91690802090946e-06	1.33696776253768e-05	4.35897487947128e-06	4.57852874557757e-06	8.87511458753686e-06	1.17893326391824e-05	0	4.56253128848851e-06	9.47712906064692e-06	0
YALI1_B23981g	4.18521266908678e-06	4.14388990068874e-06	0	3.64289190588669e-06	3.82637793731841e-06	1.85428248548868e-06	4.92630327480719e-06	0	1.90650425395495e-06	3.96012338917881e-06	0
YALI1_C03246g	1.00689333975112e-05	0	8.96040286475296e-06	0	9.20563604548488e-06	8.92219742354501e-06	7.90125034526989e-06	1.9982929108387e-05	4.58673569850701e-06	9.52740560738775e-06	9.85580638942859e-06
YALI1_E38243g	3.03072885497941e-05	2.25060367660161e-05	2.35993045509811e-05	2.63800635420298e-05	2.7708780751679e-05	2.34986816374604e-05	2.97282572870933e-05	2.63148452679806e-05	2.0708974351343e-05	1.43386503552303e-05	1.8541112818436e-05
YALI1_C25307g	1.85471721051875e-05	2.44853950483693e-05	3.85122201304285e-05	1.07625503538737e-05	2.26092820139922e-05	3.28697240587277e-05	3.88113534875147e-05	1.84044729817473e-05	2.2530284799181e-05	1.75496673321751e-05	3.02576466515845e-05
YALI1_A18344g	7.48715560327754e-06	7.41323104521634e-06	3.33143183433123e-06	9.77545254035275e-06	1.02678248199639e-05	3.31722724721545e-06	2.93764435913881e-06	1.11443258489081e-05	1.3642598487867e-05	1.41689621853459e-05	7.32867654598536e-06
YALI1_E03672g	7.41403884933928e-06	9.7877816143872e-06	1.53948588281791e-05	6.45332609109224e-06	2.25945624293477e-06	8.75955319967831e-06	7.75721713585091e-06	9.809328481591e-06	9.00624665800596e-06	9.35372894266974e-06	2.17713223172729e-05
YALI1_C29983g	0	1.080031074691e-05	4.85355155174119e-06	1.42418230975829e-05	0	9.6657138755071e-06	4.27984393702119e-06	5.41204330018814e-06	0	0	5.33856179427382e-06
YALI1_B18798g	2.56139533796337e-06	2.53610535757401e-06	6.83820218625884e-06	2.22948917586993e-06	0	4.53936360145273e-06	2.00996719309497e-06	0	2.33360237292462e-06	2.42363826854601e-06	0
YALI1_E39083g	5.59055654029707e-06	2.76767904265441e-06	4.97506904272734e-06	2.43306550709811e-06	0	4.9538563014381e-06	2.19349880719201e-06	2.77377182395504e-06	2.54668535837576e-06	0	0
YALI1_F23368g	0	0	2.0724367362036e-05	0	0	1.03180013149585e-05	1.82746710439678e-05	2.3109092864607e-05	1.06085850204733e-05	1.1017889306703e-05	2.27953313424207e-05
YALI1_F06904g	4.95559776874897e-06	4.90666858998001e-06	4.41001550915387e-06	8.62690067529825e-06	9.06142242597337e-06	4.39121204788051e-06	3.88873548324641e-06	9.83494030530272e-06	9.02976166233495e-06	1.40672268171743e-05	1.45521110005793e-05
YALI1_E11587g	0	1.4836216341808e-05	0	0	0	0	2.35166161592112e-05	2.47814614271773e-05	0	0	0
YALI1_E32423g	2.03538224711084e-05	2.01528586591136e-05	2.26412324397578e-05	8.85818487570839e-06	0	9.01787782486989e-06	1.59719645049155e-05	2.52465290679018e-05	1.39077696381004e-05	4.81478808845199e-06	4.9807493415745e-06
YALI1_F03778g	1.47131313599291e-05	2.42797683457667e-05	2.18221697675185e-05	2.98820681013884e-05	2.24194107826085e-05	1.30374745297538e-05	2.30912510090446e-05	3.40665051143625e-05	2.68092923773201e-05	2.78436582479471e-05	4.32051047536579e-05
YALI1_D01298g	8.04234722640193e-06	1.39351467052292e-05	1.25246309110609e-05	8.75027266588779e-06	1.47056135133381e-05	5.34481212183761e-06	9.46643447086891e-06	1.99511765727275e-06	1.09906738877361e-05	1.14147200656309e-05	3.93605827204934e-06
YALI1_D11015g	1.79338010591892e-05	1.18378209131486e-05	5.31979823623916e-06	1.30082793647214e-05	8.19809005310504e-06	7.94567345356647e-06	2.34548927572185e-06	1.18638807462392e-05	8.16944578741958e-06	1.41410705275007e-05	0
YALI1_B29548g	1.17160120088324e-05	5.80016688259982e-06	5.2130738889072e-06	1.01978486377754e-05	0	5.19084634055011e-06	3.2178085896863e-05	0	1.06740701131922e-05	5.54295048454503e-06	1.14680216321438e-05
YALI1_B18384g	3.6499883565978e-05	3.61395013454297e-05	4.06018254809119e-05	6.35404415122929e-05	2.5027822998662e-05	2.4257224245263e-05	2.86420325016034e-05	3.62190590089514e-05	4.15672922677198e-05	2.59026339950854e-05	1.78636490808393e-05
YALI1_C25352g	2.53912233502456e-05	1.88553920063111e-05	1.69468488963806e-05	1.10505115673553e-05	2.32142126364401e-05	3.93740451517313e-05	1.99248921750284e-05	2.51958671366618e-05	2.31331017837745e-05	2.40256315316735e-05	3.72806589513168e-05
YALI1_C04093g	1.91330034821659e-05	1.13664560683206e-05	1.02159431855198e-05	1.66537447512058e-05	1.04955386768583e-05	1.01723843609167e-05	9.00838119002041e-06	0	1.39451561156221e-05	1.08623949011649e-05	7.49120767906165e-06
YALI1_D09831g	4.78686997586597e-06	7.10941010074026e-06	1.70394546280548e-05	6.24987949301241e-06	6.56467488489496e-06	8.48340082894444e-06	3.75633213135782e-06	4.75004052576411e-06	4.36115853300667e-06	6.79413350690766e-06	4.68554729989228e-06
YALI1_C00615g	1.25487203003693e-05	1.24248202972717e-05	1.39589747107928e-05	1.36533180109059e-05	5.73640461016165e-06	1.11195650534759e-05	4.92358905812686e-06	1.24521723534907e-05	5.71636151516411e-06	1.18738245090419e-05	6.14155208068525e-06
YALI1_D29768g	0	4.1393261452915e-06	7.44068696037856e-06	1.45555196415825e-05	7.64432772940044e-06	3.7044806483221e-06	1.96835113226878e-05	4.14843847679619e-06	1.90440457966646e-05	0	0
YALI1_C28497g	1.59495289532005e-05	0	2.12903689916714e-05	1.3882785540501e-05	1.45820369291924e-05	2.11995909370366e-05	2.50316922703088e-05	1.58268157013905e-05	7.26554352242497e-06	1.50917307310302e-05	7.80596430423231e-06
YALI1_F10688g	2.27987260712415e-05	5.64340561550253e-06	1.52165400000535e-05	4.96111555351236e-06	5.2109981819036e-06	5.05055319621092e-06	1.34178890998502e-05	0	5.19279086587731e-06	5.39314101198976e-06	1.11580751015453e-05
YALI1_D09667g	3.4540381172536e-06	3.41993461321627e-06	3.07376877162135e-06	4.50969466602261e-06	3.1578933477232e-06	1.53033140522132e-06	2.71043801653025e-06	0	1.57342980740413e-06	3.26827289716577e-06	1.69046360728598e-06
YALI1_A04576g	0	8.9916462677624e-06	8.08151167466954e-06	7.90455253262974e-06	8.30269088312871e-06	0	0	9.01144051897355e-06	8.27368114036911e-06	1.7185798631508e-05	8.88908853783392e-06
YALI1_B24471g	0	6.04261758830335e-06	5.43098372992262e-06	5.31206263446821e-06	5.5796218475045e-06	0	0	6.05591983429412e-06	5.56012655413873e-06	1.15492987587948e-05	5.97369615565045e-06
YALI1_F32342g	3.17655890448679e-05	3.14519509617128e-05	5.65367678663074e-05	6.91234928585613e-05	2.90420484447515e-05	4.22217794394536e-05	4.36221750233624e-05	7.88029735759611e-05	2.17054312761985e-05	1.50285854141639e-05	1.55466067314418e-05
YALI1_F35476g	1.57509870990112e-05	0	4.90591351868943e-05	2.74199415654708e-05	1.44005177972938e-05	2.79142608188919e-05	3.70801416618268e-05	3.90745034951343e-05	2.87004042877534e-05	3.72596671575226e-05	5.39615623686765e-05
YALI1_B15692g	1.32726849330829e-05	1.97124552793253e-05	1.77171602098525e-05	2.31056150953792e-05	3.03367551498934e-05	2.35221568438914e-05	2.6038211365094e-05	2.63411338246919e-05	3.02307580128871e-05	1.8838279269153e-05	4.54711067512274e-05
YALI1_F33579g	4.5190332034068e-05	5.36929734274955e-05	3.21721131429702e-05	1.57338236125678e-05	1.65263085197514e-05	1.60174687079832e-05	2.12769384297625e-05	3.58741155898185e-05	2.47028479762449e-05	2.56559422427513e-05	2.65402786343898e-05
YALI1_F24742g	1.17522844918319e-05	1.16362481112219e-05	1.56876403096526e-05	1.02294209245797e-05	1.07446587899313e-05	1.56207512167638e-05	3.22777084538193e-05	1.74927963015369e-05	1.07071167698894e-05	1.1120222643917e-05	1.72552895146188e-05
YALI1_E15889g	3.21966742227456e-06	4.78181697191436e-06	5.7304018320812e-06	1.40123111053402e-06	1.4718086467972e-06	5.70596849648256e-06	5.05304729460008e-06	0	0	6.09301427308767e-06	3.15151739509294e-06
YALI1_F00307g	0	2.60645502075221e-06	2.34262959778909e-06	4.58266707162168e-06	1.20337197959355e-06	8.16424375892347e-06	2.06572217764684e-06	0	1.19916737748762e-06	3.73630226836184e-06	3.86508912151308e-06
YALI1_E21430g	1.40073353906336e-05	1.38690337266594e-05	0	6.09613091999858e-06	6.40318226780037e-06	1.86180909336336e-05	1.64876644658676e-05	2.0849347621389e-05	1.27616188807169e-05	1.32539923025283e-05	2.05662675764645e-05
YALI1_A10146g	1.13652332061728e-05	2.25060367660161e-05	1.01139876647062e-05	9.89252382826117e-06	1.03907927818796e-05	0	0	2.25555816582691e-05	1.03544871756715e-05	0	1.11246676910616e-05
YALI1_F08225g	5.25760095687218e-06	5.20568994449402e-06	9.35753983382789e-06	4.57631988731195e-06	0	4.65882053833306e-06	0	5.21714977414258e-06	0	4.97483644596285e-06	5.14631441664069e-06
YALI1_F17138g	2.64160604792047e-06	3.92328615858527e-06	0	0	0	1.17037871561464e-06	0	3.9319228986753e-06	0	0	0
YALI1_E04590g	0	0	6.92227844264727e-06	1.35414055681936e-05	7.11173112530287e-06	0	0	1.54376317087334e-05	7.08688261613584e-06	0	1.52280287246499e-05
YALI1_F04594g	0	4.10317482524529e-06	0	0	0	0	6.50386764228548e-06	4.11220757306871e-06	7.55108890103556e-06	0	4.05637446377137e-06
YALI1_C23504g	0	0	4.89575634784329e-06	0	0	4.87488178069054e-06	4.31705997125616e-06	1.09182090925535e-05	5.01217205315114e-06	5.20555349852925e-06	0
YALI1_C30287g	0	0	2.38564398305923e-06	0	0	0	4.20730420927507e-06	2.66015687636366e-06	0	0	7.87211654409868e-06
YALI1_E01286g	7.85376805005871e-06	1.2960372896292e-05	1.16485237241789e-05	9.11476678245305e-06	1.67542576027825e-05	1.62383993108519e-05	1.2325950538621e-05	1.03911231363612e-05	1.43106153793419e-05	1.48627527475249e-05	1.02500386450057e-05
YALI1_E17355g	1.31805135099365e-05	2.61007509716992e-05	3.51882487501236e-05	1.14725797174973e-05	2.41008665913042e-05	3.50382127987132e-05	3.62003466339709e-05	2.61582092842427e-05	2.40166577546826e-05	3.11790964755658e-05	1.93522865042426e-05
