GeneName_CENPK	uniprotID_S288c	GeneName_S288C	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C	uniprotID_CENPK	Protein_name
CENPK1137D_700	Q06178	YLR328W	13.37296513	3.339501826	4.705814187	3.147425036	3.820089706	3.84659365	4.39258629	5.109281223	4.446901882	65.17484141	40.05877504	39.51094498	N1P750	 Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1 - NMA1
CENPK1137D_2982	P53204	YGR010W	156.461841	409.5038697	287.1490254	116.3852477	291.9095741	232.5486865	213.6738637	346.2969738	315.0724955	371.2918422	489.9071282	389.9307632	N1P220	 Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 2 - NMA2
CENPK1137D_5120	P40462	YIL137C	148.9466967	95.14498772	107.4036475	108.7196645	105.2415041	80.46840357	87.81031385	106.8197106	120.566389	100.0677946	50.8566456	143.1412762	N1P998	 Protein TMA108 - TMA108
CENPK1137D_1023	P36018	YKR014C	109.2129419	120.0190223	111.7521775	177.8171789	128.4806351	178.1091102	112.5736122	143.417594	108.8667806	76.51897698	77.71321524	79.81633817	N1P0G3	 GTP-binding protein YPT52 - YPT52
CENPK1137D_2634	Q10740	YNL045W	49.54315588	87.98174432	92.59000812	92.51691615	98.24097474	103.0195397	76.44475365	74.75634188	96.58153338	88.45785115	68.44989845	83.22891384	N1NZJ8	 Leukotriene A-4 hydrolase homolog - LAP2
CENPK1137D_1000	P28495	YKL007W	173.5717788	194.573966	54.42549187	485.9690404	447.9803129	198.6651354	126.3582709	303.9771589	211.3005815	124.9545642	191.3791883	187.0358726	N1P803	 F-actin-capping protein subunit alpha - CAP1
CENPK1137D_2448	Q08230	YOL071W	242.1202461	133.8723676	120.2286859	172.149351	266.3176762	119.594643	10.22291582	11.88182492	140.7244076	53.58219886	58.3575753	142.8334152	N1NXN8	" Succinate dehydrogenase assembly factor 2, mitochondrial - SDH5"
CENPK1137D_4667	P07253	YBR120C	264.1615806	219.006949	331.96762	375.8582188	394.0515458	333.4896346	224.8644187	294.4088203	319.9595576	101.4685074	204.1794313	217.1320418	N1P6N6	 Cytochrome B pre-mRNA-processing protein 6 - CBP6
CENPK1137D_3999	Q03976	YDR175C	13.50636532	62.04785194	115.8830582	59.3013186	98.23350693	89.65203633	61.67880001	56.88893877	120.3831144	68.47541339	72.39051135	105.012808	N1P6R4	" 37S ribosomal protein S24, mitochondrial - RSM24"
CENPK1137D_2671	P12687	YNL005C	147.4831504	101.2963802	156.712638	107.112229	101.0169591	106.7205245	112.573541	99.12512133	97.16146131	148.5574817	130.0602708	153.4461483	N1NWR4	" 54S ribosomal protein L2, mitochondrial - MRP7"
CENPK1137D_3916	P52490	YDR092W	439.1700603	437.1235498	676.4182873	951.7911769	883.3682277	965.0864489	455.6260067	675.173111	713.1558971	421.0837773	397.0367889	350.8788682	N1P6A4	 Ubiquitin-conjugating enzyme E2 13 - UBC13
CENPK1137D_1181	P12688	YKL126W	2.880687048	11.90619713	14.70666086	13.66125508	22.87736143	21.99244524	42.08654077	33.55899855	17.8367231	30.33670495	19.25343297	16.91400016	N1P163	 Serine/threonine-protein kinase YPK1 - YPK1
CENPK1137D_2216	Q08601	YOR197W	173.3608299	137.9983527	160.967723	164.4281692	174.0484312	94.26228346	76.13452382	83.68163805	127.6766409	194.5410785	180.9500061	186.7206826	N1NVU9	 Metacaspase-1 - MCA1
CENPK1137D_2248	P22133	YOL126C	718.6764172	844.8267223	1110.785343	755.4418804	1290.339821	1007.154704	558.9940562	626.3364937	754.0881043	567.0278006	576.3450451	623.8364747	N1NX84	" Malate dehydrogenase, cytoplasmic - MDH2"
CENPK1137D_4920	P32790	YBL007C	127.1323173	152.3549747	216.7622985	176.1724728	178.7435267	137.7364353	82.80836614	120.1647018	171.2472725	128.7008572	93.47926292	106.0895932	N1P9R8	 Actin cytoskeleton-regulatory complex protein SLA1 - SLA1
CENPK1137D_5278	P38836	YHR132C	239.4016487	189.0655847	340.8044259	166.8594989	256.4689721	70.6965635	172.030459	325.5687126	369.5906236	169.8958014	120.7672011	187.307821	N1P2B0	 Putative metallocarboxypeptidase ECM14 - ECM14
CENPK1137D_1717	Q12522	YPR016C	1202.231404	1013.852964	1162.943146	1116.866806	1080.232771	916.9599646	952.0682067	1192.703735	1182.16714	516.1829425	880.2961801	1109.815723	N1P200	 Eukaryotic translation initiation factor 6 - TIF6
CENPK1137D_1193	P14164	YKL112W	56.58890456	12.93927372	75.2230838	92.98546682	93.86601341	49.36679736	66.09230046	66.01365848	44.94543031	48.08702049	7.509977531	39.126918	N1P0S4	 ARS-binding factor 1 - ABF1
CENPK1137D_1184	P32342	YKL122C	190.5750861	200.8569858	171.5654262	191.9614473	162.9283477	199.2573722	209.2133386	199.4100511	160.4966724	205.4272301	241.7145778	187.2186284	N1NZR1	 Signal recognition particle subunit SRP21 - SRP21
CENPK1137D_1187	P32332	YKL120W	143.292636	148.7000505	131.7707543	156.8507402	140.6948441	108.6640256	179.3063734	181.9900778	158.5236359	137.6900657	141.4246229	149.1097122	N1P308	 Mitochondrial oxaloacetate transport protein - OAC1
CENPK1137D_790	P20051	YLR420W	329.3341843	1012.853772	668.8016109	372.2003244	915.7791627	206.6754285	565.2521621	606.3764595	353.3816656	312.4581323	641.4320403	471.0399699	N1P7E5	 Dihydroorotase - URA4
CENPK1137D_4314	Q99258	YDR487C	559.5725983	569.1982307	553.02233	482.8753422	658.0777012	464.6777878	593.5301423	457.6430334	612.332213	430.9668633	256.8475347	272.9038803	N1P7M6	" 3,4-dihydroxy-2-butanone 4-phosphate synthase - RIB3"
CENPK1137D_5434	P38771	YHR038W	56.42019982	166.3203557	166.3587975	199.6966884	376.0807768	148.7603756	119.2526524	117.7391542	157.1204839	138.6958307	107.704906	239.0203199	N1P1K1	" Ribosome-recycling factor, mitochondrial - RRF1"
CENPK1137D_369	P81450	YML081C-A	4382.427083	3874.363419	3964.511382	3660.745419	3910.082407	3971.977218	3036.456611	3780.147178	3095.426788	3689.233468	3825.417577	4754.972444	N1NXV6	" ATP synthase subunit J, mitochondrial - ATP18"
CENPK1137D_3635	O74700	YEL020W-A	2670.423041	1528.332358	2626.387227	2405.348309	2491.585629	1761.542943	2055.15673	2045.095536	2280.140383	2505.379632	2664.302154	2132.356398	N1P7D8	 Mitochondrial import inner membrane translocase subunit TIM9 - TIM9
CENPK1137D_1432	P57744	YJR135W-A	1204.053781	1331.097967	1450.645468	1978.131583	1700.75261	1851.364885	1241.98096	1257.580821	1621.526329	1647.752308	1392.389083	1671.957091	N1P3Q3	 Mitochondrial import inner membrane translocase subunit TIM8 - TIM8
CENPK1137D_1044	P69771	YKR035W-A	94.15650143	207.1936378	195.966907	210.2189419	99.68028128	229.099054	204.6223087	133.6358265	104.9463985	100.9547169	117.4746852	98.88626037	N1NZG8	 Vacuolar protein-sorting-associated protein 46 - DID2
CENPK1137D_2174	P25043	YOR157C	451.3165343	522.6950645	647.5134581	669.3149689	524.8735603	507.0943956	478.8040445	609.4624639	606.1145223	697.6260465	696.1962755	793.496701	N1NYI3	 Proteasome subunit beta type-2 - PUP1
CENPK1137D_3194	P32566	YGR229C	198.2347201	187.3412118	365.3312739	34.88890956	320.3275759	243.6369862	197.1892735	234.6438461	61.78432344	6.394096662	284.3947804	282.8600072	N1P4C8	 Cell wall assembly regulator SMI1 - SMI1
CENPK1137D_4406	P25632	YCR052W	22.68380961	117.9675838	54.67003244	74.33903716	70.57094424	36.62496978	73.05521969	74.61744288	106.8635965	43.4716384	49.38173849	70.63091752	N1P7N8	 Chromatin structure-remodeling complex protein RSC6 - RSC6
CENPK1137D_4307	P11491	YDR481C	202.7276008	524.3397613	699.4714683	471.8878273	630.9330336	384.0005794	307.2102644	586.3910601	563.445353	554.8378193	610.8824821	762.457673	N1P5R2	 Repressible alkaline phosphatase - PHO8
CENPK1137D_1669	Q03088	YPL032C	328.2933715	553.8630572	526.2818836	418.1028604	979.5582539	283.107099	264.5025014	1104.154528	568.2294609	349.9062649	306.182841	467.3657816	N1NXC0	 Styryl dye vacuolar localization protein 3 - SVL3
CENPK1137D_44	P54781	YMR015C	323.1186518	284.783337	270.6090302	112.409439	169.8671814	61.77159477	132.5837959	307.3377398	262.0528842	164.3362009	157.1360791	181.2169192	N1NX58	 Cytochrome P450 61 - ERG5
CENPK1137D_1913	Q12211	YPL212C	82.52674087	91.27645059	131.4673352	88.4181471	111.416018	22.04463119	66.48544072	97.98026832	106.0804712	77.44150301	35.86654157	82.85539242	N1NWM6	 tRNA pseudouridine synthase 1 - PUS1
CENPK1137D_3565	Q01477	YER151C	72.92888498	53.65375916	47.71405698	84.74986419	75.41375615	48.99609719	58.31208627	73.41177167	72.30126471	92.62982311	88.23837761	64.83069415	N1P774	 Ubiquitin carboxyl-terminal hydrolase 3 - UBP3
CENPK1137D_5286	P38841	YHR138C	716.3178671	1034.099611	592.4783252	1104.655809	1461.586597	994.1254424	1132.322415	1453.714182	783.2323673	554.493351	760.4788545	769.6531785	N1P2V0	 Uncharacterized protein YHR138C - YHR138C
CENPK1137D_4815	P38145	YBR256C	317.809735	385.1429604	363.8017163	328.9546423	376.8454358	340.2841337	310.624231	316.5455253	254.20939	202.7702607	211.9830355	168.4377768	N1P9M6	 Riboflavin synthase - RIB5
CENPK1137D_1864	Q06608	YPR172W	291.6217345	312.4284407	309.5746263	284.8928345	433.3734466	248.7304905	313.930382	436.9819847	323.0608376	265.6687096	216.6132225	264.5421026	N1NXV5	 Pyridoxamine 5-phosphate oxidase homolog - YPR172W
CENPK1137D_4002	P37298	YDR178W	549.6568601	626.8604378	785.5687441	455.9765585	1207.3765	901.2528541	786.2437155	957.5110754	867.4441997	769.6300125	905.0255345	1389.172052	N1P4W3	" Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial - SDH4"
CENPK1137D_3400	P43598	YFR017C	401.3802272	420.1082618	503.6499332	1265.448123	767.0531661	1108.718651	729.1789205	805.5638507	955.8272837	391.4269007	248.732654	152.8050185	N1P6T1	 Inhibitor of glycogen debranching 1 - IGD1
CENPK1137D_2665	P53981	YNL010W	474.5691166	447.3044604	544.4697368	625.1662491	620.9618568	549.6513366	561.857887	585.7843675	671.6110424	423.962495	335.6019157	307.0600281	N1NXN9	 Uncharacterized phosphatase YNL010W - YNL010W
CENPK1137D_908	P28321	YKL094W	176.4337698	317.1528942	361.6554333	347.3510227	271.4929251	236.5449316	229.0372635	302.2000772	250.5953936	210.4937305	202.26624	261.1934409	N1P058	 Monoglyceride lipase - YJU3
CENPK1137D_2043	Q12314	YOR021C	288.2016287	332.5523147	360.6217751	460.4405439	499.7938603	252.8893046	550.0630048	501.1313467	475.8596937	217.9246126	148.7175618	127.3693911	N1NWU1	 Protein arginine N-methyltransferase SFM1 - SFM1
CENPK1137D_1246	P47044	YJL055W	568.9131072	596.9885132	685.6129236	535.5248358	532.8477318	457.2562714	589.0212726	576.1057239	639.8919432	667.8289072	641.766726	708.5881779	N1P1B3	 LOG family protein YJL055W - YJL055W
CENPK1137D_5198	P38779	YHR052W	136.4209684	156.5403278	148.3024575	78.7130665	165.5586353	116.067793	47.09828581	74.21857147	212.3793838	104.5874047	42.59258284	138.5744491	N1P226	 Proteasome-interacting protein CIC1 - CIC1
CENPK1137D_2105	Q12466	YOR086C	68.53391015	182.7200526	149.5420976	61.76853975	157.1717673	43.53409683	130.1977073	168.5356945	104.2050426	129.8984627	41.18875848	59.31492591	N1NWJ3	 Tricalbin-1 - TCB1
CENPK1137D_2883	P49687	YGL092W	166.8232291	204.8100984	264.8401686	206.6696977	164.9747548	187.6979748	190.425218	307.7984866	228.1020335	141.6639199	202.1038909	159.3966499	N1P9Q0	 Nucleoporin NUP145 - NUP145
CENPK1137D_2468	P11938	YNL216W	40.85529928	NA	5.974853735	4.095780358	6.283421924	13.62910095	39.56710162	56.74448964	1.225952801	NA	2.013008296	6.027202548	N1NXQ0	 DNA-binding protein RAP1 - RAP1
CENPK1137D_906	P28319	YKL096W	78.11467506	160.1260777	97.72996446	69.82822022	107.1026691	108.5561714	NA	6.431320344	19.07843274	602.300631	483.0726623	854.7231976	N1P0H8	 Cell wall protein CWP1 - CWP1
CENPK1137D_28	P32939	YML001W	103.3484129	87.02825985	77.17561793	85.69471094	85.99010184	91.01439981	84.47666799	80.82099736	72.23495216	60.09353912	62.29443883	58.68962426	N1NY56	 GTP-binding protein YPT7 - YPT7
CENPK1137D_349	P50101	YMR304W	57.49510663	58.1341735	115.8080986	2395.371476	2523.989791	1614.419363	74.80947841	120.433643	79.93782045	3264.354976	67.67932069	3501.369289	N1NXT9	 Ubiquitin carboxyl-terminal hydrolase 15 - UBP15
CENPK1137D_3068	P53075	YGL228W	42.63917919	100.4790029	91.60130745	89.9666199	124.359936	109.319431	56.16750814	55.58126156	89.54586799	39.69064297	47.58117965	68.47333363	N1P9W2	 Outer spore wall assembly protein SHE10 - SHE10
CENPK1137D_2443	Q08235	YOL077C	350.5279496	103.6692034	89.73539676	82.72618665	76.9614884	46.21006634	95.22155162	109.3068177	109.3791732	91.86870588	104.0368908	123.05133	N1NXN4	 Ribosome biogenesis protein BRX1 - BRX1
CENPK1137D_3015	P53044	YGR048W	142.8762633	376.1243841	453.9679602	657.7851658	551.7323004	366.3830199	337.9527327	352.2300043	440.2329148	276.3909602	355.2179199	513.6665604	N1P5Q9	 Ubiquitin fusion degradation protein 1 - UFD1
CENPK1137D_1409	P47150	YJR113C	146.7932161	206.4150841	270.4493507	148.9238892	219.8450072	86.57377956	162.5746383	243.0067431	192.6276791	249.7655087	239.3972272	213.3802609	N1P092	" 37S ribosomal protein S7, mitochondrial - RSM7"
CENPK1137D_1941	Q08926	YPL186C	90.34691199	39.59115521	41.12042729	80.79437808	150.5667884	70.48833603	55.06412835	60.57428282	55.76947252	7.516184351	9.265243793	5.959947522	N1NVN8	 ULP1-interacting protein 4 - UIP4
CENPK1137D_903	P36037	YKL213C	233.5556015	252.5684635	274.3099979	251.6512122	227.9680537	263.4745531	200.319755	350.5079401	239.8355163	193.6981467	207.927799	252.8704611	N1P054	 Protein DOA1 - DOA1
CENPK1137D_1369	P32458	YJR076C	255.566429	246.8315523	280.9721779	237.4446664	306.8728103	113.5328789	325.1114039	113.9958055	251.2643641	226.5160989	120.1312737	17.1248863	N1P053	 Cell division control protein 11 - CDC11
CENPK1137D_4014	P22213	YDR189W	61.7257202	102.8316521	89.25326507	113.3693017	70.89496548	116.7916891	84.1205791	117.9231545	88.60854455	66.79045169	72.20505451	92.12193441	N1P6T0	 Protein SLY1 - SLY1
CENPK1137D_2502	P53879	YNL180C	NA	21.66589434	41.94280333	47.87144058	42.55800136	71.50446905	6.090552126	6.601023481	57.20021273	85.7128896	86.94723117	97.57430936	N1P472	 GTP-binding protein RHO5 - RHO5
CENPK1137D_5167	P40496	YIL093C	169.2402141	214.2323866	354.4258854	230.4308264	418.3589429	228.9463508	125.0449253	216.7337474	204.4467876	296.646932	302.5798847	176.2138456	N1P4F8	" 37S ribosomal protein S25, mitochondrial - RSM25"
CENPK1137D_418	P15274	YML035C	39.93346204	52.95191803	96.13747396	56.81124283	106.8410367	46.68696434	97.88644473	85.8448832	27.92683786	64.09797928	91.12134481	42.65539603	N1NZ21	 AMP deaminase - AMD1
CENPK1137D_3741	Q07500	YDL085W	82.04209248	78.97314023	89.58728993	81.43871945	165.1780181	57.45833923	44.43436221	51.38543497	58.71446146	NA	NA	14.56246964	N1P5P6	" External NADH-ubiquinone oxidoreductase 2, mitochondrial - NDE2"
CENPK1137D_1225	P47035	YJL076W	6.664253735	7.490401124	18.4367848	22.26822687	13.59285728	6.153521947	1.894349771	6.804803905	6.291635687	7.05945231	2.835101773	11.3085488	N1P8G4	 Nucleolar protein NET1 - NET1
CENPK1137D_5016	P40529	YIL044C	15.4860899	23.2212627	58.83036816	39.94662258	21.46846838	5.133388519	NA	18.95385136	73.17273532	51.33474408	98.31057993	71.34421446	N1P263	 ADP-ribosylation factor GTPase-activating protein effector protein 2 - AGE2
CENPK1137D_112	Q03103	YML130C	6.733609489	4.673840958	8.986187875	5.35408352	1.154427526	7.56397497	NA	4.386232593	6.524391273	16.06647439	16.01633364	10.86234988	N1P098	 Endoplasmic oxidoreductin-1 - ERO1
CENPK1137D_543	P10507	YLR163C	60.02540091	97.93109594	113.0176459	145.381853	131.4060753	76.17349038	118.7334828	83.07363849	124.8217013	108.6771426	107.1387386	101.85756	N1NZC6	 Mitochondrial-processing peptidase subunit beta - MAS1
CENPK1137D_2301	Q08742	YOR286W	850.4890027	666.5033319	715.8784292	1312.022371	882.6659066	844.6301648	1047.09759	1203.989765	686.3056894	607.8643997	435.8910763	461.7603524	N1NVY3	" Thiosulfate sulfurtransferase RDL2, mitochondrial - RDL2"
CENPK1137D_2549	P26754	YNL312W	65.8346293	20.56310073	43.43135632	50.62793323	19.53684707	23.48319761	63.80715361	60.34545178	17.56061428	55.69467101	63.59214228	22.7887893	N1NZC3	 Replication factor A protein 2 - RFA2
CENPK1137D_4704	P20434	YBR154C	210.018144	393.8590885	376.4313945	226.4204516	334.8774445	143.1848817	385.3683525	421.818786	276.7701943	192.5919872	214.6555188	283.9733657	N1P8J6	" DNA-directed RNA polymerases I, II, and III subunit RPABC1 - RPB5"
CENPK1137D_4149	Q06678	YDR322W	249.55359	291.6004138	265.2243321	182.3316934	231.9237008	181.12845	158.8058403	251.3059959	301.4146596	250.7927875	234.2530757	259.741159	N1P760	" 54S ribosomal protein L35, mitochondrial - MRPL35"
CENPK1137D_4205			183.2902026	199.9017406	289.6561464	457.7342078	399.2351355	245.4741646	285.9336446	286.6036848	311.3484822	202.5953137	319.5761785	287.426607	N1P8S0	 Lsm6p  
CENPK1137D_1572	P53551	YPL127C	160.7806923	221.3237377	301.0804197	125.4512843	200.0970891	123.1872617	136.4574684	333.3730292	298.3476651	31.78032729	9.084748594	114.9562919	N1P1I5	 Histone H1 - HHO1
CENPK1137D_576	P21304	YLR196W	383.1170626	133.8942978	475.9249464	235.1546225	363.1015385	151.865411	189.024349	199.2356589	479.4199358	219.739227	178.7777469	265.9829376	N1NZT2	 Periodic tryptophan protein 1 - PWP1
CENPK1137D_2232	Q12032	YOR215C	286.9060239	400.7495362	700.8090987	180.5575792	140.9087078	195.3784163	351.7634343	543.5045731	455.4824568	277.2122362	241.9763403	219.3143523	N1P3G0	" Altered inheritance of mitochondria protein 41, mitochondrial - AIM41"
CENPK1137D_2420	Q12109	YOL097C	301.4593386	110.6154708	234.5869068	96.19634487	238.0736862	91.55995614	111.5567738	105.5819175	197.0719306	62.75575354	96.67385992	104.4933981	N1NX56	" Tryptophan--tRNA ligase, cytoplasmic - WRS1"
CENPK1137D_5218	P38795	YHR074W	32.70759426	39.5793464	80.07033546	75.50267824	85.85534258	51.77591614	38.63150683	60.36715783	56.79494835	40.53315275	57.05461719	58.8006177	N1P247	 Glutamine-dependent NAD(+) synthetase - QNS1
CENPK1137D_1822	P45978	YPR129W	56.44766124	87.2756994	98.17884464	153.3186343	103.5762249	78.98932864	81.00852586	107.0816068	106.0210285	75.45356385	87.26850649	106.611873	N1P2E7	 Protein SCD6 - SCD6
CENPK1137D_104			108.9821356	109.0994404	236.7579167	232.8180345	207.6619315	195.7169314	164.5880711	105.365947	215.2838062	208.5904639	161.0593992	151.7125246	N1NX99	 Uncharacterized protein  
CENPK1137D_5	P49435	YML022W	1194.431687	839.3738393	1149.385347	941.726256	1034.921247	995.8000183	1105.225582	1287.078258	922.7584083	980.7885405	937.0158313	592.0828951	N1P593	 Adenine phosphoribosyltransferase 1 - APT1
CENPK1137D_4321	Q03430	YDR494W	137.4045173	128.7298228	98.43738902	111.2497919	133.6713146	76.77110954	147.5859364	127.6310767	105.6379636	150.599906	120.6825496	87.71868304	N1P7F4	" 37S ribosomal protein RSM28, mitochondrial - RSM28"
CENPK1137D_4594	P21538	YBR049C	24.45228469	29.71251286	30.30549926	34.76804919	32.72331954	54.08457358	28.88994077	45.3887461	28.92131683	28.58111001	28.63561596	17.43871547	N1P8A1	 DNA-binding protein REB1 - REB1
CENPK1137D_289	Q04792	YMR250W	83.70455898	125.099025	162.0360246	468.0387249	381.2785825	371.2129699	191.3933825	187.8990764	174.862992	80.77269553	51.93012065	39.48448114	N1NXN7	 Glutamate decarboxylase - GAD1
CENPK1137D_1075	P36147	YKR065C	155.7669928	152.9570441	165.1438812	214.3916502	211.8638901	243.5657295	237.7471109	226.4888159	152.866569	162.9280167	177.8473904	151.2802377	N1P851	" Presequence translocated-associated motor subunit PAM17, mitochondrial - PAM17"
CENPK1137D_2566	P28000	YNL113W	225.3742759	214.2934419	274.3481389	436.3732273	328.7488355	150.3998979	137.1761897	212.4768539	321.124861	289.7330705	54.12097971	247.2918514	N1NWJ5	 DNA-directed RNA polymerases I and III subunit RPAC2 - RPC19
CENPK1137D_4599	P38174	YBL091C	150.1557155	201.1325728	208.1958269	154.6504662	193.9446628	92.66268043	56.88162503	151.5871102	178.4355276	73.86389893	76.11447995	123.754167	N1P8A6	 Methionine aminopeptidase 2 - MAP2
CENPK1137D_5435	P38694	YHR039C	55.6301352	100.4574013	130.4774232	73.16184398	94.29021505	33.71039769	100.6275289	130.5008694	93.24016154	68.36420726	73.70292137	72.56547449	N1P9M1	 Putative aldehyde dehydrogenase-like protein YHR039C - MSC7
CENPK1137D_3723	P43123	YDL103C	248.5038953	254.3098764	290.6807416	361.0950826	282.8972486	326.4539824	127.4720826	363.0473659	338.3172099	335.4817379	233.0055284	327.7725054	N1PA93	 UDP-N-acetylglucosamine pyrophosphorylase - QRI1
